#YY_#yr,MM_mo,DD_dy,hh_hr,mm_mn,WDIR_degT,WSPD_m/s,GST_m/s,WVHT_m,DPD_sec,APD_sec,MWD_deg,PRES_hPa,ATMP_degC,WTMP_degC,DEWP_degC,VIS_nmi,TIDE_ft
2010,8,14,12,50,291,1.2,1.6,0.71,8.33,6.59,,9999.0,21.2,19.1,999.0,,
2010,8,14,13,50,247,1.5,1.9,0.77,9.09,6.62,,9999.0,21.4,19.1,999.0,,
2010,8,14,14,50,247,1.6,2.2,0.8,7.14,6.31,,9999.0,21.4,19.6,999.0,,
2010,8,14,15,50,263,2.0,2.5,0.76,6.67,6.11,,9999.0,21.4,19.8,999.0,,
2010,8,14,16,50,263,1.8,2.2,0.68,9.09,5.93,,9999.0,21.5,20.3,999.0,,
2010,8,14,17,50,246,1.5,2.0,0.62,6.25,5.86,,9999.0,21.9,20.4,999.0,,
2010,8,14,18,50,225,2.2,2.6,0.59,8.33,6.18,,9999.0,21.9,20.4,999.0,,
2010,8,14,19,50,224,2.7,3.1,0.61,9.09,6.18,,9999.0,22.2,20.4,999.0,,
2010,8,14,20,50,213,2.2,2.8,0.61,8.33,6.37,,9999.0,22.6,20.6,999.0,,
2010,8,14,21,50,,,3.4,,,,,9999.0,22.0,20.4,999.0,,
2010,8,14,22,50,182,3.0,3.3,0.8,7.69,7.12,,9999.0,21.6,19.9,999.0,,
2010,8,14,23,50,180,3.6,4.2,0.83,8.33,6.91,,9999.0,19.5,19.6,999.0,,
2010,8,15,0,50,172,3.2,3.8,0.84,7.14,6.76,,9999.0,19.1,19.8,999.0,,
2010,8,15,1,50,187,3.8,4.5,0.91,6.67,6.62,,9999.0,19.1,19.7,999.0,,
2010,8,15,2,50,193,3.8,4.4,0.91,7.69,6.5,,9999.0,19.1,19.8,999.0,,
2010,8,15,3,50,199,4.3,4.7,0.87,7.69,5.86,,9999.0,19.5,19.6,999.0,,
2010,8,15,4,50,214,4.7,5.4,0.88,9.09,4.96,,9999.0,19.2,19.1,999.0,,
2010,8,15,5,50,210,4.2,5.0,0.86,9.09,4.56,,9999.0,19.1,19.1,999.0,,
2010,8,15,6,50,224,4.9,5.7,0.87,8.33,4.39,,9999.0,19.1,19.1,999.0,,
2010,8,15,7,50,227,4.7,5.4,0.79,4.0,4.2,,9999.0,19.0,19.1,999.0,,
2010,8,15,8,50,236,4.6,5.4,0.79,4.0,4.38,,9999.0,19.1,19.1,999.0,,
2010,8,15,9,50,229,4.2,5.0,0.81,8.33,4.74,,9999.0,18.8,19.1,999.0,,
2010,8,15,10,50,222,3.2,3.7,0.83,8.33,5.14,,9999.0,20.5,19.1,999.0,,
2010,8,15,11,50,198,2.9,3.4,0.89,8.33,5.63,,9999.0,20.8,19.1,999.0,,
2010,8,15,12,50,214,2.5,3.1,0.93,8.33,5.76,,9999.0,20.7,19.1,999.0,,
2010,8,15,13,50,170,3.0,3.6,1.1,7.69,6.18,,9999.0,21.7,19.1,999.0,,
2010,8,15,14,50,170,3.6,4.2,1.21,7.14,6.18,,9999.0,21.2,19.1,999.0,,
2010,8,15,15,50,191,3.9,5.1,1.33,7.69,6.52,,9999.0,21.4,19.5,999.0,,
2010,8,15,16,50,183,5.3,6.2,1.41,7.14,6.28,,9999.0,21.5,19.6,999.0,,
2010,8,15,17,50,178,4.9,5.6,1.21,7.14,5.65,,9999.0,21.5,19.8,999.0,,
2010,8,15,18,50,180,5.2,6.2,1.17,10.0,5.71,,9999.0,21.9,19.8,999.0,,
2010,8,15,19,50,182,5.1,5.9,1.07,10.0,5.1,,9999.0,21.7,19.8,999.0,,
2010,8,15,20,50,177,5.2,6.0,1.04,10.0,5.2,,9999.0,21.9,19.6,999.0,,
2010,8,15,21,50,170,5.3,6.1,1.09,9.09,5.58,,9999.0,21.9,19.5,999.0,,
2010,8,15,22,50,167,4.8,5.7,1.17,9.09,6.21,,9999.0,19.7,19.5,999.0,,
2010,8,15,23,50,166,4.7,5.6,1.23,9.09,6.2,,9999.0,19.5,19.8,999.0,,
2010,8,16,0,50,158,4.7,5.8,1.33,9.09,6.39,,9999.0,19.5,19.6,999.0,,
2010,8,16,1,50,163,4.6,5.7,1.28,10.0,6.33,,9999.0,19.4,19.5,999.0,,
2010,8,16,2,50,175,6.1,7.6,1.34,9.09,6.07,,9999.0,19.6,19.5,999.0,,
2010,8,16,3,50,175,6.5,7.9,1.51,10.0,5.75,,9999.0,19.5,18.8,999.0,,
2010,8,16,4,50,174,5.6,7.2,1.54,11.11,5.62,,9999.0,19.1,18.8,999.0,,
2010,8,16,5,50,172,5.7,7.0,1.53,10.0,5.54,,9999.0,19.5,18.5,999.0,,
2010,8,16,6,50,175,5.8,6.8,1.47,10.0,5.29,,9999.0,19.1,18.3,999.0,,
2010,8,16,7,50,172,6.1,7.1,1.37,10.0,5.12,,9999.0,19.5,18.3,999.0,,
2010,8,16,8,50,174,6.3,7.1,1.29,10.0,5.17,,9999.0,19.6,18.7,999.0,,
2010,8,16,9,50,177,6.5,7.4,1.39,9.09,5.28,,9999.0,19.7,18.8,999.0,,
2010,8,16,10,50,193,6.0,7.1,1.48,10.0,5.67,,9999.0,19.8,18.8,999.0,,
2010,8,16,11,50,214,5.1,6.3,1.48,10.0,5.75,,9999.0,19.5,18.8,999.0,,
2010,8,16,12,50,191,5.4,6.5,1.65,10.0,6.17,,9999.0,19.7,18.8,999.0,,
2010,8,16,13,50,175,7.8,9.5,1.73,10.0,6.11,,9999.0,19.8,18.8,999.0,,
2010,8,16,14,50,165,6.9,8.3,1.91,10.0,6.06,,9999.0,19.7,18.8,999.0,,
2010,8,16,15,50,166,7.1,9.0,1.76,11.11,5.68,,9999.0,19.3,18.8,999.0,,
2010,8,16,16,50,167,7.0,8.1,1.67,10.0,5.31,,9999.0,19.8,18.8,999.0,,
2010,8,16,17,50,182,7.9,9.6,1.62,10.0,5.28,,9999.0,20.3,18.8,999.0,,
2010,8,16,18,50,173,7.3,8.7,1.35,5.0,4.6,,9999.0,20.3,18.8,999.0,,
2010,8,16,19,50,173,7.1,8.6,1.55,5.0,4.73,,9999.0,20.4,18.8,999.0,,
2010,8,16,20,50,176,8.3,9.7,1.53,10.0,4.85,,9999.0,20.6,18.8,999.0,,
2010,8,16,21,50,175,7.6,8.9,1.47,5.26,4.78,,9999.0,20.6,18.8,999.0,,
2010,8,16,22,50,177,6.7,8.0,1.53,9.09,5.15,,9999.0,20.7,18.7,999.0,,
2010,8,16,23,50,178,6.7,8.2,1.66,10.0,5.26,,9999.0,20.3,18.7,999.0,,
2010,8,17,0,50,182,6.5,7.3,1.75,9.09,5.35,,9999.0,20.3,18.7,999.0,,
2010,8,17,1,50,184,7.4,8.5,1.76,9.09,5.41,,9999.0,20.3,18.7,999.0,,
2010,8,17,2,50,193,8.5,10.4,1.81,8.33,5.27,,9999.0,20.3,18.4,999.0,,
2010,8,17,3,50,192,8.9,10.5,1.78,10.0,5.18,,9999.0,20.2,18.4,999.0,,
2010,8,17,4,50,194,7.2,8.3,1.65,10.0,5.1,,9999.0,19.9,18.3,999.0,,
2010,8,17,5,50,201,6.6,7.7,1.59,8.33,5.27,,9999.0,20.3,18.3,999.0,,
2010,8,17,6,50,217,4.8,6.1,1.43,11.11,4.89,,9999.0,19.6,18.3,999.0,,
2010,8,17,7,50,215,6.8,7.7,1.29,4.76,4.6,,9999.0,19.9,18.3,999.0,,
2010,8,17,8,50,215,5.1,6.5,1.25,5.0,4.96,,9999.0,19.6,18.3,999.0,,
2010,8,17,9,50,215,5.3,6.0,1.19,11.11,5.18,,9999.0,19.1,18.3,999.0,,
2010,8,17,10,50,232,4.1,4.7,1.25,10.0,5.68,,9999.0,19.1,18.3,999.0,,
2010,8,17,11,50,222,2.9,3.5,1.19,10.0,5.78,,9999.0,19.5,18.1,999.0,,
2010,8,17,12,50,206,3.0,3.9,1.23,10.0,5.74,,9999.0,19.0,18.1,999.0,,
2010,8,17,13,50,204,1.9,2.4,1.36,10.0,6.39,,9999.0,19.8,18.3,999.0,,
2010,8,17,14,50,215,3.1,3.7,1.27,10.0,5.88,,9999.0,20.6,18.3,999.0,,
2010,8,17,15,50,217,3.0,3.6,1.16,7.69,5.69,,9999.0,21.2,18.6,999.0,,
2010,8,17,16,50,223,2.7,3.3,1.2,11.11,5.72,,9999.0,20.6,18.8,999.0,,
2010,8,17,17,50,224,3.3,3.8,1.25,8.33,5.59,,9999.0,21.1,18.8,999.0,,
2010,8,17,18,50,212,3.3,4.0,1.24,5.26,5.23,,9999.0,21.0,18.9,999.0,,
2010,8,17,19,50,211,3.6,4.1,1.1,5.56,5.08,,9999.0,20.8,19.0,999.0,,
2010,8,17,20,50,184,3.1,3.9,1.0,6.25,5.19,,9999.0,20.0,19.0,999.0,,
2010,8,17,21,50,184,4.5,5.3,0.86,10.0,4.99,,9999.0,19.8,18.8,999.0,,
2010,8,17,22,50,165,4.9,5.9,0.87,10.0,5.54,,9999.0,19.8,19.0,999.0,,
2010,8,17,23,50,176,5.1,5.9,0.9,9.09,5.74,,9999.0,19.8,19.0,999.0,,
2010,8,18,0,50,195,4.3,4.9,0.98,8.33,6.09,,9999.0,19.8,18.8,999.0,,
2010,8,18,1,50,229,6.2,7.0,0.95,10.0,5.78,,9999.0,19.5,18.7,999.0,,
2010,8,18,2,50,232,5.2,6.4,1.0,8.33,5.54,,9999.0,19.9,18.7,999.0,,
2010,8,18,3,50,259,3.7,4.6,1.01,9.09,5.55,,9999.0,19.6,18.8,999.0,,
2010,8,18,4,50,272,3.0,3.5,1.05,7.69,5.46,,9999.0,19.9,18.8,999.0,,
2010,8,18,5,50,294,5.4,6.7,1.1,5.26,5.38,,9999.0,20.4,18.8,999.0,,
2010,8,18,6,50,288,5.2,5.9,1.06,5.56,5.11,,9999.0,20.1,18.8,999.0,,
2010,8,18,7,50,300,4.4,5.2,1.03,6.25,5.11,,9999.0,19.1,18.8,999.0,,
2010,8,18,8,50,346,4.7,5.7,0.93,5.0,5.08,,9999.0,18.9,18.8,999.0,,
2010,8,18,9,50,357,2.3,2.8,0.89,5.56,5.01,,9999.0,18.4,18.4,999.0,,
2010,8,18,10,50,6,1.1,1.7,0.83,9.09,5.13,,9999.0,20.2,18.7,999.0,,
2010,8,18,11,50,12,0.1,0.4,0.75,8.33,5.15,,9999.0,19.8,18.7,999.0,,
2010,8,18,12,50,236,1.1,1.5,0.75,9.09,5.24,,9999.0,20.7,18.7,999.0,,
2010,8,18,13,50,245,1.0,1.3,0.78,8.33,5.5,,9999.0,22.7,18.8,999.0,,
2010,8,18,14,50,256,1.0,1.4,0.77,7.69,5.37,,9999.0,22.6,19.0,999.0,,
2010,8,18,15,50,257,1.1,1.4,0.83,8.33,5.78,,9999.0,23.5,19.5,999.0,,
2010,8,18,16,50,230,1.4,1.8,0.83,9.09,5.89,,9999.0,21.5,19.8,999.0,,
2010,8,18,17,50,240,1.3,1.6,0.82,9.09,5.78,,9999.0,23.3,19.6,999.0,,
2010,8,18,18,50,230,1.2,1.6,0.82,9.09,5.81,,9999.0,23.3,19.6,999.0,,
2010,8,18,19,50,213,1.3,1.7,0.75,7.14,5.64,,9999.0,24.0,20.3,999.0,,
2010,8,18,20,50,224,2.0,2.4,0.77,10.0,5.55,,9999.0,23.7,20.6,999.0,,
2010,8,18,21,50,187,2.3,2.7,0.71,5.88,5.51,,9999.0,20.9,20.4,999.0,,
2010,8,18,22,50,172,2.4,2.9,0.67,9.09,5.77,,9999.0,20.6,20.4,999.0,,
2010,8,18,23,50,165,2.7,3.1,0.65,9.09,5.99,,9999.0,20.6,20.3,999.0,,
2010,8,19,0,50,157,2.3,3.0,0.61,9.09,5.93,,9999.0,20.3,19.9,999.0,,
2010,8,19,1,50,154,3.6,4.2,0.61,8.33,5.85,,9999.0,19.8,19.8,999.0,,
2010,8,19,2,50,153,2.8,3.2,0.61,8.33,5.9,,9999.0,19.6,19.3,999.0,,
2010,8,19,3,50,165,3.2,3.8,0.68,7.14,6.17,,9999.0,19.5,19.1,999.0,,
2010,8,19,4,50,165,3.2,3.7,0.65,7.69,6.05,,9999.0,19.1,19.5,999.0,,
2010,8,19,5,50,178,2.5,2.9,0.7,8.33,6.11,,9999.0,19.1,19.5,999.0,,
2010,8,19,6,50,191,3.7,4.2,0.74,7.69,6.15,,9999.0,19.0,19.6,999.0,,
2010,8,19,7,50,185,4.3,5.0,0.74,9.09,6.03,,9999.0,18.8,19.1,999.0,,
2010,8,19,8,50,206,2.6,3.0,0.78,6.67,5.68,,9999.0,18.7,19.1,999.0,,
2010,8,19,9,50,204,2.7,3.1,0.67,6.67,5.48,,9999.0,18.7,19.1,999.0,,
2010,8,19,10,50,239,1.0,1.3,0.63,5.88,4.94,,9999.0,20.5,18.9,999.0,,
2010,8,19,11,50,228,0.1,0.4,0.6,9.09,4.84,,9999.0,21.8,18.9,999.0,,
2010,8,19,12,50,185,1.4,1.9,0.62,5.56,4.8,,9999.0,21.5,18.7,999.0,,
2010,8,19,13,50,157,2.2,2.8,0.6,8.33,4.7,,9999.0,21.3,18.8,999.0,,
2010,8,19,14,50,167,2.2,2.7,0.59,8.33,4.71,,9999.0,21.4,19.1,999.0,,
2010,8,19,15,50,186,2.5,2.9,0.63,8.33,4.95,,9999.0,21.9,19.7,999.0,,
2010,8,19,16,50,194,3.3,3.9,0.59,8.33,5.18,,9999.0,21.9,19.9,999.0,,
2010,8,19,17,50,222,2.9,3.5,0.61,7.14,5.14,,9999.0,22.2,19.9,999.0,,
2010,8,19,18,50,207,2.8,3.3,0.61,7.69,5.2,,9999.0,22.2,20.0,999.0,,
2010,8,19,19,50,212,2.3,2.9,0.6,6.67,5.2,,9999.0,22.7,19.9,999.0,,
2010,8,19,20,50,186,3.1,3.6,0.64,6.67,5.32,,9999.0,22.2,19.9,999.0,,
2010,8,19,21,50,184,3.2,3.7,0.55,6.67,4.86,,9999.0,21.5,19.9,999.0,,
2010,8,19,22,50,172,3.6,4.2,0.53,5.88,4.77,,9999.0,21.1,19.9,999.0,,
2010,8,19,23,50,172,4.0,4.7,0.52,9.09,4.9,,9999.0,19.6,19.8,999.0,,
2010,8,20,0,50,173,4.7,5.5,0.52,5.26,4.76,,9999.0,19.6,19.8,999.0,,
2010,8,20,1,50,183,4.9,5.8,0.52,9.09,4.67,,9999.0,19.6,19.7,999.0,,
2010,8,20,2,50,186,5.6,6.4,0.51,7.69,4.11,,9999.0,19.7,19.6,999.0,,
2010,8,20,3,50,178,6.2,7.1,0.61,7.69,3.88,,9999.0,19.8,19.6,999.0,,
2010,8,20,4,50,182,6.6,7.7,0.72,3.23,3.72,,9999.0,19.9,19.6,999.0,,
2010,8,20,5,50,200,8.2,10.0,0.91,3.7,3.83,,9999.0,20.6,19.1,999.0,,
2010,8,20,6,50,198,7.8,9.3,1.08,4.35,3.87,,9999.0,19.8,18.8,999.0,,
2010,8,20,7,50,216,6.7,8.7,0.95,4.17,3.86,,9999.0,19.9,18.8,999.0,,
2010,8,20,8,50,278,6.6,7.9,0.88,4.55,4.07,,9999.0,19.1,18.8,999.0,,
2010,8,20,9,50,302,4.9,5.8,0.92,4.35,4.41,,9999.0,18.8,18.8,999.0,,
2010,8,20,10,50,307,4.3,5.1,0.83,4.76,4.42,,9999.0,19.5,18.8,999.0,,
2010,8,20,11,50,308,5.0,5.8,0.85,5.26,4.63,,9999.0,19.1,18.7,999.0,,
2010,8,20,12,50,300,4.3,5.2,0.75,5.0,4.78,,9999.0,20.6,18.7,999.0,,
2010,8,20,13,50,315,5.1,6.0,0.72,4.55,4.65,,9999.0,21.1,18.7,999.0,,
2010,8,20,14,50,321,4.5,5.7,0.65,4.76,4.64,,9999.0,20.7,18.8,999.0,,
2010,8,20,15,50,316,3.3,3.9,0.57,9.09,4.56,,9999.0,20.7,19.0,999.0,,
2010,8,20,16,50,289,3.3,3.8,0.56,8.33,5.01,,9999.0,20.9,19.1,999.0,,
2010,8,20,17,50,306,4.9,6.0,0.6,8.33,5.06,,9999.0,21.4,19.1,999.0,,
2010,8,20,18,50,310,5.1,6.0,0.64,7.69,4.87,,9999.0,21.5,19.1,999.0,,
2010,8,20,19,50,295,4.1,4.8,0.65,7.14,4.63,,9999.0,21.6,19.5,999.0,,
2010,8,20,20,50,287,3.9,4.7,0.69,6.67,4.67,,9999.0,21.8,19.1,999.0,,
2010,8,20,21,50,297,4.1,4.8,0.69,6.67,4.65,,9999.0,21.5,19.1,999.0,,
2010,8,20,22,50,316,2.7,3.2,0.68,6.25,4.47,,9999.0,20.9,19.1,999.0,,
2010,8,20,23,50,313,2.1,2.8,0.61,6.67,4.67,,9999.0,19.1,19.1,999.0,,
2010,8,21,0,50,348,2.8,4.2,0.53,7.14,5.19,,9999.0,19.2,19.1,999.0,,
2010,8,21,1,50,340,2.6,3.3,0.48,8.33,5.17,,9999.0,19.0,19.5,999.0,,
2010,8,21,2,50,343,2.0,2.5,0.47,8.33,4.82,,9999.0,18.4,19.5,999.0,,
2010,8,21,3,50,329,3.9,4.5,0.51,9.09,4.43,,9999.0,18.3,19.3,999.0,,
2010,8,21,4,50,331,5.0,6.0,0.49,8.33,4.37,,9999.0,18.3,19.1,999.0,,
2010,8,21,5,50,342,5.5,6.6,0.55,9.09,4.09,,9999.0,18.3,19.1,999.0,,
2010,8,21,6,50,344,5.9,7.4,0.66,8.33,3.82,,9999.0,18.1,19.0,999.0,,
2010,8,21,7,50,352,6.1,6.9,0.65,2.86,3.71,,9999.0,18.0,18.8,999.0,,
2010,8,21,8,50,354,5.1,5.9,0.66,3.13,3.79,,9999.0,17.6,18.8,999.0,,
2010,8,21,9,50,8,5.4,6.3,0.62,3.33,3.67,,9999.0,18.0,18.8,999.0,,
2010,8,21,10,50,6,4.2,5.0,0.61,3.23,3.75,,9999.0,19.1,18.8,999.0,,
2010,8,21,11,50,24,3.0,3.5,0.57,3.33,3.96,,9999.0,20.1,18.8,999.0,,
2010,8,21,12,50,13,2.3,3.0,0.47,6.67,4.47,,9999.0,19.6,18.8,999.0,,
2010,8,21,13,50,357,2.1,2.8,0.44,8.33,4.86,,9999.0,20.6,18.9,999.0,,
2010,8,21,14,50,5,1.4,2.0,0.44,10.0,5.34,,9999.0,21.2,19.1,999.0,,
2010,8,21,15,50,289,1.5,2.0,0.41,9.09,4.62,,9999.0,20.4,19.1,999.0,,
2010,8,21,16,50,259,1.5,2.2,0.46,9.09,5.3,,9999.0,20.7,19.5,999.0,,
2010,8,21,17,50,255,1.1,1.7,0.48,9.09,5.79,,9999.0,21.4,19.6,999.0,,
2010,8,21,18,50,234,2.5,3.0,0.47,7.69,6.23,,9999.0,19.8,19.8,999.0,,
2010,8,21,19,50,227,2.7,3.5,0.5,7.69,6.59,,9999.0,19.8,19.9,999.0,,
2010,8,21,20,50,235,3.8,4.3,0.48,7.69,6.66,,9999.0,20.0,19.6,999.0,,
2010,8,21,21,50,223,3.2,3.7,0.47,10.0,6.48,,9999.0,19.1,19.1,999.0,,
2010,8,21,22,50,215,3.2,3.9,0.51,7.14,6.7,,9999.0,18.8,19.1,999.0,,
2010,8,21,23,50,213,2.5,2.8,0.49,7.69,6.71,,9999.0,18.8,19.1,999.0,,
2010,8,22,0,50,195,2.9,3.4,0.49,6.67,6.73,,9999.0,18.9,19.0,999.0,,
2010,8,22,1,50,211,2.9,3.3,0.47,5.88,6.68,,9999.0,19.1,19.0,999.0,,
2010,8,22,2,50,204,2.9,3.5,0.49,10.0,6.9,,9999.0,19.1,18.8,999.0,,
2010,8,22,3,50,200,2.4,2.9,0.51,10.0,7.3,,9999.0,19.1,18.8,999.0,,
2010,8,22,4,50,211,1.9,2.2,0.5,10.0,7.16,,9999.0,19.0,18.8,999.0,,
2010,8,22,5,50,207,1.9,2.2,0.52,9.09,6.34,,9999.0,19.1,19.0,999.0,,
2010,8,22,6,50,131,0.7,0.9,0.59,9.09,5.88,,9999.0,18.8,19.0,999.0,,
2010,8,22,7,50,230,3.3,3.8,0.56,8.33,5.11,,9999.0,19.0,19.1,999.0,,
2010,8,22,8,50,217,2.3,2.9,0.62,6.67,5.05,,9999.0,18.8,19.0,999.0,,
2010,8,22,9,50,151,0.9,1.2,0.68,6.67,4.8,,9999.0,18.3,18.8,999.0,,
2010,8,22,10,50,123,1.1,1.4,0.74,7.69,4.31,,9999.0,18.8,18.7,999.0,,
2010,8,22,11,50,144,2.3,2.7,0.72,7.69,4.42,,9999.0,20.2,18.7,999.0,,
2010,8,22,12,50,130,3.2,3.8,0.63,3.7,4.52,,9999.0,19.7,18.7,999.0,,
2010,8,22,13,50,138,4.3,5.0,0.59,9.09,4.81,,9999.0,19.6,18.8,999.0,,
2010,8,22,14,50,112,4.6,5.2,0.5,10.0,4.66,,9999.0,19.9,18.8,999.0,,
2010,8,22,15,50,125,5.3,6.3,0.53,9.09,5.22,,9999.0,20.3,18.8,999.0,,
2010,8,22,16,50,107,5.2,6.4,0.55,9.09,4.98,,9999.0,20.3,18.8,999.0,,
2010,8,22,17,50,87,4.6,5.2,0.57,8.33,4.69,,9999.0,20.0,18.8,999.0,,
2010,8,22,18,50,124,4.1,4.9,0.68,8.33,4.88,,9999.0,20.4,18.8,999.0,,
2010,8,22,19,50,147,4.9,6.1,0.69,8.33,4.74,,9999.0,19.8,18.8,999.0,,
2010,8,22,20,50,118,3.8,4.5,0.78,7.69,4.79,,9999.0,19.5,18.8,999.0,,
2010,8,22,21,50,140,5.3,6.3,0.81,7.69,4.65,,9999.0,19.3,18.8,999.0,,
2010,8,22,22,50,107,5.1,5.9,0.79,7.14,4.37,,9999.0,19.0,18.8,999.0,,
2010,8,22,23,50,109,4.9,5.9,0.92,7.69,4.36,,9999.0,18.8,18.8,999.0,,
2010,8,23,0,50,90,5.2,6.0,0.97,4.0,4.07,,9999.0,18.8,18.8,999.0,,
2010,8,23,1,50,99,6.1,7.3,0.87,4.35,3.97,,9999.0,19.0,18.8,999.0,,
2010,8,23,2,50,101,7.2,8.7,0.88,3.85,3.82,,9999.0,18.8,18.8,999.0,,
2010,8,23,3,50,91,7.0,8.2,0.93,4.35,3.79,,9999.0,18.8,19.0,999.0,,
2010,8,23,4,50,92,8.2,9.8,0.99,4.35,3.97,,9999.0,18.8,19.0,999.0,,
2010,8,23,5,50,83,8.0,9.7,1.17,5.0,4.2,,9999.0,18.8,19.0,999.0,,
2010,8,23,6,50,70,8.2,9.7,1.31,5.56,4.58,,9999.0,18.2,19.0,999.0,,
2010,8,23,7,50,81,7.6,9.4,1.44,5.56,4.6,,9999.0,18.1,18.8,999.0,,
2010,8,23,8,50,62,9.0,10.6,1.65,5.56,4.66,,9999.0,17.5,18.8,999.0,,
2010,8,23,9,50,60,10.9,13.0,1.65,5.88,4.69,,9999.0,17.5,18.7,999.0,,
2010,8,23,10,50,71,10.3,12.8,1.81,5.56,4.55,,9999.0,17.5,18.4,999.0,,
2010,8,23,11,50,73,9.1,10.9,1.75,5.56,4.45,,9999.0,17.5,18.4,999.0,,
2010,8,23,12,50,70,10.1,11.6,1.99,5.88,4.58,,9999.0,17.6,18.3,999.0,,
2010,8,23,13,50,68,10.8,12.5,2.06,6.25,4.52,,9999.0,17.6,18.7,999.0,,
2010,8,23,14,50,68,11.1,13.3,2.06,5.88,4.62,,9999.0,18.0,18.8,999.0,,
2010,8,23,15,50,70,11.2,13.4,2.08,5.88,4.71,,9999.0,17.6,18.4,999.0,,
2010,8,23,16,50,63,10.6,12.8,2.18,6.67,4.91,,9999.0,17.2,18.3,999.0,,
2010,8,23,17,50,54,10.3,12.8,2.26,6.25,5.17,,9999.0,17.0,18.3,999.0,,
2010,8,23,18,50,56,10.9,13.5,2.36,7.69,5.45,,9999.0,16.4,18.3,999.0,,
2010,8,23,19,50,49,9.5,11.4,2.62,7.14,5.6,,9999.0,16.7,18.3,999.0,,
2010,8,23,20,50,51,9.9,11.9,2.91,7.69,5.62,,9999.0,16.8,18.3,999.0,,
2010,8,23,21,50,45,10.0,11.9,2.77,7.69,5.66,,9999.0,16.7,18.3,999.0,,
2010,8,23,22,50,48,10.0,12.5,2.78,7.69,5.71,,9999.0,17.2,18.3,999.0,,
2010,8,23,23,50,49,10.0,13.0,2.91,8.33,5.61,,9999.0,17.3,18.3,999.0,,
2010,8,24,0,50,53,10.2,12.4,2.62,8.33,5.64,,9999.0,17.1,18.2,999.0,,
2010,8,24,1,50,51,10.8,13.4,2.78,8.33,5.83,,9999.0,17.2,18.1,999.0,,
2010,8,24,2,50,55,10.3,12.2,2.72,9.09,5.94,,9999.0,17.6,18.1,999.0,,
2010,8,24,3,50,49,9.7,12.3,2.76,9.09,5.96,,9999.0,17.4,18.1,999.0,,
2010,8,24,4,50,47,10.2,12.7,2.71,9.09,6.12,,9999.0,17.5,18.0,999.0,,
2010,8,24,5,50,41,9.7,12.0,2.92,10.0,6.41,,9999.0,17.5,18.0,999.0,,
2010,8,24,6,50,37,9.9,12.3,2.93,10.0,6.37,,9999.0,16.8,18.0,999.0,,
2010,8,24,7,50,38,11.4,13.5,3.16,10.0,6.56,,9999.0,16.5,18.0,999.0,,
2010,8,24,8,50,40,11.8,14.8,2.96,9.09,5.92,,9999.0,16.6,18.0,999.0,,
2010,8,24,9,50,43,12.1,14.2,3.01,9.09,6.05,,9999.0,16.4,18.0,999.0,,
2010,8,24,10,50,40,10.9,13.2,3.06,10.0,5.94,,9999.0,16.5,17.6,999.0,,
2010,8,24,11,50,41,10.6,12.6,2.95,9.09,5.63,,9999.0,16.6,17.6,999.0,,
2010,8,24,12,50,42,11.5,13.4,2.81,10.0,5.8,,9999.0,16.4,17.6,999.0,,
2010,8,24,13,50,38,12.4,15.0,2.77,10.0,5.64,,9999.0,15.9,17.5,999.0,,
2010,8,24,14,50,44,12.3,15.2,3.1,10.0,6.06,,9999.0,15.2,17.5,999.0,,
2010,8,24,15,50,51,10.7,13.1,3.0,10.0,6.3,,9999.0,15.9,17.3,999.0,,
2010,8,24,16,50,49,10.4,12.6,3.58,10.0,6.64,,9999.0,17.0,17.3,999.0,,
2010,8,24,17,50,48,9.8,11.6,3.19,10.0,6.5,,9999.0,18.0,17.3,999.0,,
2010,8,24,18,50,51,10.3,11.9,2.95,9.09,6.26,,9999.0,17.3,17.5,999.0,,
2010,8,24,19,50,54,10.5,12.4,2.74,10.0,6.0,,9999.0,17.6,17.5,999.0,,
2010,8,24,20,50,63,9.9,11.5,2.87,9.09,6.33,,9999.0,17.4,17.5,999.0,,
2010,8,24,21,50,69,9.2,11.0,2.89,10.0,6.34,,9999.0,17.3,17.5,999.0,,
2010,8,24,22,50,69,8.2,9.6,3.1,10.0,6.66,,9999.0,17.2,17.5,999.0,,
2010,8,24,23,50,75,7.2,8.9,2.64,10.0,6.24,,9999.0,17.2,17.5,999.0,,
2010,8,25,0,50,73,6.5,8.2,2.34,10.0,6.08,,9999.0,17.5,17.5,999.0,,
2010,8,25,1,50,85,8.1,10.3,2.45,9.09,6.02,,9999.0,17.9,17.5,999.0,,
2010,8,25,2,50,87,8.4,10.4,2.32,7.69,5.66,,9999.0,17.5,17.5,999.0,,
2010,8,25,3,50,86,7.9,9.7,2.53,10.0,6.04,,9999.0,17.5,17.6,999.0,,
2010,8,25,4,50,85,7.6,9.6,2.51,10.0,6.22,,9999.0,17.3,17.6,999.0,,
2010,8,25,5,50,86,7.7,9.2,2.54,10.0,6.22,,9999.0,16.8,17.6,999.0,,
2010,8,25,6,50,81,8.1,9.8,2.89,9.09,6.66,,9999.0,17.5,17.6,999.0,,
2010,8,25,7,50,77,8.3,10.3,2.78,10.0,6.53,,9999.0,17.5,17.5,999.0,,
2010,8,25,8,50,81,9.0,10.9,2.8,10.0,6.49,,9999.0,17.5,17.5,999.0,,
