YYYY,MM,DD,hh,mm_mn,WD,WSPD,GST,WVHT,DPD,APD,MWD,BAR,ATMP,WTMP,DEWP,VIS,TIDE
2003,4,13,3,,31,6.5,,2.05,10.0,6.3,,,999.0,4.0,,,
2003,4,13,4,,357,2.7,,1.95,10.0,6.65,,,999.0,4.0,,,
2003,4,13,5,,41,0.7,,1.9,10.0,6.6,,,999.0,4.0,,,
2003,4,13,6,,334,3.0,,1.8,9.09,6.72,,,999.0,4.0,,,
2003,4,13,7,,352,2.3,,1.77,9.09,6.41,,,999.0,4.0,,,
2003,4,13,8,,293,0.7,,1.75,10.0,6.49,,,999.0,4.0,,,
2003,4,13,9,,353,4.5,,1.64,7.69,6.21,,,999.0,4.0,,,
2003,4,13,10,,3,2.9,,1.61,9.09,6.28,,,999.0,4.0,,,
2003,4,13,11,,357,3.2,,1.65,7.69,6.21,,,999.0,4.0,,,
2003,4,13,12,,12,7.1,,1.67,7.14,6.35,,,999.0,4.0,,,
2003,4,13,13,,357,10.3,,1.78,10.0,5.94,,,999.0,4.0,,,
2003,4,13,14,,355,10.3,,1.89,10.0,5.91,,,999.0,4.0,,,
2003,4,13,15,,4,7.1,,2.05,10.0,6.39,,,999.0,4.1,,,
2003,4,13,16,,346,2.2,,2.23,9.09,7.06,,,999.0,4.3,,,
2003,4,13,17,,267,1.6,,1.77,10.0,6.71,,,999.0,4.4,,,
2003,4,13,18,,202,2.4,,1.56,10.0,7.17,,,999.0,4.7,,,
2003,4,13,19,,218,5.1,,1.07,10.0,6.56,,,999.0,4.8,,,
2003,4,13,20,,215,8.4,,0.92,10.0,6.63,,,999.0,4.7,,,
2003,4,13,21,,208,7.4,,1.04,12.5,6.44,,,999.0,4.6,,,
2003,4,13,22,,207,5.7,,1.03,12.5,6.88,,,999.0,4.6,,,
2003,4,13,23,,224,6.1,,1.27,11.11,6.37,,,999.0,4.4,,,
2003,4,14,0,,248,9.4,,0.97,11.11,5.28,,,999.0,4.4,,,
2003,4,14,1,,255,10.1,,1.01,10.0,5.58,,,999.0,4.4,,,
2003,4,14,2,,270,6.9,,0.8,10.0,5.13,,,999.0,4.3,,,
2003,4,14,3,,321,10.1,,0.81,10.0,6.01,,,999.0,4.3,,,
2003,4,14,4,,349,10.3,,0.98,10.0,6.64,,,999.0,4.3,,,
2003,4,14,5,,354,9.9,,1.26,10.0,6.38,,,999.0,4.3,,,
2003,4,14,6,,355,9.7,,0.81,8.33,5.56,,,999.0,4.3,,,
2003,4,14,7,,24,10.0,,0.88,8.33,5.37,,,999.0,4.3,,,
2003,4,14,8,,44,7.1,,0.93,10.0,5.31,,,999.0,4.0,,,
2003,4,14,9,,66,9.1,,0.68,10.0,5.12,,,999.0,4.0,,,
2003,4,14,10,,88,3.2,,0.6,9.09,5.12,,,999.0,4.2,,,
2003,4,14,11,,73,3.3,,0.62,6.67,4.96,,,999.0,4.3,,,
2003,4,14,12,,103,1.3,,0.58,10.0,5.44,,,999.0,4.2,,,
2003,4,14,13,,103,1.4,,0.75,11.11,5.43,,,999.0,4.3,,,
2003,4,14,14,,138,1.2,,0.67,10.0,5.26,,,999.0,4.4,,,
2003,4,14,15,,135,1.7,,0.56,9.09,5.89,,,999.0,4.7,,,
2003,4,14,16,,168,3.8,,0.43,9.09,5.87,,,999.0,4.7,,,
2003,4,14,17,,188,6.8,,0.42,9.09,6.31,,,999.0,4.7,,,
2003,4,14,18,,195,9.8,,0.55,8.33,6.62,,,999.0,4.7,,,
2003,4,14,19,,193,10.3,,0.89,9.09,5.85,,,999.0,4.7,,,
2003,4,14,20,,194,10.3,,0.85,10.0,4.85,,,999.0,4.4,,,
2003,4,14,21,,194,10.3,,1.1,8.33,4.69,,,999.0,4.4,,,
2003,4,14,22,,180,10.3,,0.99,9.09,4.31,,,999.0,4.4,,,
2003,4,14,23,,180,11.0,,1.23,4.0,4.55,,,999.0,4.4,,,
2003,4,15,0,,186,12.0,,1.54,4.35,4.35,,,999.0,4.4,,,
2003,4,15,1,,190,11.7,,1.75,4.76,4.47,,,999.0,4.4,,,
2003,4,15,2,,198,11.5,,1.74,5.26,4.64,,,999.0,4.4,,,
2003,4,15,3,,202,11.3,,1.87,5.88,4.76,,,999.0,4.4,,,
2003,4,15,4,,206,10.3,,1.95,5.88,4.94,,,999.0,4.4,,,
2003,4,15,5,,211,10.7,,1.99,5.88,5.02,,,999.0,4.3,,,
2003,4,15,6,,218,11.0,,2.07,6.25,5.02,,,999.0,4.3,,,
2003,4,15,7,,220,11.7,,2.03,5.88,4.87,,,999.0,4.3,,,
2003,4,15,8,,224,11.5,,2.01,5.88,4.77,,,999.0,4.0,,,
2003,4,15,9,,225,11.3,,1.99,5.88,4.8,,,999.0,4.0,,,
2003,4,15,10,,226,11.2,,2.17,5.88,4.83,,,999.0,4.0,,,
2003,4,15,11,,227,10.8,,1.99,6.25,4.92,,,999.0,4.0,,,
2003,4,15,12,,226,10.5,,1.66,5.88,4.66,,,999.0,4.0,,,
2003,4,15,13,,229,10.7,,1.94,5.88,4.77,,,999.0,4.0,,,
2003,4,15,14,,231,10.7,,1.67,5.88,4.67,,,999.0,4.0,,,
2003,4,15,15,,229,10.5,,1.81,6.25,4.95,,,999.0,4.0,,,
2003,4,15,16,,226,10.5,,1.62,5.0,4.69,,,999.0,4.2,,,
2003,4,15,17,,218,10.3,,1.69,6.25,4.93,,,999.0,4.3,,,
2003,4,15,18,,205,10.5,,1.76,6.25,4.86,,,999.0,4.3,,,
2003,4,15,19,,207,10.6,,1.86,6.67,5.0,,,999.0,4.0,,,
2003,4,15,20,,208,10.7,,1.84,6.67,4.93,,,999.0,4.1,,,
2003,4,15,21,,208,10.9,,1.94,5.88,4.9,,,999.0,4.1,,,
2003,4,15,22,,211,11.5,,1.91,5.88,4.88,,,999.0,4.1,,,
2003,4,15,23,,213,11.3,,2.25,6.25,5.1,,,999.0,4.3,,,
2003,4,16,0,,210,11.4,,2.21,6.25,5.09,,,999.0,4.3,,,
2003,4,16,1,,213,11.6,,2.43,6.67,5.36,,,999.0,4.3,,,
2003,4,16,2,,215,12.2,,2.64,7.69,5.64,,,999.0,4.3,,,
2003,4,16,3,,220,12.3,,2.72,7.14,5.56,,,999.0,4.3,,,
2003,4,16,4,,218,12.1,,2.51,7.69,5.53,,,999.0,4.3,,,
2003,4,16,5,,215,11.5,,2.52,7.69,5.63,,,999.0,4.3,,,
2003,4,16,6,,218,10.5,,2.43,7.14,5.6,,,999.0,4.3,,,
2003,4,16,7,,225,10.4,,2.26,7.69,5.61,,,999.0,4.0,,,
2003,4,16,8,,222,10.6,,2.29,7.69,5.5,,,999.0,4.0,,,
2003,4,16,9,,225,10.6,,2.18,7.69,5.24,,,999.0,3.9,,,
2003,4,16,10,,225,10.4,,2.17,7.69,5.4,,,999.0,3.9,,,
2003,4,16,11,,227,10.6,,2.12,7.14,5.08,,,999.0,3.9,,,
2003,4,16,12,,228,10.3,,1.92,6.67,4.96,,,999.0,3.9,,,
2003,4,16,13,,228,10.3,,1.82,6.67,4.93,,,999.0,3.9,,,
2003,4,16,14,,235,10.3,,1.82,7.14,4.94,,,999.0,4.0,,,
2003,4,16,15,,235,10.3,,1.83,7.14,4.95,,,999.0,4.0,,,
2003,4,16,16,,247,10.3,,1.65,7.14,4.97,,,999.0,4.1,,,
2003,4,16,17,,52,10.6,,1.43,6.67,5.34,,,999.0,4.3,,,
2003,4,16,18,,39,10.4,,1.49,6.67,4.61,,,999.0,4.3,,,
2003,4,16,19,,38,10.6,,1.46,7.14,4.45,,,999.0,4.3,,,
2003,4,16,20,,41,10.3,,1.54,6.67,4.79,,,999.0,4.1,,,
2003,4,16,21,,33,10.3,,1.39,4.76,4.75,,,999.0,4.0,,,
2003,4,16,22,,20,9.5,,1.43,7.14,4.86,,,999.0,4.0,,,
2003,4,16,23,,335,10.1,,1.32,7.14,4.74,,,999.0,4.0,,,
2003,4,17,0,,340,10.2,,1.51,4.35,4.54,,,999.0,4.0,,,
2003,4,17,1,,333,9.7,,1.48,4.76,4.67,,,999.0,4.2,,,
2003,4,17,2,,10,10.7,,1.33,4.55,4.49,,,999.0,4.3,,,
2003,4,17,3,,11,12.2,,1.53,4.55,4.3,,,999.0,4.3,,,
2003,4,17,4,,10,13.9,,1.97,5.26,4.52,,,999.0,4.3,,,
2003,4,17,5,,5,12.6,,2.29,5.88,4.83,,,999.0,4.0,,,
2003,4,17,6,,360,11.5,,2.07,6.25,4.89,,,999.0,4.0,,,
2003,4,17,7,,8,11.4,,1.89,5.56,4.68,,,999.0,4.0,,,
2003,4,17,8,,5,11.5,,2.04,5.56,4.78,,,999.0,4.0,,,
2003,4,17,9,,16,11.0,,2.06,5.88,4.87,,,999.0,3.9,,,
2003,4,17,10,,19,11.2,,1.85,5.56,4.73,,,999.0,4.0,,,
2003,4,17,11,,16,12.2,,2.13,5.88,4.9,,,999.0,4.0,,,
2003,4,17,12,,17,11.7,,2.36,6.25,5.21,,,999.0,4.0,,,
2003,4,17,13,,25,11.3,,2.15,6.67,5.1,,,999.0,4.0,,,
2003,4,17,14,,21,10.6,,1.93,6.25,4.9,,,999.0,4.0,,,
2003,4,17,15,,31,10.3,,1.77,6.25,4.9,,,999.0,4.2,,,
2003,4,17,16,,35,10.3,,1.89,6.67,4.99,,,999.0,4.3,,,
2003,4,17,17,,38,10.2,,1.56,6.25,4.76,,,999.0,4.3,,,
2003,4,17,18,,31,10.2,,1.46,5.88,4.8,,,999.0,4.3,,,
2003,4,17,19,,71,10.1,,1.55,5.88,5.13,,,999.0,4.3,,,
2003,4,17,20,,60,8.3,,1.25,6.25,4.85,,,999.0,4.2,,,
2003,4,17,21,,90,9.0,,1.23,5.88,4.82,,,999.0,4.2,,,
2003,4,17,22,,85,6.3,,1.0,5.56,4.51,,,999.0,4.1,,,
2003,4,17,23,,113,5.9,,0.93,5.56,4.85,,,999.0,4.0,,,
2003,4,18,0,,116,6.3,,0.82,5.0,4.42,,,999.0,4.0,,,
2003,4,18,1,,117,5.7,,0.83,5.56,4.58,,,999.0,4.0,,,
2003,4,18,2,,115,7.5,,0.74,5.0,4.44,,,999.0,4.2,,,
2003,4,18,3,,117,9.1,,0.81,6.25,4.26,,,999.0,4.3,,,
2003,4,18,4,,118,10.0,,0.85,5.56,4.18,,,999.0,4.3,,,
2003,4,18,5,,124,10.0,,0.78,5.88,4.08,,,999.0,4.3,,,
2003,4,18,6,,121,9.5,,0.79,5.26,4.1,,,999.0,4.0,,,
2003,4,18,7,,111,6.0,,0.74,5.88,4.26,,,999.0,4.0,,,
2003,4,18,8,,109,6.0,,0.68,5.56,4.35,,,999.0,4.0,,,
2003,4,18,9,,118,5.9,,0.64,11.11,4.5,,,999.0,3.9,,,
2003,4,18,10,,97,7.6,,0.61,7.14,4.39,,,999.0,3.9,,,
2003,4,18,11,,103,7.8,,0.61,8.33,4.37,,,999.0,3.9,,,
2003,4,18,12,,120,9.0,,0.67,6.67,4.29,,,999.0,3.9,,,
2003,4,18,13,,130,10.0,,0.8,6.67,4.4,,,999.0,4.0,,,
2003,4,18,14,,137,10.2,,0.89,5.88,4.21,,,999.0,4.0,,,
2003,4,18,15,,138,10.0,,0.88,3.57,4.07,,,999.0,4.3,,,
2003,4,18,16,,139,9.8,,0.86,4.55,3.94,,,999.0,4.3,,,
2003,4,18,17,,127,7.8,,1.01,4.0,4.46,,,999.0,4.4,,,
2003,4,18,18,,131,9.0,,1.06,12.5,5.02,,,999.0,4.4,,,
2003,4,18,19,,133,10.1,,0.97,5.26,4.4,,,999.0,4.4,,,
2003,4,18,20,,131,8.8,,0.8,5.0,4.37,,,999.0,4.3,,,
2003,4,18,21,,131,7.0,,0.87,5.26,4.51,,,999.0,4.3,,,
2003,4,18,22,,132,6.6,,0.97,5.26,4.84,,,999.0,4.3,,,
2003,4,18,23,,133,7.1,,,,,,,999.0,4.3,,,
2003,4,19,0,,134,8.3,,0.97,5.0,4.72,,,999.0,4.3,,,
2003,4,19,1,,140,7.2,,1.03,5.88,4.69,,,999.0,4.3,,,
2003,4,19,2,,141,6.8,,1.08,5.88,4.63,,,999.0,4.3,,,
2003,4,19,3,,149,6.6,,1.1,5.56,4.88,,,999.0,4.3,,,
2003,4,19,4,,148,3.3,,1.09,5.88,4.76,,,999.0,4.3,,,
2003,4,19,5,,133,4.1,,1.0,5.26,4.75,,,999.0,4.3,,,
2003,4,19,6,,138,3.4,,1.06,5.88,5.12,,,999.0,4.3,,,
2003,4,19,7,,130,3.4,,1.02,5.88,5.11,,,999.0,4.3,,,
2003,4,19,8,,111,3.0,,0.91,6.67,5.56,,,999.0,4.0,,,
2003,4,19,9,,67,2.0,,0.91,6.67,5.52,,,999.0,4.0,,,
2003,4,19,10,,68,3.4,,0.92,6.67,5.64,,,999.0,4.0,,,
2003,4,19,11,,55,4.2,,0.92,7.69,5.69,,,999.0,4.0,,,
2003,4,19,12,,51,4.2,,1.26,6.67,5.86,,,999.0,4.0,,,
2003,4,19,13,,80,4.6,,1.2,7.14,5.78,,,999.0,4.0,,,
2003,4,19,14,,63,3.9,,1.07,7.14,5.46,,,999.0,4.0,,,
2003,4,19,15,,59,4.3,,,,,,,999.0,4.1,,,
2003,4,19,16,,56,5.8,,0.99,6.67,5.27,,,999.0,4.3,,,
2003,4,19,17,,73,8.7,,0.97,6.25,5.25,,,999.0,4.3,,,
2003,4,19,18,,65,8.8,,1.01,8.33,5.2,,,999.0,4.4,,,
2003,4,19,19,,59,9.2,,1.17,9.09,5.63,,,999.0,4.4,,,
2003,4,19,20,,61,9.7,,1.25,8.33,5.78,,,999.0,4.4,,,
2003,4,19,21,,60,5.7,,1.41,8.33,6.08,,,999.0,4.4,,,
2003,4,19,22,,58,4.6,,1.22,9.09,5.98,,,999.0,4.4,,,
2003,4,19,23,,44,5.3,,1.52,9.09,6.84,,,999.0,4.3,,,
2003,4,20,0,,45,8.4,,1.57,8.33,6.58,,,999.0,4.3,,,
2003,4,20,1,,61,6.8,,1.8,8.33,6.8,,,999.0,4.3,,,
2003,4,20,2,,30,3.5,,1.45,7.69,6.11,,,999.0,4.3,,,
2003,4,20,3,,51,3.4,,1.29,11.11,6.34,,,999.0,4.3,,,
2003,4,20,4,,69,4.2,,1.35,11.11,6.57,,,999.0,4.3,,,
2003,4,20,5,,51,3.2,,1.55,11.11,6.84,,,999.0,4.4,,,
2003,4,20,6,,35,3.2,,1.3,11.11,6.87,,,999.0,4.3,,,
2003,4,20,7,,48,2.6,,1.54,10.0,7.81,,,999.0,4.3,,,
2003,4,20,8,,355,4.5,,1.38,10.0,7.91,,,999.0,4.3,,,
2003,4,20,9,,35,3.9,,1.65,10.0,8.85,,,999.0,4.3,,,
2003,4,20,10,,53,4.6,,1.74,10.0,8.41,,,999.0,4.3,,,
2003,4,20,11,,59,4.7,,1.96,11.11,8.54,,,999.0,4.3,,,
2003,4,20,12,,42,3.7,,1.82,10.0,8.0,,,999.0,4.3,,,
2003,4,20,13,,7,3.8,,1.77,10.0,8.0,,,999.0,4.3,,,
2003,4,20,14,,48,3.7,,1.99,10.0,8.36,,,999.0,4.4,,,
2003,4,20,15,,47,3.8,,1.66,11.11,7.64,,,999.0,4.4,,,
2003,4,20,16,,55,3.8,,1.66,11.11,7.5,,,999.0,4.7,,,
2003,4,20,17,,49,3.3,,1.48,11.11,7.4,,,999.0,4.7,,,
2003,4,20,18,,54,2.9,,1.43,10.0,7.48,,,999.0,4.8,,,
2003,4,20,19,,51,3.4,,1.7,11.11,8.14,,,999.0,5.1,,,
2003,4,20,20,,56,3.4,,1.59,11.11,8.52,,,999.0,5.1,,,
2003,4,20,21,,78,2.3,,1.8,11.11,8.6,,,999.0,5.1,,,
2003,4,20,22,,55,1.9,,1.61,11.11,8.3,,,999.0,5.1,,,
2003,4,20,23,,88,1.8,,1.57,11.11,7.85,,,999.0,5.1,,,
2003,4,21,0,,107,2.1,,1.43,11.11,7.73,,,999.0,4.8,,,
2003,4,21,1,,132,2.6,,1.49,10.0,7.6,,,999.0,4.8,,,
2003,4,21,2,,125,2.7,,1.44,11.11,7.3,,,999.0,4.8,,,
2003,4,21,3,,145,3.1,,1.24,11.11,7.26,,,999.0,4.8,,,
2003,4,21,4,,150,2.9,,1.34,11.11,7.11,,,999.0,4.7,,,
2003,4,21,5,,169,1.7,,1.24,11.11,6.8,,,999.0,4.7,,,
2003,4,21,6,,166,1.7,,1.22,10.0,7.26,,,999.0,4.7,,,
2003,4,21,7,,146,2.1,,1.12,10.0,7.22,,,999.0,4.7,,,
2003,4,21,8,,147,1.6,,1.06,9.09,7.12,,,999.0,4.7,,,
2003,4,21,9,,295,0.2,,1.37,10.0,7.99,,,999.0,4.8,,,
2003,4,21,10,,100,0.1,,1.42,10.0,8.45,,,999.0,4.8,,,
2003,4,21,11,,316,2.3,,1.43,11.11,8.26,,,999.0,4.8,,,
2003,4,21,12,,67,1.4,,1.38,10.0,8.03,,,999.0,5.0,,,
2003,4,21,13,,122,2.7,,1.34,10.0,7.91,,,999.0,5.1,,,
2003,4,21,14,,93,0.9,,1.28,10.0,7.54,,,999.0,5.1,,,
2003,4,21,15,,104,4.1,,1.12,10.0,7.32,,,999.0,5.2,,,
2003,4,21,16,,125,3.8,,1.22,11.11,6.98,,,999.0,5.2,,,
2003,4,21,17,,133,2.9,,1.09,10.0,6.59,,,999.0,5.5,,,
2003,4,21,18,,143,3.9,,1.11,10.0,7.01,,,999.0,5.5,,,
2003,4,21,19,,142,5.3,,0.95,10.0,6.61,,,999.0,5.5,,,
2003,4,21,20,,149,4.6,,1.47,10.0,7.45,,,999.0,5.5,,,
2003,4,21,21,,142,6.7,,1.43,10.0,7.07,,,999.0,5.5,,,
2003,4,21,22,,145,4.8,,1.45,10.0,7.17,,,999.0,5.5,,,
2003,4,21,23,,133,5.4,,1.4,10.0,7.53,,,999.0,5.5,,,
2003,4,22,0,,141,10.3,,1.58,9.09,7.39,,,999.0,5.2,,,
2003,4,22,1,,143,10.3,,2.12,10.0,7.47,,,999.0,5.2,,,
2003,4,22,2,,147,10.2,,1.92,10.0,6.86,,,999.0,5.1,,,
2003,4,22,3,,139,10.3,,1.87,11.11,6.52,,,999.0,5.1,,,
2003,4,22,4,,149,9.8,,1.73,11.11,6.32,,,999.0,5.1,,,
2003,4,22,5,,160,7.6,,1.59,10.0,6.16,,,999.0,5.2,,,
2003,4,22,6,,154,9.7,,,,,,,999.0,5.2,,,
2003,4,22,7,,156,9.5,,1.58,11.11,6.44,,,999.0,5.2,,,
2003,4,22,8,,156,6.5,,1.56,10.0,6.57,,,999.0,5.1,,,
2003,4,22,9,,155,4.5,,1.59,10.0,6.47,,,999.0,5.1,,,
2003,4,22,10,,137,7.4,,1.67,10.0,7.15,,,999.0,5.1,,,
2003,4,22,11,,129,9.7,,1.97,10.0,7.27,,,999.0,5.1,,,
2003,4,22,12,,139,10.2,,1.74,10.0,6.67,,,999.0,5.1,,,
2003,4,22,13,,150,6.5,,1.88,11.11,7.05,,,999.0,5.1,,,
2003,4,22,14,,164,8.0,,1.75,10.0,6.58,,,999.0,5.1,,,
2003,4,22,15,,150,5.4,,1.64,11.11,6.71,,,999.0,5.1,,,
2003,4,22,16,,146,3.9,,1.32,7.69,5.76,,,999.0,5.1,,,
2003,4,22,17,,113,3.7,,1.63,10.0,6.48,,,999.0,5.1,,,
2003,4,22,18,,128,4.2,,1.39,11.11,6.22,,,999.0,5.1,,,
2003,4,22,19,,131,10.2,,1.46,11.11,6.51,,,999.0,5.1,,,
2003,4,22,20,,126,10.0,,1.6,10.0,7.1,,,999.0,5.1,,,
2003,4,22,21,,118,10.3,,1.51,10.0,6.0,,,999.0,5.1,,,
2003,4,22,22,,123,10.3,,1.49,10.0,5.95,,,999.0,5.1,,,
2003,4,22,23,,174,6.0,,1.79,10.0,6.5,,,999.0,5.1,,,
2003,4,23,0,,127,5.2,,1.85,10.0,6.95,,,999.0,5.1,,,
2003,4,23,1,,125,8.5,,1.7,10.0,6.67,,,999.0,5.1,,,
2003,4,23,2,,111,10.1,,1.91,11.11,7.16,,,999.0,5.1,,,
2003,4,23,3,,119,9.2,,1.96,11.11,6.94,,,999.0,5.1,,,
2003,4,23,4,,120,9.1,,1.77,11.11,6.54,,,999.0,5.1,,,
2003,4,23,5,,123,5.0,,1.66,12.5,5.91,,,999.0,5.1,,,
2003,4,23,6,,122,7.0,,1.48,11.11,5.99,,,999.0,5.1,,,
2003,4,23,7,,97,4.4,,1.28,11.11,5.82,,,999.0,5.1,,,
2003,4,23,8,,64,2.1,,1.6,11.11,6.76,,,999.0,5.1,,,
2003,4,23,9,,8,2.9,,1.47,9.09,6.6,,,999.0,5.1,,,
2003,4,23,10,,8,4.8,,1.35,11.11,6.98,,,999.0,5.1,,,
2003,4,23,11,,15,7.9,,1.32,9.09,7.09,,,999.0,5.1,,,
2003,4,23,12,,13,8.9,,1.51,10.0,7.59,,,999.0,5.1,,,
2003,4,23,13,,5,6.1,,1.35,10.0,6.8,,,999.0,5.1,,,
2003,4,23,14,,332,3.0,,1.36,10.0,6.99,,,999.0,5.1,,,
2003,4,23,15,,328,6.7,,1.46,10.0,7.35,,,999.0,5.1,,,
2003,4,23,16,,320,7.4,,0.97,9.09,6.0,,,999.0,5.1,,,
2003,4,23,17,,332,5.4,,1.35,11.11,6.93,,,999.0,5.2,,,
2003,4,23,18,,288,4.0,,1.12,9.09,6.38,,,999.0,5.2,,,
2003,4,23,19,,268,2.6,,0.93,11.11,6.49,,,999.0,5.5,,,
2003,4,23,20,,252,4.5,,0.75,10.0,6.34,,,999.0,5.5,,,
2003,4,23,21,,244,4.3,,0.68,11.11,6.7,,,999.0,5.6,,,
2003,4,23,22,,230,3.9,,0.7,10.0,7.36,,,999.0,5.5,,,
2003,4,23,23,,224,3.4,,0.67,10.0,7.56,,,999.0,5.5,,,
2003,4,24,0,,240,9.5,,0.67,10.0,7.86,,,999.0,5.5,,,
2003,4,24,1,,244,9.1,,1.27,10.0,7.42,,,999.0,5.5,,,
2003,4,24,2,,245,4.0,,1.32,11.11,7.96,,,999.0,5.3,,,
2003,4,24,3,,242,6.1,,1.05,10.0,7.81,,,999.0,5.2,,,
2003,4,24,4,,258,9.6,,1.04,11.11,7.07,,,999.0,5.2,,,
2003,4,24,5,,262,10.2,,1.17,10.0,5.89,,,999.0,5.2,,,
2003,4,24,6,,287,10.3,,1.35,11.11,5.76,,,999.0,5.2,,,
2003,4,24,7,,289,10.0,,1.31,11.11,5.14,,,999.0,5.2,,,
2003,4,24,8,,290,10.1,,1.24,11.11,5.17,,,999.0,5.1,,,
2003,4,24,9,,287,10.3,,1.43,10.0,5.62,,,999.0,5.1,,,
2003,4,24,10,,283,10.2,,1.35,10.0,5.11,,,999.0,4.8,,,
2003,4,24,11,,287,10.3,,1.32,10.0,4.92,,,999.0,4.8,,,
2003,4,24,12,,288,10.3,,1.47,10.0,5.03,,,999.0,4.8,,,
2003,4,24,13,,288,10.3,,1.63,10.0,5.24,,,999.0,4.8,,,
2003,4,24,14,,308,10.3,,1.4,10.0,4.9,,,999.0,4.7,,,
2003,4,24,15,,302,10.3,,1.66,10.0,5.27,,,999.0,4.7,,,
2003,4,24,16,,292,10.4,,1.75,10.0,4.99,,,999.0,4.7,,,
2003,4,24,17,,288,10.3,,1.77,10.0,5.23,,,999.0,4.7,,,
2003,4,24,18,,287,10.3,,1.85,11.11,5.1,,,999.0,4.7,,,
2003,4,24,19,,293,10.3,,1.63,4.76,4.99,,,999.0,4.7,,,
2003,4,24,20,,286,10.6,,1.69,5.0,4.61,,,999.0,4.7,,,
2003,4,24,21,,297,10.4,,1.5,4.76,4.54,,,999.0,4.7,,,
2003,4,24,22,,307,10.3,,1.36,4.76,4.75,,,999.0,4.6,,,
2003,4,24,23,,325,10.4,,1.4,10.0,4.96,,,999.0,4.4,,,
2003,4,25,0,,329,10.9,,1.48,10.0,4.87,,,999.0,4.4,,,
2003,4,25,1,,321,10.5,,1.79,4.76,4.6,,,999.0,4.4,,,
2003,4,25,2,,306,10.5,,1.81,5.0,4.93,,,999.0,4.4,,,
2003,4,25,3,,290,10.3,,1.66,5.0,4.84,,,999.0,4.4,,,
2003,4,25,4,,303,10.3,,1.72,10.0,5.29,,,999.0,4.4,,,
2003,4,25,5,,273,10.3,,,,,,,999.0,4.4,,,
2003,4,25,6,,272,10.3,,1.34,11.11,4.78,,,999.0,4.4,,,
2003,4,25,7,,289,10.3,,1.55,5.26,4.86,,,999.0,4.4,,,
2003,4,25,8,,284,10.3,,1.53,10.0,5.02,,,999.0,4.4,,,
2003,4,25,9,,302,10.3,,1.49,5.0,4.78,,,999.0,4.4,,,
2003,4,25,10,,308,10.1,,1.34,11.11,4.73,,,999.0,4.4,,,
2003,4,25,11,,295,6.5,,1.15,5.26,4.8,,,999.0,4.4,,,
2003,4,25,12,,281,7.1,,1.15,10.0,4.97,,,999.0,4.4,,,
2003,4,25,13,,255,9.3,,1.15,12.5,5.7,,,999.0,4.4,,,
2003,4,25,14,,,,,1.06,9.09,5.14,,,999.0,4.4,,,
2003,4,25,15,,,,,1.05,10.0,5.37,,,999.0,4.4,,,
2003,4,25,16,,,,,0.99,9.09,5.2,,,999.0,4.7,,,
2003,4,25,17,,,,,0.96,10.0,5.54,,,999.0,4.8,,,
2003,4,25,18,,,,,0.88,10.0,5.66,,,999.0,4.8,,,
2003,4,25,19,,,,,0.68,10.0,5.53,,,999.0,5.1,,,
2003,4,25,20,,,,,0.68,10.0,5.92,,,999.0,5.1,,,
2003,4,25,21,,,,,0.56,8.33,5.63,,,999.0,5.2,,,
2003,4,25,22,,,,,0.66,10.0,5.67,,,999.0,5.2,,,
2003,4,25,23,,,,,0.79,10.0,5.6,,,999.0,5.1,,,
2003,4,26,0,,,,,0.83,10.0,5.34,,,999.0,5.2,,,
2003,4,26,1,,,,,0.8,10.0,4.89,,,999.0,5.1,,,
2003,4,26,2,,,,,0.93,9.09,4.69,,,999.0,5.1,,,
2003,4,26,3,,,,,1.18,10.0,5.19,,,999.0,4.7,,,
2003,4,26,4,,,,,0.92,10.0,5.14,,,999.0,4.7,,,
2003,4,26,5,,,,,1.03,9.09,5.72,,,999.0,4.4,,,
2003,4,26,6,,,,,0.91,10.0,5.66,,,999.0,4.4,,,
2003,4,26,7,,,,,1.01,10.0,5.3,,,999.0,4.4,,,
2003,4,26,8,,,,,0.96,9.09,4.79,,,999.0,4.4,,,
2003,4,26,9,,,,,1.03,10.0,4.47,,,999.0,4.4,,,
2003,4,26,10,,,,,1.1,9.09,4.3,,,999.0,4.5,,,
2003,4,26,11,,,,,1.06,3.85,4.15,,,999.0,4.4,,,
2003,4,26,12,,,,,1.35,10.0,4.71,,,999.0,4.4,,,
2003,4,26,13,,,,,,,,,,999.0,4.4,,,
2003,4,26,14,,,,,1.65,5.0,4.71,,,999.0,4.4,,,
2003,4,26,15,,,,,1.8,5.26,4.77,,,999.0,4.4,,,
2003,4,26,16,,,,,2.33,5.56,5.67,,,999.0,4.4,,,
2003,4,26,17,,,,,2.11,5.26,5.24,,,999.0,4.4,,,
2003,4,26,18,,,,,1.97,5.88,5.1,,,999.0,4.4,,,
2003,4,26,19,,,,,1.78,5.88,4.71,,,999.0,4.4,,,
2003,4,26,20,,,,,1.82,5.56,4.83,,,999.0,4.6,,,
2003,4,26,21,,,,,1.91,5.56,4.83,,,999.0,4.7,,,
2003,4,26,22,,,,,2.05,6.25,5.06,,,999.0,4.7,,,
2003,4,26,23,,,,,2.16,6.25,5.1,,,999.0,4.7,,,
2003,4,27,0,,,,,2.19,6.67,5.13,,,999.0,4.7,,,
2003,4,27,1,,,,,2.39,7.14,5.35,,,999.0,4.7,,,
2003,4,27,2,,,,,2.43,7.14,5.23,,,999.0,4.7,,,
