YYYY,MM,DD,hh,mm_mn,WD,WSPD,GST,WVHT,DPD,APD,MWD,BAR,ATMP,WTMP,DEWP,VIS,TIDE
2000,4,4,8,,137,4.5,5.2,0.72,6.25,4.57,,1006.3,6.4,5.6,999.0,,
2000,4,4,9,,153,6.0,6.9,0.77,6.25,5.08,,1004.8,6.6,5.6,999.0,,
2000,4,4,10,,160,5.4,6.1,0.73,6.25,4.85,,1004.0,6.7,5.8,999.0,,
2000,4,4,11,,169,9.0,10.3,0.8,5.88,4.46,,1002.2,8.0,5.8,999.0,,
2000,4,4,12,,184,10.3,12.0,1.02,3.13,3.93,,1001.1,8.7,5.8,999.0,,
2000,4,4,13,,191,12.9,15.2,1.37,3.7,3.95,,999.8,9.7,5.9,999.0,,
2000,4,4,14,,186,13.4,15.7,1.94,5.0,4.55,,998.6,9.6,5.8,999.0,,
2000,4,4,15,,193,14.0,17.8,2.26,6.25,4.86,,998.2,9.8,5.8,999.0,,
2000,4,4,16,,193,12.4,15.1,2.7,6.67,5.35,,997.8,9.3,5.8,999.0,,
2000,4,4,17,,196,12.0,13.8,2.55,6.67,5.4,,997.7,9.4,5.9,999.0,,
2000,4,4,18,,196,11.1,13.1,2.56,7.69,5.64,,997.6,9.0,5.9,999.0,,
2000,4,4,19,,190,9.8,11.8,2.65,7.69,5.77,,997.5,8.9,6.0,999.0,,
2000,4,4,20,,193,8.4,9.7,2.6,7.69,5.78,,997.2,8.6,6.0,999.0,,
2000,4,4,21,,196,10.9,13.0,2.88,7.69,5.79,,996.9,8.7,6.0,999.0,,
2000,4,4,22,,196,8.7,10.4,2.37,8.33,5.57,,997.0,8.9,5.9,999.0,,
2000,4,4,23,,200,10.3,12.2,2.31,7.69,5.48,,997.4,9.0,5.9,999.0,,
2000,4,5,0,,170,10.3,11.7,2.27,8.33,5.64,,994.8,8.3,5.9,999.0,,
2000,4,5,1,,180,12.6,15.5,2.11,7.69,5.09,,995.0,8.9,6.0,999.0,,
2000,4,5,2,,184,11.7,14.8,2.19,7.14,5.23,,994.5,8.8,5.9,999.0,,
2000,4,5,3,,,,,,,,,9999.0,999.0,999.0,999.0,,
2000,4,5,4,,193,9.6,12.1,2.24,5.56,5.34,,994.3,8.1,5.9,999.0,,
2000,4,5,5,,202,9.6,11.2,2.52,8.33,5.82,,995.5,7.5,6.2,999.0,,
2000,4,5,6,,209,9.3,11.0,2.4,8.33,5.85,,994.5,7.8,6.0,999.0,,
2000,4,5,7,,212,8.1,9.6,2.51,9.09,6.06,,994.6,7.5,6.2,999.0,,
2000,4,5,8,,218,7.8,9.1,2.32,9.09,6.05,,994.6,7.1,6.0,999.0,,
2000,4,5,9,,246,7.9,9.4,2.43,10.0,6.05,,994.8,7.1,5.9,999.0,,
2000,4,5,10,,245,7.5,8.8,2.21,9.09,5.9,,995.5,7.1,5.9,999.0,,
2000,4,5,11,,257,9.8,12.2,2.19,10.0,5.74,,995.9,7.1,5.9,999.0,,
2000,4,5,12,,261,11.0,13.9,1.88,10.0,5.12,,997.1,6.7,6.0,999.0,,
2000,4,5,13,,254,9.5,11.9,1.95,4.76,4.8,,997.1,6.4,5.9,999.0,,
2000,4,5,14,,258,10.6,13.0,2.09,5.26,5.04,,997.0,6.0,5.9,999.0,,
2000,4,5,15,,257,13.0,15.7,2.24,5.88,5.22,,997.0,5.6,5.9,999.0,,
2000,4,5,16,,247,12.7,16.1,2.54,5.88,5.35,,997.6,5.5,5.9,999.0,,
2000,4,5,17,,243,12.0,14.1,2.45,6.67,5.46,,997.6,5.5,5.9,999.0,,
2000,4,5,18,,239,11.5,14.3,2.54,6.67,5.61,,997.9,5.6,6.0,999.0,,
2000,4,5,19,,237,10.6,12.5,2.53,6.67,5.74,,997.9,5.9,6.0,999.0,,
2000,4,5,20,,235,9.2,10.7,2.55,9.09,5.71,,998.4,6.2,6.0,999.0,,
2000,4,5,21,,244,9.3,11.5,2.28,9.09,5.8,,998.5,6.4,5.9,999.0,,
2000,4,5,22,,256,10.7,12.9,2.31,5.56,5.42,,998.8,6.3,5.9,999.0,,
2000,4,5,23,,262,11.6,14.2,2.25,5.56,5.22,,998.8,6.3,5.9,999.0,,
2000,4,6,0,,260,10.9,13.2,2.53,6.25,5.49,,999.5,5.9,5.9,999.0,,
2000,4,6,1,,262,11.7,15.3,2.47,6.25,5.21,,1000.7,5.9,5.9,999.0,,
2000,4,6,2,,266,13.1,16.0,2.71,6.67,5.5,,1001.5,5.4,5.5,999.0,,
2000,4,6,3,,276,13.7,16.6,2.96,6.67,5.7,,1001.7,5.1,5.6,999.0,,
2000,4,6,4,,269,13.4,16.2,2.85,6.67,5.75,,1002.3,4.3,5.6,999.0,,
2000,4,6,5,,277,14.0,16.8,3.22,7.14,5.85,,1002.8,4.0,5.6,999.0,,
2000,4,6,6,,270,13.5,17.2,3.31,7.69,5.97,,1003.2,4.0,5.7,999.0,,
2000,4,6,7,,270,12.8,15.7,2.89,7.14,5.71,,1003.8,4.3,5.8,999.0,,
2000,4,6,8,,274,13.4,16.3,2.93,7.14,5.65,,1004.0,4.3,5.9,999.0,,
2000,4,6,9,,270,13.0,15.5,2.73,7.14,5.53,,1004.7,4.4,5.9,999.0,,
2000,4,6,10,,266,13.0,15.5,2.9,6.67,5.64,,1005.5,4.7,5.9,999.0,,
2000,4,6,11,,270,11.6,13.6,2.58,6.67,5.41,,1006.2,4.7,5.9,999.0,,
2000,4,6,12,,265,10.2,12.4,2.24,6.67,5.29,,1006.3,4.7,5.9,999.0,,
2000,4,6,13,,251,9.3,11.3,2.11,6.67,5.15,,1006.5,4.7,5.9,999.0,,
2000,4,6,14,,241,9.6,11.3,1.85,6.67,4.97,,1006.8,4.8,5.9,999.0,,
2000,4,6,15,,232,10.0,11.7,1.95,6.25,5.0,,1006.3,4.7,5.9,999.0,,
2000,4,6,16,,233,9.5,11.3,1.92,6.25,4.88,,1006.1,4.7,5.6,999.0,,
2000,4,6,17,,229,9.1,10.8,1.8,6.25,4.87,,1005.6,4.4,5.2,999.0,,
2000,4,6,18,,221,7.9,9.4,1.74,6.25,4.99,,1004.5,4.8,5.2,999.0,,
2000,4,6,19,,203,5.8,7.2,1.69,5.88,4.97,,1003.7,5.5,5.2,999.0,,
2000,4,6,20,,164,6.0,7.2,1.44,5.56,5.03,,1002.6,5.6,5.2,999.0,,
2000,4,6,21,,125,5.8,6.6,1.32,5.56,5.01,,1000.9,5.6,5.2,999.0,,
2000,4,6,22,,115,4.7,5.9,1.08,5.26,4.8,,1001.0,5.9,5.2,999.0,,
2000,4,6,23,,135,4.1,4.8,1.1,5.0,4.62,,1001.0,6.3,5.2,999.0,,
2000,4,7,0,,156,4.0,4.7,0.99,4.76,4.59,,1001.0,6.4,5.2,999.0,,
2000,4,7,1,,206,2.7,3.3,0.92,5.0,4.47,,1001.6,6.3,5.2,999.0,,
2000,4,7,2,,257,4.7,6.1,0.89,5.26,4.37,,1002.5,6.6,5.2,999.0,,
2000,4,7,3,,269,6.7,7.9,0.92,5.88,4.37,,1003.4,7.5,5.2,999.0,,
2000,4,7,4,,238,6.9,8.0,0.96,5.0,4.25,,1003.3,7.3,5.2,999.0,,
2000,4,7,5,,223,5.1,6.4,0.97,9.09,4.3,,1003.9,6.6,5.2,999.0,,
2000,4,7,6,,244,4.6,5.4,0.91,9.09,4.6,,1004.0,6.6,5.2,999.0,,
2000,4,7,7,,246,5.6,6.4,0.92,8.33,4.95,,1004.8,6.9,5.2,999.0,,
2000,4,7,8,,245,5.1,5.9,1.01,8.33,4.95,,1005.5,7.1,5.5,999.0,,
2000,4,7,9,,252,6.9,8.1,1.1,8.33,4.79,,1006.4,7.1,5.5,999.0,,
2000,4,7,10,,261,8.3,9.8,1.25,7.69,4.51,,1007.8,7.1,5.6,999.0,,
2000,4,7,11,,262,7.5,8.8,1.42,7.69,4.56,,1009.3,7.1,5.6,999.0,,
2000,4,7,12,,278,6.6,7.8,1.43,9.09,4.72,,1010.7,7.1,5.2,999.0,,
2000,4,7,13,,282,7.2,8.6,1.45,4.35,4.71,,1011.7,7.1,5.2,999.0,,
2000,4,7,14,,285,5.7,6.7,1.45,5.0,4.74,,1012.6,6.7,5.2,999.0,,
2000,4,7,15,,286,4.7,5.5,1.27,4.76,4.83,,1013.5,6.7,5.2,999.0,,
2000,4,7,16,,299,4.7,6.0,1.24,10.0,5.1,,1014.8,6.7,5.4,999.0,,
2000,4,7,17,,286,2.6,3.5,1.59,10.0,5.99,,1014.4,6.7,5.5,999.0,,
2000,4,7,18,,281,3.5,4.1,1.45,10.0,5.94,,1015.2,7.0,5.5,999.0,,
2000,4,7,19,,258,1.4,2.1,1.63,10.0,7.16,,1015.8,7.4,5.8,999.0,,
2000,4,7,20,,195,1.8,2.7,1.65,10.0,7.23,,1015.8,7.9,5.9,999.0,,
2000,4,7,21,,180,3.2,3.7,1.88,10.0,7.86,,1016.4,7.0,5.6,999.0,,
2000,4,7,22,,145,1.9,2.7,1.54,10.0,7.34,,1016.5,7.1,5.6,999.0,,
2000,4,7,23,,157,3.4,4.0,1.37,9.09,6.79,,1017.6,6.6,5.5,999.0,,
2000,4,8,0,,172,3.3,3.9,1.28,10.0,6.83,,1018.7,6.4,5.8,999.0,,
2000,4,8,1,,170,4.1,4.7,1.18,10.0,6.4,,1019.5,6.8,5.9,999.0,,
2000,4,8,2,,158,3.5,4.7,1.15,9.09,6.26,,1019.6,6.6,5.6,999.0,,
2000,4,8,3,,135,4.8,5.2,1.1,10.0,6.31,,1018.8,6.6,5.5,999.0,,
2000,4,8,4,,142,7.2,8.3,1.12,10.0,6.35,,1017.9,6.7,5.6,999.0,,
2000,4,8,5,,141,7.2,8.6,1.2,10.0,5.08,,1017.1,6.7,5.5,999.0,,
2000,4,8,6,,134,5.9,6.9,1.2,10.0,5.24,,1016.6,6.6,5.5,999.0,,
2000,4,8,7,,145,6.8,8.2,1.34,9.09,5.28,,1016.5,6.7,5.5,999.0,,
2000,4,8,8,,128,7.5,9.0,1.41,9.09,5.19,,1015.8,6.7,5.5,999.0,,
2000,4,8,9,,110,8.4,9.9,1.36,8.33,5.13,,1014.2,6.7,5.5,999.0,,
2000,4,8,10,,118,8.0,9.7,1.52,7.69,4.96,,1014.1,7.1,5.5,999.0,,
2000,4,8,11,,121,8.8,10.8,1.51,8.33,4.74,,1013.3,7.1,5.5,999.0,,
2000,4,8,12,,130,11.2,13.1,1.58,9.09,4.66,,1011.9,7.8,5.5,999.0,,
2000,4,8,13,,141,10.6,12.2,1.88,5.26,4.69,,1011.0,8.3,5.5,999.0,,
2000,4,8,14,,142,10.1,12.1,1.83,5.88,4.71,,1010.3,8.3,5.5,999.0,,
2000,4,8,15,,161,11.1,12.7,1.87,5.56,4.72,,1009.5,9.0,5.5,999.0,,
2000,4,8,16,,173,11.2,13.2,1.91,5.88,4.77,,1008.7,9.0,5.5,999.0,,
2000,4,8,17,,188,10.8,12.7,2.18,6.67,5.01,,1008.0,9.5,5.6,999.0,,
2000,4,8,18,,187,11.3,12.9,2.31,7.14,5.13,,1007.9,9.5,5.6,999.0,,
2000,4,8,19,,178,11.8,14.5,2.58,6.67,5.39,,1007.1,9.7,5.6,999.0,,
2000,4,8,20,,172,12.5,15.2,2.68,7.14,5.54,,1007.0,10.2,5.6,999.0,,
2000,4,8,21,,167,11.4,13.3,2.69,7.14,5.67,,1007.1,9.4,5.6,999.0,,
2000,4,8,22,,169,10.6,12.8,2.35,7.69,5.29,,1007.1,9.5,5.6,999.0,,
2000,4,8,23,,165,11.4,13.3,2.37,6.67,5.3,,1007.0,9.5,5.6,999.0,,
2000,4,9,0,,168,11.5,13.5,2.41,6.67,5.36,,1006.6,9.4,5.9,999.0,,
2000,4,9,1,,173,12.0,14.9,2.39,6.25,5.22,,1006.5,9.7,5.9,999.0,,
2000,4,9,2,,170,12.4,14.5,2.46,7.14,5.31,,1006.5,9.8,5.9,999.0,,
2000,4,9,3,,164,12.3,14.6,2.41,7.14,5.15,,1006.1,9.9,5.9,999.0,,
2000,4,9,4,,163,11.8,13.8,2.31,7.14,5.11,,1005.5,9.5,5.6,999.0,,
2000,4,9,5,,162,11.8,14.2,2.44,6.67,5.19,,1004.7,9.5,5.8,999.0,,
2000,4,9,6,,160,11.5,13.2,2.59,6.67,5.4,,1004.1,9.4,5.7,999.0,,
2000,4,9,7,,159,12.9,15.4,2.6,7.14,5.35,,1002.9,9.7,5.8,999.0,,
2000,4,9,8,,151,13.3,15.7,2.79,7.14,5.65,,1002.1,9.8,5.8,999.0,,
2000,4,9,9,,150,13.4,16.4,2.86,7.69,5.84,,1001.5,9.8,5.8,999.0,,
2000,4,9,10,,143,13.0,15.8,2.8,7.69,5.75,,1000.7,9.8,5.9,999.0,,
2000,4,9,11,,141,13.1,15.3,3.1,7.69,6.1,,999.9,9.8,5.9,999.0,,
2000,4,9,12,,138,14.1,17.1,3.05,7.69,5.98,,998.6,10.1,5.9,999.0,,
2000,4,9,13,,133,15.1,17.8,3.35,8.33,5.91,,996.2,10.3,5.9,999.0,,
2000,4,9,14,,131,16.3,19.1,3.39,8.33,5.91,,994.5,10.6,6.0,999.0,,
2000,4,9,15,,158,16.6,23.3,3.29,8.33,5.89,,994.3,10.7,6.0,999.0,,
2000,4,9,16,,170,12.0,14.4,3.61,8.33,6.1,,993.9,8.9,6.0,999.0,,
2000,4,9,17,,162,11.5,13.9,3.62,8.33,6.23,,993.2,7.9,6.0,999.0,,
2000,4,9,18,,154,13.0,15.2,3.27,9.09,6.21,,992.1,7.9,5.9,999.0,,
2000,4,9,19,,191,16.7,20.0,3.38,8.33,6.13,,991.6,7.4,5.9,999.0,,
2000,4,9,20,,190,15.7,20.3,3.62,9.09,6.36,,992.0,5.9,5.9,999.0,,
2000,4,9,21,,190,15.8,20.5,3.91,9.09,6.69,,992.5,5.2,5.9,999.0,,
2000,4,9,22,,197,15.6,20.0,4.25,10.0,7.11,,993.1,4.4,5.9,999.0,,
2000,4,9,23,,211,15.6,19.5,4.79,11.11,7.37,,994.5,3.7,5.9,999.0,,
2000,4,10,0,,221,14.0,18.1,4.79,11.11,7.5,,995.9,3.4,5.9,999.0,,
2000,4,10,1,,230,14.2,17.6,4.19,11.11,6.96,,997.1,2.9,5.9,999.0,,
2000,4,10,2,,249,15.4,19.7,4.36,11.11,7.14,,998.0,2.4,5.9,999.0,,
2000,4,10,3,,242,15.8,19.8,4.19,12.5,6.84,,999.1,3.1,5.9,999.0,,
2000,4,10,4,,242,15.7,19.8,4.3,7.69,6.87,,1000.1,3.5,5.9,999.0,,
2000,4,10,5,,243,16.3,20.5,4.41,8.33,7.14,,1000.9,3.5,5.9,999.0,,
2000,4,10,6,,243,15.7,20.0,4.15,8.33,6.81,,1001.3,3.8,5.9,999.0,,
2000,4,10,7,,241,15.6,19.6,4.36,12.5,7.32,,1002.5,3.9,5.9,999.0,,
2000,4,10,8,,238,15.3,18.2,4.57,12.5,7.45,,1003.2,4.0,5.9,999.0,,
2000,4,10,9,,240,15.4,19.4,4.47,11.11,7.28,,1004.2,4.0,5.9,999.0,,
2000,4,10,10,,239,15.6,19.5,4.68,11.11,7.45,,1005.0,4.3,5.9,999.0,,
2000,4,10,11,,238,15.7,18.7,4.09,8.33,6.87,,1006.0,4.4,5.9,999.0,,
2000,4,10,12,,238,16.5,19.9,4.14,8.33,6.77,,1006.8,4.7,5.9,999.0,,
2000,4,10,13,,238,16.0,20.3,3.98,8.33,6.62,,1007.8,4.8,5.9,999.0,,
2000,4,10,14,,243,16.1,20.4,4.1,8.33,6.67,,1009.1,4.8,5.9,999.0,,
2000,4,10,15,,241,14.6,18.5,4.05,8.33,6.77,,1010.2,5.2,5.9,999.0,,
2000,4,10,16,,241,13.5,16.2,4.0,8.33,6.73,,1010.9,5.5,5.9,999.0,,
2000,4,10,17,,240,11.5,13.9,3.42,7.69,6.4,,1011.6,5.8,5.9,999.0,,
2000,4,10,18,,239,10.4,12.1,3.31,7.69,6.34,,1012.4,6.0,6.0,999.0,,
2000,4,10,19,,232,9.3,11.3,2.87,7.14,5.98,,1013.0,6.3,6.0,999.0,,
2000,4,10,20,,235,7.8,9.5,2.49,10.0,5.93,,1013.6,6.6,6.0,999.0,,
2000,4,10,21,,231,6.3,7.6,2.43,10.0,6.22,,1014.8,6.7,6.0,999.0,,
2000,4,10,22,,237,5.0,6.4,2.47,11.11,6.52,,1015.8,7.0,6.0,999.0,,
2000,4,10,23,,232,5.3,6.4,2.28,10.0,6.71,,1017.2,6.7,6.0,999.0,,
2000,4,11,0,,252,4.6,5.6,1.99,9.09,6.4,,1018.7,6.6,5.9,999.0,,
2000,4,11,1,,258,8.0,9.9,2.12,10.0,6.87,,1020.4,6.6,5.9,999.0,,
2000,4,11,2,,263,10.2,13.4,2.02,11.11,5.47,,1021.2,6.3,5.9,999.0,,
2000,4,11,3,,270,10.1,12.6,2.08,5.26,5.33,,1022.2,6.0,5.9,999.0,,
2000,4,11,4,,279,8.6,10.8,2.12,5.26,5.3,,1023.4,5.6,5.9,999.0,,
2000,4,11,5,,292,7.8,9.6,2.08,6.25,5.47,,1024.1,5.5,5.9,999.0,,
2000,4,11,6,,332,6.2,7.6,1.87,6.25,5.61,,1024.8,5.5,5.9,999.0,,
2000,4,11,7,,331,4.1,4.9,1.73,6.25,5.48,,1025.6,5.2,5.9,999.0,,
2000,4,11,8,,333,2.6,3.4,1.58,10.0,5.79,,1026.5,5.2,5.9,999.0,,
2000,4,11,9,,341,0.5,1.3,1.49,10.0,5.55,,1026.8,4.9,5.8,999.0,,
2000,4,11,10,,131,0.1,0.5,1.38,10.0,5.32,,1027.5,4.7,5.8,999.0,,
2000,4,11,11,,147,1.2,1.8,1.38,10.0,5.4,,1028.5,5.2,5.8,999.0,,
2000,4,11,12,,190,3.0,3.9,1.32,9.09,5.51,,1029.0,5.2,5.8,999.0,,
2000,4,11,13,,175,3.1,4.0,1.35,10.0,6.02,,1029.5,5.4,5.9,999.0,,
2000,4,11,14,,,,,,,,,9999.0,999.0,999.0,999.0,,
2000,4,11,15,,166,4.5,5.3,1.14,10.0,5.75,,1029.7,5.9,5.9,999.0,,
2000,4,11,16,,161,5.3,6.2,0.99,11.11,5.5,,1028.8,5.9,6.2,999.0,,
2000,4,11,17,,166,6.7,7.9,0.95,10.0,5.32,,1028.2,6.0,6.3,999.0,,
2000,4,11,18,,176,5.7,6.6,0.98,10.0,4.54,,1028.0,5.9,6.3,999.0,,
2000,4,11,19,,176,6.7,7.7,0.88,9.09,4.59,,1027.4,5.8,6.2,999.0,,
2000,4,11,20,,187,7.3,8.7,0.92,9.09,4.52,,1026.9,5.6,6.2,999.0,,
2000,4,11,21,,184,7.3,8.7,0.95,9.09,4.12,,1026.7,5.5,6.2,999.0,,
2000,4,11,22,,190,7.4,8.8,1.08,9.09,4.23,,1026.6,5.5,6.0,999.0,,
2000,4,11,23,,182,6.5,7.5,1.11,4.17,4.44,,1025.9,5.5,6.0,999.0,,
2000,4,12,0,,166,5.3,6.1,1.2,9.09,4.87,,1025.8,5.5,6.0,999.0,,
2000,4,12,1,,155,5.1,6.2,1.16,9.09,4.94,,1025.7,5.6,6.2,999.0,,
2000,4,12,2,,127,5.2,6.2,1.24,5.0,4.88,,1025.1,4.4,6.2,999.0,,
2000,4,12,3,,108,7.2,8.6,1.21,4.76,4.75,,1023.5,4.8,6.2,999.0,,
2000,4,12,4,,102,9.8,11.3,1.2,4.35,4.23,,1021.2,4.7,5.9,999.0,,
2000,4,12,5,,111,9.0,10.9,1.32,4.35,4.04,,1020.3,4.9,5.9,999.0,,
2000,4,12,6,,118,10.5,12.7,1.53,4.17,4.14,,1017.8,5.5,5.9,999.0,,
2000,4,12,7,,128,7.9,9.2,1.66,5.0,4.35,,1015.9,6.2,6.0,999.0,,
2000,4,12,8,,163,5.6,6.8,1.52,5.0,4.45,,1014.5,6.9,5.9,999.0,,
2000,4,12,9,,218,5.3,6.1,1.66,5.56,4.91,,1014.5,7.0,5.9,999.0,,
2000,4,12,10,,223,5.0,6.0,1.72,6.25,5.13,,1014.3,6.6,5.9,999.0,,
2000,4,12,11,,225,4.5,5.4,1.62,6.67,5.41,,1014.4,6.4,5.9,999.0,,
2000,4,12,12,,229,5.7,7.0,1.45,7.14,5.38,,1014.3,6.3,5.9,999.0,,
2000,4,12,13,,259,7.3,8.6,1.39,6.67,5.3,,1014.9,6.0,5.9,999.0,,
2000,4,12,14,,255,5.7,6.9,1.31,6.67,5.04,,1015.5,5.9,6.0,999.0,,
2000,4,12,15,,258,6.0,7.2,1.25,6.25,4.81,,1016.2,5.9,6.0,999.0,,
2000,4,12,16,,270,7.5,9.4,1.31,6.67,4.76,,1016.3,5.5,5.9,999.0,,
2000,4,12,17,,270,9.2,11.4,1.42,10.0,4.64,,1016.7,5.0,5.9,999.0,,
2000,4,12,18,,270,8.0,9.6,1.55,9.09,4.68,,1016.8,5.3,5.9,999.0,,
2000,4,12,19,,273,9.8,12.5,1.64,9.09,4.88,,1017.1,5.6,6.0,999.0,,
2000,4,12,20,,267,9.9,12.0,1.66,4.55,4.75,,1017.3,5.9,6.0,999.0,,
2000,4,12,21,,270,11.2,14.6,1.81,5.0,4.73,,1017.8,5.9,6.0,999.0,,
2000,4,12,22,,295,9.9,12.3,1.96,5.56,4.87,,1019.0,5.5,6.0,999.0,,
2000,4,12,23,,301,11.3,13.6,1.96,5.26,4.99,,1019.8,5.1,5.9,999.0,,
2000,4,13,0,,303,11.0,13.1,1.9,6.25,5.02,,1021.1,4.7,5.9,999.0,,
2000,4,13,1,,308,12.5,14.9,2.22,6.67,5.18,,1022.3,4.0,5.9,999.0,,
2000,4,13,2,,310,13.6,16.2,2.69,6.67,5.45,,1023.4,3.5,5.9,999.0,,
2000,4,13,3,,293,11.7,14.5,2.67,6.67,5.42,,1024.3,3.2,5.9,999.0,,
2000,4,13,4,,295,12.1,15.1,2.53,6.67,5.47,,1025.0,3.5,5.8,999.0,,
2000,4,13,5,,289,12.9,16.1,2.6,6.67,5.48,,1025.1,3.6,5.8,999.0,,
2000,4,13,6,,287,12.8,15.9,2.46,6.67,5.32,,1025.6,3.6,5.8,999.0,,
2000,4,13,7,,291,12.2,14.5,2.42,6.67,5.35,,1026.4,3.6,5.8,999.0,,
2000,4,13,8,,297,11.4,13.8,2.34,6.67,5.29,,1027.0,3.5,5.9,999.0,,
2000,4,13,9,,295,9.8,11.9,1.93,5.88,5.06,,1028.1,3.2,5.9,999.0,,
2000,4,13,10,,302,9.7,11.5,2.12,6.25,5.12,,1028.1,2.9,5.9,999.0,,
2000,4,13,11,,306,13.1,15.7,2.1,6.25,4.97,,1028.3,2.8,5.8,999.0,,
2000,4,13,12,,305,12.9,15.5,1.94,5.88,4.85,,1028.7,2.4,5.9,999.0,,
2000,4,13,13,,300,11.2,13.4,2.1,5.88,4.89,,1029.2,2.3,5.9,999.0,,
2000,4,13,14,,304,11.2,13.7,1.93,6.25,4.76,,1029.8,2.1,5.9,999.0,,
2000,4,13,15,,300,10.4,13.1,1.94,5.88,4.76,,1030.4,2.1,5.9,999.0,,
2000,4,13,16,,290,10.0,13.1,1.95,5.88,4.7,,1030.4,2.4,5.9,999.0,,
2000,4,13,17,,282,9.7,12.1,1.78,5.26,4.71,,1030.4,2.8,5.9,999.0,,
2000,4,13,18,,279,9.2,12.5,1.84,5.88,4.76,,1029.8,3.2,5.9,999.0,,
2000,4,13,19,,260,8.3,9.9,1.41,5.26,4.47,,1029.5,3.6,5.9,999.0,,
2000,4,13,20,,262,7.7,9.6,1.35,5.26,4.27,,1029.0,4.0,5.9,999.0,,
2000,4,13,21,,277,7.6,8.8,1.2,5.0,4.32,,1028.8,4.7,5.9,999.0,,
2000,4,13,22,,252,6.7,8.0,1.04,4.76,4.18,,1029.2,4.8,5.9,999.0,,
2000,4,13,23,,217,3.7,4.8,0.82,4.76,4.29,,1029.1,4.7,5.9,999.0,,
2000,4,14,0,,234,4.2,5.0,0.81,4.76,4.28,,1029.1,4.7,5.9,999.0,,
2000,4,14,1,,239,4.0,4.8,0.75,4.76,4.31,,1029.7,5.1,5.9,999.0,,
2000,4,14,2,,239,4.5,5.6,0.78,4.35,4.19,,1029.8,5.2,5.9,999.0,,
2000,4,14,3,,239,7.1,8.3,0.77,4.0,4.26,,1030.2,5.5,5.9,999.0,,
2000,4,14,4,,239,6.3,7.8,0.79,3.7,3.81,,1030.3,5.5,5.9,999.0,,
2000,4,14,5,,238,7.0,8.3,0.99,3.85,3.84,,1030.4,5.3,5.8,999.0,,
2000,4,14,6,,251,5.0,5.9,0.95,4.17,3.98,,1030.3,5.5,5.8,999.0,,
2000,4,14,7,,248,3.4,4.1,1.02,4.55,4.13,,1030.3,5.5,5.8,999.0,,
2000,4,14,8,,247,4.2,5.1,1.04,4.76,4.25,,1030.4,5.2,5.8,999.0,,
2000,4,14,9,,243,4.8,5.5,0.99,5.0,4.18,,1030.4,5.2,5.8,999.0,,
2000,4,14,10,,242,4.6,5.5,0.99,4.76,4.34,,1030.5,5.1,5.9,999.0,,
2000,4,14,11,,224,4.7,5.8,0.9,5.0,4.17,,1031.2,5.2,5.8,999.0,,
2000,4,14,12,,222,5.0,6.0,0.82,4.76,4.19,,1030.5,5.5,5.8,999.0,,
2000,4,14,13,,203,4.4,5.4,0.87,4.76,4.37,,1030.5,5.5,5.8,999.0,,
2000,4,14,14,,196,6.0,7.1,0.94,4.76,4.35,,1030.5,5.5,5.9,999.0,,
2000,4,14,15,,201,8.2,9.8,0.92,5.0,4.12,,1030.4,5.5,5.9,999.0,,
2000,4,14,16,,202,9.0,10.6,1.01,5.0,4.0,,1029.9,5.6,5.9,999.0,,
2000,4,14,17,,199,9.4,10.9,1.16,4.76,3.96,,1029.7,5.8,5.9,999.0,,
2000,4,14,18,,196,10.0,12.1,1.35,5.0,4.12,,1028.9,6.0,5.9,999.0,,
2000,4,14,19,,195,11.5,14.1,1.57,4.76,4.28,,1028.2,6.0,6.0,999.0,,
2000,4,14,20,,193,11.4,13.6,1.77,5.26,4.43,,1027.2,6.0,5.9,999.0,,
2000,4,14,21,,193,11.4,14.3,1.76,5.56,4.49,,1026.5,6.3,5.9,999.0,,
2000,4,14,22,,191,12.4,14.7,1.93,5.56,4.59,,1025.8,6.3,5.9,999.0,,
2000,4,14,23,,190,11.6,13.9,2.0,5.56,4.73,,1025.3,6.2,5.9,999.0,,
2000,4,15,0,,192,11.6,14.2,1.98,5.88,4.81,,1025.0,6.3,5.9,999.0,,
2000,4,15,1,,195,11.6,15.0,1.98,5.88,4.69,,1024.9,6.3,5.9,999.0,,
2000,4,15,2,,196,12.2,14.6,2.04,5.88,4.9,,1024.1,6.4,5.9,999.0,,
2000,4,15,3,,196,9.9,11.5,1.88,6.25,4.85,,1024.1,6.6,5.9,999.0,,
2000,4,15,4,,200,10.4,12.1,1.9,6.25,4.91,,1023.5,6.7,5.9,999.0,,
2000,4,15,5,,209,9.7,11.5,1.78,5.88,4.83,,1022.7,6.7,5.9,999.0,,
2000,4,15,6,,218,9.7,11.8,1.6,5.88,4.56,,1022.1,7.1,5.9,999.0,,
2000,4,15,7,,223,9.9,11.5,1.71,5.88,4.47,,1021.3,7.1,5.9,999.0,,
2000,4,15,8,,222,10.4,12.8,1.74,5.26,4.49,,1021.0,7.1,5.9,999.0,,
2000,4,15,9,,224,11.2,12.9,1.78,5.56,4.59,,1020.5,7.4,5.9,999.0,,
2000,4,15,10,,219,10.7,12.9,1.88,5.56,4.68,,1020.9,7.4,5.9,999.0,,
2000,4,15,11,,218,10.1,12.1,1.66,5.56,4.47,,1021.0,7.8,5.9,999.0,,
2000,4,15,12,,211,9.8,11.9,1.56,5.26,4.37,,1021.0,8.2,5.9,999.0,,
