#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2010 05 25 00 50 245  7.4  8.4  0.93  7.69  3.88 999 1021.6  11.2   9.3  11.4 99.0 99.00
2010 05 25 01 50 255  6.5  7.2  0.87  8.33  4.12 999 1021.7  10.8   9.5  11.0 99.0 99.00
2010 05 25 02 50 256  6.6  7.3  0.88  8.33  4.31 999 1021.4  11.3   9.4  11.5 99.0 99.00
2010 05 25 03 50 260  4.9  5.6  0.81  7.69  4.75 999 1021.6  10.7   9.3  10.9 99.0 99.00
2010 05 25 04 50 250  4.0  4.7  0.81  6.67  5.07 999 1021.2  10.4   9.3  10.6 99.0 99.00
2010 05 25 05 50 228  4.6  5.4  0.84  7.69  5.23 999 1020.3  10.4   9.3  10.6 99.0 99.00
2010 05 25 06 50 247  3.9  4.4  0.85  8.33  5.02 999 1020.1  10.5   9.3  10.7 99.0 99.00
2010 05 25 07 50 244  3.7  4.2  0.92  7.69  5.02 999 1020.4  10.1   9.1  10.3 99.0 99.00
2010 05 25 08 50 253  5.0  5.7  0.92  6.67  4.74 999 1020.3  10.4   9.0  10.6 99.0 99.00
2010 05 25 09 50 260  4.6  5.4  0.85  7.69  4.61 999 1020.8  10.5   9.0  10.1 99.0 99.00
2010 05 25 10 50 256  2.6  3.4  0.89  7.14  4.96 999 1021.1  10.8   9.1  10.0 99.0 99.00
2010 05 25 11 50 234  2.8  3.3  0.82  7.14  4.97 999 1020.7  10.4   9.3   9.6 99.0 99.00
2010 05 25 12 50 272  2.1  2.3  0.85  6.67  5.32 999 1020.5  10.6   9.5   9.8 99.0 99.00
2010 05 25 13 50 318  1.6  2.0  0.89  7.14  5.71 999 1020.1  10.9  10.0   9.9 99.0 99.00
2010 05 25 14 50 274  1.1  1.5  0.91  7.14  5.63 999 1020.2  12.0  10.5  10.4 99.0 99.00
2010 05 25 15 50 248  1.2  1.4  0.80  7.14  5.53 999 1019.8  11.7  11.0  10.7 99.0 99.00
2010 05 25 16 50 205  1.9  2.5  0.82  7.14  5.54 999 1018.8  12.3  11.5  11.2 99.0 99.00
2010 05 25 17 50 197  4.3  4.8  0.78  7.14  5.52 999 1017.0  11.8  10.6  11.0 99.0 99.00
2010 05 25 18 50 209  4.5  5.1  0.73  8.33  5.27 999 1016.2  11.6  10.3  10.9 99.0 99.00
2010 05 25 19 50 239  4.5  5.2  0.69  8.33  4.84 999 1016.0  11.8  10.3  11.2 99.0 99.00
2010 05 25 20 50 241  5.5  6.1  0.67  7.69  4.54 999 1015.2  12.6  10.2  11.4 99.0 99.00
2010 05 25 21 50 236  7.9  9.2  0.82  7.69  3.84 999 1014.1  12.9   9.9  11.5 99.0 99.00
2010 05 25 22 50 321  5.6  8.2  0.88  7.14  3.74 999 1014.3  13.9   9.6  12.0 99.0 99.00
2010 05 25 23 50 262  5.0  5.5  0.83  7.69  4.02 999 1013.3  11.8   9.4  11.2 99.0 99.00
2010 05 26 00 50 254  5.1  5.7  0.79  7.69  4.51 999 1012.5  11.3   9.8  11.2 99.0 99.00
2010 05 26 01 50 250  8.2  9.3  0.88  6.67  4.07 999 1011.3  12.2   9.8  11.7 99.0 99.00
2010 05 26 02 50 249  6.9  7.9  0.89  7.14  4.10 999 1010.4  11.6   9.8  10.9 99.0 99.00
2010 05 26 03 50 255  6.7  7.5  1.04  6.67  4.32 999 1009.6  11.4   9.7  10.8 99.0 99.00
2010 05 26 04 50 278  6.6  7.7  0.93 10.00  4.74 999 1009.9  13.0   9.6  12.8 99.0 99.00
2010 05 26 05 50 255  3.7  4.2  0.95 10.00  5.50 999 1009.3  12.2   9.6  12.4 99.0 99.00
2010 05 26 06 50 294  3.4  4.0  0.96  9.09  5.54 999 1008.4  13.3   9.6  13.4 99.0 99.00
2010 05 26 07 50 294  3.2  3.5  1.03  5.26  5.48 999 1008.2  14.7   9.4  14.8 99.0 99.00
2010 05 26 08 50 291  2.5  3.2  1.17 10.00  5.50 999 1007.8  12.9   9.4  13.1 99.0 99.00
2010 05 26 09 50 326  2.6  3.2  1.12 10.00  5.39 999 1008.0  13.4   9.1  13.7 99.0 99.00
2010 05 26 10 50 303  2.4  2.9  1.15 11.43  5.40 999 1007.7  13.5   9.2  13.4 99.0 99.00
2010 05 26 11 50  52  2.4  3.1  1.22 12.12  5.57 999 1008.3  12.3   9.5  12.5 99.0 99.00
2010 05 26 12 50  68  3.5  4.1  1.18 11.43  5.98 999 1008.1  11.0   9.7  11.0 99.0 99.00
2010 05 26 13 50  71  2.8  3.6  1.26 10.81  6.72 999 1008.0  10.4   9.6  10.4 99.0 99.00
2010 05 26 14 50  79  2.7  3.3  1.20 11.43  6.55 999 1008.0  10.8   9.7  10.7 99.0 99.00
2010 05 26 15 50  72  3.9  4.4  1.22 11.43  6.42 999 1007.7  10.9  10.0  10.5 99.0 99.00
2010 05 26 16 50  74  2.6  3.0  1.26 10.81  6.83 999 1007.6  10.7  10.1  10.1 99.0 99.00
2010 05 26 17 50  87  3.9  4.7  1.29 10.81  6.78 999 1007.3  10.7  10.5   9.5 99.0 99.00
2010 05 26 18 50  63  6.2  7.4  1.27 10.81  6.47 999 1007.4  10.3  10.0   9.2 99.0 99.00
2010 05 26 19 50  56  8.4 10.1  1.26 10.81  5.19 999 1008.0   9.4   9.6   8.7 99.0 99.00
2010 05 26 20 50  60  9.9 11.7  1.36 10.00  4.85 999 1008.2   9.8   9.3   8.5 99.0 99.00
2010 05 26 21 50  57  8.3  9.4  1.39  9.09  4.57 999 1009.3   9.8   9.1   8.1 99.0 99.00
2010 05 26 22 50  75  6.6  7.4  1.49  9.09  4.93 999 1009.6   9.7   8.7   8.3 99.0 99.00
2010 05 26 23 50  85  7.3  8.5  1.32 11.43  5.16 999 1010.1   9.7   9.0   8.3 99.0 99.00
2010 05 27 00 50  92  6.4  7.6  1.34 10.00  5.04 999 1010.5   9.8   9.1   8.2 99.0 99.00
2010 05 27 01 50  84  6.0  6.9  1.12 10.00  4.82 999 1010.6   9.9   9.2   7.9 99.0 99.00
2010 05 27 02 50  89  1.7  2.4  1.15 10.81  5.21 999 1011.0   9.2   9.1   8.2 99.0 99.00
2010 05 27 03 50  34  1.4  1.9  1.20 10.00  5.60 999 1010.8   9.3   9.1   8.1 99.0 99.00
2010 05 27 04 50 347  3.1  3.8  1.04 10.81  5.18 999 1010.7   8.3   9.0   7.9 99.0 99.00
2010 05 27 05 50 337  3.4  4.0  1.17 10.00  5.55 999 1010.5   8.2   9.0   7.7 99.0 99.00
2010 05 27 06 50 325  4.7  5.9  1.15 10.81  5.81 999 1010.7   8.4   8.9   7.6 99.0 99.00
2010 05 27 07 50 328  4.7  5.6  1.10  9.09  6.18 999 1010.3   8.1   8.8   7.6 99.0 99.00
2010 05 27 08 50 309  4.4  5.0  0.92 10.00  6.60 999 1010.4   8.2   8.6   7.6 99.0 99.00
2010 05 27 09 50 318  4.2  5.1  1.04 10.00  7.08 999 1010.1   8.8   8.5   7.4 99.0 99.00
2010 05 27 10 50 318  5.9  6.8  1.00 10.00  7.23 999 1010.2   9.3   8.4   7.5 99.0 99.00
2010 05 27 11 50 327  5.0  5.9  0.93  9.09  6.39 999 1010.3   9.3   8.4   8.0 99.0 99.00
2010 05 27 12 50 345  4.0  4.8  0.92 10.81  6.45 999 1010.2   9.9   8.6   8.0 99.0 99.00
2010 05 27 13 50  28  4.1  4.8  0.88 10.81  6.33 999 1010.1   9.8   9.0   7.5 99.0 99.00
2010 05 27 14 50  70  2.3  3.0  0.80 10.00  6.37 999 1010.2   9.8   9.4   7.5 99.0 99.00
2010 05 27 15 50  74  3.9  4.4  0.74 10.00  6.39 999 1010.0  10.0   9.7   7.4 99.0 99.00
2010 05 27 16 50 114  2.4  3.1  0.82  9.09  6.73 999 1010.2   9.8   9.8   6.8 99.0 99.00
2010 05 27 17 50 129  2.5  2.9  0.67 10.00  6.36 999 1010.1   9.9  10.0   6.9 99.0 99.00
2010 05 27 18 50 150  2.2  2.7  0.76 10.00  6.65 999 1010.4  10.4  10.1   7.2 99.0 99.00
2010 05 27 19 50 209  2.5  2.9  0.58 10.00  5.23 999 1010.4  10.5  10.0   7.8 99.0 99.00
2010 05 27 20 50 212  2.7  3.1  0.70 10.00  6.27 999 1010.5  10.6  10.1   7.8 99.0 99.00
2010 05 27 21 50 214  2.5  2.9  0.68  9.09  6.69 999 1011.0  11.0   9.9   8.0 99.0 99.00
2010 05 27 22 50  96  3.2  5.2  0.58  9.09  6.60 999 1011.7  10.8   9.8   6.4 99.0 99.00
2010 05 27 23 50  93  1.9  2.2  0.66  8.33  7.37 999 1012.3   9.8   9.3   7.1 99.0 99.00
2010 05 28 00 50  79  1.7  2.5  0.63 10.00  7.29 999 1012.4   9.6   9.5   6.0 99.0 99.00
2010 05 28 01 50  47  2.0  2.4  0.71  9.09  7.66 999 1012.9   9.8   9.9   5.2 99.0 99.00
2010 05 28 02 50 347  0.6  0.9  0.68  9.09  7.65 999 1013.0  10.1  10.0   3.8 99.0 99.00
2010 05 28 03 50 272  3.0  3.6  0.68  9.09  7.38 999 1012.8   9.1   9.9   7.2 99.0 99.00
2010 05 28 04 50 285  1.8  2.2  0.61 10.00  6.46 999 1013.0   9.1   9.9   7.1 99.0 99.00
2010 05 28 05 50 302  1.7  2.1  0.58 10.00  5.93 999 1013.2   8.9   9.9   7.4 99.0 99.00
2010 05 28 06 50 292  3.8  4.2  0.62 10.00  5.83 999 1012.8   9.1   9.5   7.1 99.0 99.00
2010 05 28 07 50 282  3.0  3.6  0.54  9.09  5.53 999 1012.6   9.3   9.2   7.8 99.0 99.00
2010 05 28 08 50 306  4.5  5.7  0.59 10.00  5.72 999 1012.5   8.8   9.0   8.4 99.0 99.00
2010 05 28 09 50 341  5.0  6.1  0.57  8.33  5.52 999 1012.9   8.9   8.8   7.2 99.0 99.00
2010 05 28 10 50   3  7.0  8.2  0.57  8.33  4.73 999 1013.6   9.1   8.9   6.4 99.0 99.00
2010 05 28 11 50  11  6.3  7.6  0.51  8.33  3.59 999 1013.9   9.4   8.9   6.0 99.0 99.00
2010 05 28 12 50  30  6.6  7.9  0.54 10.00  3.89 999 1014.1   9.0   8.9   6.5 99.0 99.00
2010 05 28 13 50  28  2.9  3.3  0.53  7.69  4.60 999 1014.3   9.1   8.9   7.0 99.0 99.00
2010 05 28 14 50  97  0.4  0.8  0.51  8.33  5.30 999 1014.7   9.5   9.4   7.3 99.0 99.00
2010 05 28 15 50 109  1.2  1.6  0.48  9.09  4.65 999 1014.7  10.8  10.2   5.8 99.0 99.00
2010 05 28 16 50 123  1.4  2.1  0.48  9.09  4.85 999 1014.6  11.4  11.2   5.1 99.0 99.00
2010 05 28 17 50 172  3.3  4.0  0.42  9.09  4.61 999 1014.6  11.2  11.4   7.4 99.0 99.00
2010 05 28 18 50 205  2.5  3.2  0.38  9.09  4.56 999 1014.7  11.0  10.6   7.9 99.0 99.00
2010 05 28 19 50 238  2.4  3.0  0.34 10.00  4.88 999 1014.8  11.2  10.4   8.0 99.0 99.00
2010 05 28 20 50 242  1.5  1.7  0.35  9.09  5.61 999 1014.8  11.4  10.5   8.9 99.0 99.00
2010 05 28 21 50 260  1.7  1.9  0.33  9.09  5.90 999 1015.1  11.5  10.5   9.1 99.0 99.00
2010 05 28 22 50 271  1.8  2.0  0.34  8.33  5.93 999 1015.3  11.0  10.0   8.9 99.0 99.00
2010 05 28 23 50 275  2.3  2.7  0.38  7.69  6.21 999 1015.5  10.1   9.8   9.1 99.0 99.00
2010 05 29 00 50 266  2.4  2.8  0.38  8.33  5.92 999 1015.7   9.5   9.6   8.8 99.0 99.00
2010 05 29 01 50 267  2.9  3.3  0.39  7.14  5.99 999 1015.8   9.3   9.3   8.3 99.0 99.00
2010 05 29 02 50 260  3.6  4.1  0.34  8.33  6.18 999 1015.6   9.4   9.1   8.1 99.0 99.00
2010 05 29 03 50 263  4.0  4.5  0.33  9.09  6.29 999 1015.6   9.8   9.6   8.2 99.0 99.00
2010 05 29 04 50 267  3.8  4.6  0.30  8.33  5.62 999 1015.6   9.7   9.8   8.5 99.0 99.00
2010 05 29 05 50 264  4.2  5.3  0.28  8.33  4.52 999 1015.1   9.7  10.0   8.7 99.0 99.00
2010 05 29 06 50 256  4.9  5.6  0.27  9.09  3.64 999 1015.0   9.8   9.6   8.9 99.0 99.00
2010 05 29 07 50 247  4.4  5.1  0.23 99.00  3.37 999 1014.7   9.8   9.6   8.8 99.0 99.00
2010 05 29 08 50 230  4.2  4.9  0.22 99.00  3.88 999 1014.3  10.0   9.6   8.4 99.0 99.00
2010 05 29 09 50 233  3.8  4.3  0.20 99.00  3.33 999 1014.2  10.6   9.1   8.1 99.0 99.00
2010 05 29 10 50 235  3.6  4.1  0.23 99.00  3.40 999 1014.1  10.5   9.2   8.5 99.0 99.00
2010 05 29 11 50 243  3.8  4.1  0.25 99.00  3.05 999 1014.1  10.7   9.2   7.8 99.0 99.00
2010 05 29 12 50 234  3.1  3.4  0.29  8.33  2.97 999 1013.7  10.6   9.4   8.1 99.0 99.00
2010 05 29 13 50 238  3.1  3.6  0.34  2.47  2.76 999 1013.1  10.7   9.5   8.4 99.0 99.00
2010 05 29 14 50 240  3.2  3.5  0.33  8.33  3.30 999 1012.7  10.8   9.9   9.1 99.0 99.00
2010 05 29 15 50 214  3.9  4.4  0.33  2.86  3.29 999 1012.1  10.9  10.1   9.6 99.0 99.00
2010 05 29 16 50 216  5.1  5.6  0.32  7.14  3.45 999 1011.1  11.1   9.9  10.0 99.0 99.00
2010 05 29 17 50 213  5.0  5.6  0.34  3.23  3.38 999 1010.6  11.2   9.8  10.2 99.0 99.00
2010 05 29 18 50 218  4.8  6.0  0.36  3.45  3.21 999 1010.3  11.3  10.0  10.4 99.0 99.00
2010 05 29 19 50 219  3.5  4.0  0.39  3.57  3.34 999 1010.5  11.1  10.1  10.6 99.0 99.00
2010 05 29 20 50 219  3.8  4.4  0.36  3.70  3.52 999 1009.7  10.8  10.0  10.6 99.0 99.00
2010 05 29 21 50 197  3.8  4.3  0.42  3.85  3.56 999 1009.0  10.5   9.8  10.6 99.0 99.00
2010 05 29 22 50 213  3.9  4.4  0.41  3.70  3.49 999 1008.9  10.6   9.8  10.6 99.0 99.00
2010 05 29 23 50 196  4.2  4.7  0.46  4.00  3.53 999 1008.5  10.3   9.6  10.4 99.0 99.00
2010 05 30 00 50 203  2.8  3.2  0.47  4.00  3.41 999 1008.7  10.1   9.8  10.3 99.0 99.00
2010 05 30 01 50 195  3.2  3.6  0.51  3.85  3.44 999 1008.4  10.2   9.7  10.4 99.0 99.00
2010 05 30 02 50 214  3.5  4.0  0.51  4.17  3.57 999 1007.6  10.3   9.6  10.5 99.0 99.00
2010 05 30 03 50 210  2.3  2.7  0.45  4.17  3.63 999 1006.9  10.4   9.8  10.6 99.0 99.00
2010 05 30 04 50 237  1.8  2.1  0.44  4.35  3.66 999 1006.1  10.4  10.0  10.6 99.0 99.00
2010 05 30 05 50 188  2.5  3.5  0.44  4.00  3.78 999 1005.3  11.0  10.0  11.3 99.0 99.00
2010 05 30 06 50 241  2.9  3.8  0.45  4.55  3.85 999 1005.6  10.6  10.0  10.8 99.0 99.00
2010 05 30 07 50 212  4.2  5.9  0.44  5.00  3.97 999 1004.2  11.1   9.9  11.3 99.0 99.00
2010 05 30 08 50 284  1.9  2.2  0.46  4.55  4.14 999 1004.5  10.5   9.7  10.7 99.0 99.00
2010 05 30 09 50 278  2.3  2.8  0.62  5.88  4.31 999 1004.8  10.0   9.7  10.1 99.0 99.00
2010 05 30 10 50 302  6.1  7.2  0.77  5.56  4.50 999 1005.2  10.8   9.7  10.8 99.0 99.00
2010 05 30 11 50 312  5.1  5.8  0.77  5.26  4.39 999 1006.1  11.1   9.7  10.5 99.0 99.00
2010 05 30 12 50 328  6.5  7.7  0.72  5.26  4.07 999 1006.0  11.5   9.8   9.2 99.0 99.00
2010 05 30 13 50 311  5.2  6.0  0.76  5.26  4.10 999 1005.7  11.1   9.7   8.1 99.0 99.00
2010 05 30 14 50 301  4.8  5.8  0.61  5.56  3.82 999 1005.5  11.8   9.9   7.3 99.0 99.00
2010 05 30 15 50 313  3.8  4.4  0.60  5.26  4.09 999 1005.3  12.1   9.9   6.4 99.0 99.00
2010 05 30 16 50 299  3.3  4.1  0.64  5.88  4.05 999 1005.0  12.0  10.0   6.3 99.0 99.00
2010 05 30 17 50 277  5.2  5.7  0.66  5.88  4.29 999 1004.5  13.2  10.2   6.0 99.0 99.00
2010 05 30 18 50 229  5.8  6.5  0.71  5.88  4.37 999 1004.1  12.4  10.4   7.9 99.0 99.00
2010 05 30 19 50 235  5.7  6.7  0.70  5.88  4.26 999 1003.5  12.9  10.4   8.4 99.0 99.00
2010 05 30 20 50 240  7.5  8.7  0.74  5.88  3.85 999 1003.0  12.9  10.1   8.6 99.0 99.00
2010 05 30 21 50 253  8.0  9.4  0.87  5.88  3.97 999 1003.1  12.6   9.9   8.6 99.0 99.00
2010 05 30 22 50 257  7.3  8.4  0.94  5.88  3.85 999 1003.8  12.0   9.7   8.8 99.0 99.00
2010 05 30 23 50 259  6.4  7.4  0.98  4.17  3.96 999 1004.3  11.1   9.6   9.0 99.0 99.00
2010 05 31 00 50 267  5.6  6.5  0.98  4.35  3.95 999 1005.0  11.1   9.9   8.8 99.0 99.00
2010 05 31 01 50 302  4.8  5.6  0.96  4.55  3.80 999 1005.8  13.2   9.9   5.8 99.0 99.00
2010 05 31 02 50 360  3.1  3.8  0.79  4.17  3.83 999 1006.8  11.7   9.9   6.5 99.0 99.00
2010 05 31 03 50 337  4.4  5.6  0.68  4.35  3.93 999 1007.5  11.8   9.7   5.6 99.0 99.00
2010 05 31 04 50 325  4.4  5.2  0.62  5.00  3.98 999 1008.2  11.0   9.6   5.8 99.0 99.00
2010 05 31 05 50 324  5.5  6.0  0.60  5.00  4.11 999 1009.2  10.9   9.6   5.1 99.0 99.00
2010 05 31 06 50 311  6.6  7.8  0.62  5.26  4.22 999 1009.8  10.7   9.5   4.8 99.0 99.00
2010 05 31 07 50 311  7.0  8.2  0.69  6.67  4.11 999 1010.7  10.4   9.4   5.2 99.0 99.00
2010 05 31 08 50 310  7.0  8.2  0.73  5.88  3.78 999 1011.7  10.3   9.2   4.8 99.0 99.00
2010 05 31 09 50 316  6.9  7.9  0.67  5.56  3.84 999 1012.5  10.4   9.3   5.0 99.0 99.00
2010 05 31 10 50 312  6.6  7.5  0.62  5.88  3.63 999 1013.7  10.3   9.2   4.8 99.0 99.00
2010 05 31 11 50 318  6.6  7.6  0.65  7.14  3.76 999 1014.3   9.9   9.1   5.1 99.0 99.00
2010 05 31 12 50 328  5.1  6.1  0.60  5.88  3.66 999 1014.8  10.0   8.7   4.9 99.0 99.00
2010 05 31 13 50 318  3.2  4.1  0.54  5.88  3.77 999 1015.6  10.2   9.0   4.9 99.0 99.00
2010 05 31 14 50 332  1.6  3.5  0.53  6.25  3.76 999 1015.8  10.1   9.3   5.8 99.0 99.00
2010 05 31 15 50 334  1.6  2.2  0.47  6.25  3.71 999 1015.8  10.7   9.7   5.2 99.0 99.00
2010 05 31 16 50  36  0.9  1.5  0.49  6.25  3.99 999 1015.8  12.0  10.5   5.6 99.0 99.00
2010 05 31 17 50 170  3.1  3.5  0.51  7.14  4.30 999 1016.1  11.4  11.1   7.6 99.0 99.00
2010 05 31 18 50 171  3.5  4.1  0.54  6.67  5.14 999 1016.1  11.3  11.2   9.1 99.0 99.00
2010 05 31 19 50 189  3.5  4.0  0.55  7.14  5.31 999 1016.2  11.7  11.0   8.3 99.0 99.00
2010 05 31 20 50 201  4.3  5.0  0.59  8.33  5.16 999 1016.3  11.9  10.6   8.2 99.0 99.00
2010 05 31 21 50 208  4.6  5.4  0.63  9.09  5.28 999 1016.6  11.7  10.4   8.4 99.0 99.00
2010 05 31 22 50 224  4.4  5.1  0.65  7.14  4.97 999 1016.4  11.5  10.1   8.1 99.0 99.00
2010 05 31 23 50 216  4.1  4.7  0.67  7.14  4.82 999 1016.9  10.7  10.0   8.4 99.0 99.00
2010 06 01 00 50 195  4.1  4.5  0.62  8.33  4.49 999 1017.0  10.5   9.8   8.8 99.0 99.00
2010 06 01 01 50 209  4.6  5.4  0.64  7.14  4.36 999 1017.0  10.6   9.5   8.5 99.0 99.00
2010 06 01 02 50 209  5.0  5.6  0.74  7.14  4.53 999 1016.5  10.8   9.5   8.4 99.0 99.00
2010 06 01 03 50 215  5.7  6.4  0.72  7.69  4.37 999 1016.3  10.9   9.5   8.3 99.0 99.00
2010 06 01 04 50 220  4.6  5.4  0.78  7.69  4.25 999 1015.6  10.6   9.7   8.8 99.0 99.00
2010 06 01 05 50 186  4.8  5.6  0.81  7.14  4.53 999 1014.7  10.6   9.6   8.8 99.0 99.00
2010 06 01 06 50 192  6.5  7.3  0.77  8.33  4.43 999 1014.1  10.8   9.6   8.8 99.0 99.00
2010 06 01 07 50 187  7.0  8.9  0.82  8.33  4.17 999 1013.1  11.0   9.7   8.7 99.0 99.00
2010 06 01 08 50 181  7.4  8.4  0.88  8.33  4.10 999 1012.2  10.9   9.8   8.2 99.0 99.00
2010 06 01 09 50 181  8.3 10.0  0.87  7.69  4.19 999 1012.1  11.1   9.6   7.8 99.0 99.00
2010 06 01 10 50 161  7.2  8.4  1.02  4.76  4.26 999 1011.6  10.9   9.4   8.5 99.0 99.00
2010 06 01 11 50 161  8.0  9.1  1.08  4.76  4.32 999 1010.8  10.7   9.3   8.9 99.0 99.00
2010 06 01 12 50 176  8.4  9.8  1.17  4.76  4.25 999 1009.8  10.6   9.2   9.5 99.0 99.00
2010 06 01 13 50 182  5.9  6.7  1.27  4.76  4.24 999 1009.6  10.5   9.1  10.0 99.0 99.00
2010 06 01 14 50 197  4.6  5.4  1.26  5.00  4.24 999 1008.5  10.6   9.1  10.7 99.0 99.00
2010 06 01 15 50 162  2.8  3.3  1.31  5.00  4.32 999 1007.4  10.2   9.2  10.3 99.0 99.00
2010 06 01 16 50 182  5.4  6.3  1.33  5.56  4.64 999 1006.3  10.8   9.6  10.9 99.0 99.00
2010 06 01 17 50 209  2.9  3.3  1.32  5.26  4.53 999 1006.0  10.6   9.7  10.7 99.0 99.00
2010 06 01 18 50  71  1.6  2.2  1.30  6.25  4.65 999 1005.1   9.7   9.8   9.8 99.0 99.00
2010 06 01 19 50 108  2.1  2.5  1.20  5.88  4.81 999 1004.5   9.6   9.8   9.7 99.0 99.00
2010 06 01 20 50 126  4.0  4.3  1.12  6.25  4.79 999 1003.3   9.8   9.8  10.0 99.0 99.00
2010 06 01 21 50 202  1.6  1.9  1.14  5.88  4.84 999 1003.4  10.2   9.7  10.4 99.0 99.00
2010 06 01 22 50 330  2.2  3.2  1.09  5.88  4.92 999 1003.5   9.9   9.7  10.2 99.0 99.00
2010 06 01 23 50 338  3.1  3.8  1.21  7.14  5.13 999 1003.8   8.9   9.5   9.1 99.0 99.00
2010 06 02 00 50 324  4.9  6.2  1.25  6.67  5.24 999 1004.5   8.8   9.0   9.0 99.0 99.00
2010 06 02 01 50 334  4.4  5.2  1.15  5.88  5.07 999 1005.3   9.2   8.7   9.4 99.0 99.00
2010 06 02 02 50 351  5.0  5.8  1.01  5.88  4.79 999 1005.0   9.6   8.5   9.8 99.0 99.00
2010 06 02 03 50 346  4.3  5.3  1.05  5.88  4.83 999 1005.4   9.3   8.4   9.5 99.0 99.00
2010 06 02 04 50 334  4.2  4.8  0.95  5.88  4.96 999 1006.2   9.4   8.2   9.6 99.0 99.00
2010 06 02 05 50 338  3.0  3.9  1.02  6.67  5.36 999 1006.7   9.5   8.7   9.7 99.0 99.00
2010 06 02 06 50 354  2.4  3.1  1.00  6.25  5.42 999 1006.7  10.0   8.9  10.1 99.0 99.00
2010 06 02 07 50 354  1.4  1.8  1.04  6.67  5.48 999 1007.1   9.3   9.0   9.5 99.0 99.00
2010 06 02 08 50 315  1.4  1.7  1.03  6.67  5.54 999 1008.1   9.5   9.2   9.8 99.0 99.00
2010 06 02 09 50 334  2.9  3.5  1.14  6.67  5.77 999 1009.2   9.7   9.2   9.8 99.0 99.00
2010 06 02 10 50 350  3.4  4.1  1.15  7.14  5.77 999 1010.3   9.6   9.2   9.7 99.0 99.00
2010 06 02 11 50  44  2.2  2.9  1.16  7.14  5.90 999 1010.5  10.2   9.0  10.0 99.0 99.00
2010 06 02 12 50 286  2.1  2.8  1.21  7.14  5.77 999 1011.3   9.6   9.2   9.4 99.0 99.00
2010 06 02 13 50 224  0.4  0.7  1.13  6.67  5.71 999 1011.5  10.2   9.1   9.7 99.0 99.00
2010 06 02 14 50 198  0.8  1.2  1.14  6.67  5.45 999 1011.9  12.0  10.0  10.7 99.0 99.00
2010 06 02 15 50 167  2.2  2.6  0.96  6.67  5.12 999 1011.3  11.3  10.9  10.8 99.0 99.00
2010 06 02 16 50 171  3.1  3.4  0.80  6.25  4.86 999 1011.2  11.5  10.6  11.0 99.0 99.00
2010 06 02 17 50 211  3.7  4.2  0.87  6.67  5.47 999 1011.1  11.5  10.9  11.0 99.0 99.00
2010 06 02 18 50 193  2.9  3.3  0.84  6.67  5.50 999 1011.0  11.6  10.9  11.1 99.0 99.00
2010 06 02 19 50 200  3.4  3.8  0.96  7.14  5.72 999 1011.2  11.5  11.3  11.1 99.0 99.00
2010 06 02 20 50 182  4.3  4.8  0.90  6.67  5.79 999 1010.6  11.6  10.5  11.1 99.0 99.00
2010 06 02 21 50 197  2.5  2.8  0.97  7.14  5.95 999 1011.0  11.5  10.7  10.9 99.0 99.00
2010 06 02 22 50 178  2.8  3.6  0.97  6.67  6.00 999 1011.1  10.9  10.7  10.8 99.0 99.00
2010 06 02 23 50 161  3.0  3.5  0.92  7.69  6.08 999 1011.1  10.4  10.3  10.6 99.0 99.00
2010 06 03 00 50 198  3.6  4.8  0.94  7.69  5.89 999 1010.9  10.5  10.1  10.7 99.0 99.00
2010 06 03 01 50 193  5.6  6.5  0.91  7.14  5.43 999 1011.1  10.1  10.3  10.3 99.0 99.00
2010 06 03 02 50 204  5.6  6.6  0.95  7.69  5.20 999 1011.0  10.0  10.1  10.2 99.0 99.00
2010 06 03 03 50 172  1.5  1.8  0.87  7.69  4.92 999 1011.0   9.7   9.8   9.9 99.0 99.00
2010 06 03 04 50 160  3.4  4.0  0.84  6.67  4.39 999 1011.6   9.9  10.0  10.1 99.0 99.00
2010 06 03 05 50 162  5.6  6.6  0.76  6.67  3.96 999 1011.1   9.5  10.1   9.7 99.0 99.00
2010 06 03 06 50 157  5.7  6.9  0.82  6.67  4.12 999 1010.9   9.4   9.7   9.6 99.0 99.00
2010 06 03 07 50 153  5.6  7.1  0.89  7.14  4.25 999 1010.5   9.1   9.8   9.4 99.0 99.00
2010 06 03 08 50 146  6.9  8.3  0.92  7.14  3.98 999 1010.3   9.0   9.7   9.2 99.0 99.00
2010 06 03 09 50 159  7.0  8.2  1.04  7.69  4.18 999 1010.3   8.9   9.7   9.1 99.0 99.00
2010 06 03 10 50 157  7.8  9.3  1.07  4.35  4.13 999 1009.8   8.8   9.7   9.0 99.0 99.00
2010 06 03 11 50 158  8.1  9.7  1.19  4.35  4.30 999 1009.7   9.0   9.4   9.2 99.0 99.00
2010 06 03 12 50 154  6.1  7.3  1.22  4.76  4.56 999 1009.4   9.5   9.5   9.7 99.0 99.00
2010 06 03 13 50 154  6.6  8.0  1.31  5.00  4.48 999 1008.9   9.9   9.5  10.0 99.0 99.00
2010 06 03 14 50 156  7.3  9.1  1.31  8.33  4.58 999 1008.3  10.0   9.7  10.1 99.0 99.00
