#YY_#yr,MM_mo,DD_dy,hh_hr,mm_mn,WDIR_degT,WSPD_m/s,GST_m/s,WVHT_m,DPD_sec,APD_sec,MWD_deg,PRES_hPa,ATMP_degC,WTMP_degC,DEWP_degC,VIS_nmi,TIDE_ft
2010,6,4,0,50,238,1.1,2.0,1.17,5.26,4.75,,1005.2,10.7,9.7,10.8,,
2010,6,4,1,50,333,3.0,3.6,1.07,5.0,4.75,,1005.5,10.0,9.6,10.2,,
2010,6,4,2,50,349,3.6,4.2,1.02,5.26,4.72,,1005.5,9.6,9.5,9.8,,
2010,6,4,3,50,20,1.9,2.4,0.94,7.14,4.75,,1005.2,9.3,9.5,9.5,,
2010,6,4,4,50,350,1.1,2.0,1.0,5.0,4.63,,1004.7,9.3,9.4,9.5,,
2010,6,4,5,50,308,2.5,3.2,0.96,7.14,4.7,,1004.6,9.2,9.4,9.4,,
2010,6,4,6,50,319,3.6,4.6,0.95,6.67,5.17,,1005.1,9.7,9.4,9.9,,
2010,6,4,7,50,313,4.3,5.1,1.0,7.14,5.39,,1005.7,9.7,9.5,10.0,,
2010,6,4,8,50,321,4.5,5.6,1.11,7.69,5.37,,1005.9,9.8,9.6,10.0,,
2010,6,4,9,50,327,5.1,6.5,1.02,8.33,5.32,,1006.3,10.2,9.6,10.4,,
2010,6,4,10,50,317,4.6,5.4,0.91,7.69,5.19,,1007.1,10.0,9.5,10.2,,
2010,6,4,11,50,297,2.9,3.5,0.95,8.33,5.59,,1007.9,10.5,9.6,10.4,,
2010,6,4,12,50,293,3.5,4.0,0.87,8.33,5.81,,1008.5,10.6,9.8,10.5,,
2010,6,4,13,50,281,4.2,4.8,0.82,7.69,5.57,,1008.8,10.0,9.9,10.0,,
2010,6,4,14,50,258,3.8,4.7,0.86,8.33,5.68,,1009.2,9.4,10.0,9.6,,
2010,6,4,15,50,218,3.9,4.4,0.82,8.33,5.46,,1009.4,9.6,10.0,9.7,,
2010,6,4,16,50,233,4.9,5.5,0.83,8.33,5.35,,1009.2,10.2,10.2,10.3,,
2010,6,4,17,50,220,4.9,5.9,0.87,7.69,5.29,,1009.3,10.5,10.2,10.6,,
2010,6,4,18,50,205,4.8,5.5,0.79,8.33,5.45,,1009.3,11.1,10.5,11.2,,
2010,6,4,19,50,216,4.3,5.1,0.8,7.69,5.71,,1009.0,11.7,10.7,11.5,,
2010,6,4,20,50,236,6.4,7.7,0.79,7.14,5.19,,1009.1,12.2,10.9,11.9,,
2010,6,4,21,50,227,4.2,4.8,0.84,8.33,4.86,,1009.4,11.3,10.8,11.2,,
2010,6,4,22,50,194,3.9,4.9,0.9,7.14,5.03,,1009.6,12.0,10.7,11.8,,
2010,6,4,23,50,199,4.5,5.0,0.82,9.09,5.37,,1009.9,11.5,10.5,11.5,,
2010,6,5,0,50,177,4.3,4.8,0.78,9.09,5.52,,1010.4,11.4,10.5,11.6,,
2010,6,5,1,50,195,2.8,3.3,0.82,8.33,5.61,,1011.3,10.8,10.3,11.1,,
2010,6,5,2,50,166,2.8,3.3,0.92,8.33,5.66,,1011.5,10.8,10.0,11.0,,
2010,6,5,3,50,179,2.5,2.8,0.87,8.33,5.46,,1011.7,10.7,10.0,10.9,,
2010,6,5,4,50,166,3.8,4.1,0.88,7.69,5.63,,1011.2,10.8,9.9,11.0,,
2010,6,5,5,50,164,4.6,5.1,0.88,7.14,5.59,,1010.5,10.9,9.9,11.1,,
2010,6,5,6,50,164,5.0,5.6,0.97,7.14,5.84,,1010.1,11.0,9.8,11.2,,
2010,6,5,7,50,161,4.0,4.5,1.0,7.69,6.24,,1009.8,10.9,9.9,11.1,,
2010,6,5,8,50,141,3.6,4.0,0.96,7.69,6.27,,1009.4,10.8,10.1,11.0,,
2010,6,5,9,50,154,4.1,5.0,1.02,7.14,6.18,,1009.5,11.2,10.2,11.3,,
2010,6,5,10,50,121,2.5,4.1,0.96,8.33,5.95,,1009.3,11.5,10.2,11.6,,
2010,6,5,11,50,76,4.6,5.1,1.03,8.33,6.0,,1008.2,10.8,10.3,11.0,,
2010,6,5,12,50,107,6.3,7.3,0.97,9.09,5.38,,1007.1,10.8,10.2,11.0,,
2010,6,5,13,50,129,7.4,8.3,1.03,8.33,4.89,,1006.6,10.2,10.2,10.4,,
2010,6,5,14,50,132,8.9,10.5,1.13,7.69,4.53,,1005.3,10.1,10.1,10.4,,
2010,6,5,15,50,136,10.5,12.4,1.36,7.69,4.35,,1003.0,10.9,9.9,11.1,,
2010,6,5,16,50,145,9.6,11.3,1.59,4.76,4.4,,1002.3,10.9,10.0,11.1,,
2010,6,5,17,50,165,7.4,9.3,1.63,4.55,4.27,,1001.8,11.0,9.9,11.2,,
2010,6,5,18,50,207,6.2,7.4,1.32,7.69,4.28,,1001.9,11.6,9.8,11.7,,
2010,6,5,19,50,223,4.2,5.2,1.25,7.69,4.44,,1002.0,11.2,10.2,11.3,,
2010,6,5,20,50,228,4.6,5.3,1.24,7.69,4.57,,1001.6,11.1,10.3,11.1,,
2010,6,5,21,50,236,4.0,4.5,1.4,7.69,5.04,,1001.6,11.0,10.3,11.1,,
2010,6,5,22,50,209,3.0,3.8,1.36,5.88,5.06,,1002.1,10.8,10.3,11.0,,
2010,6,5,23,50,235,2.1,2.7,1.29,5.56,5.08,,1002.8,10.8,10.3,11.0,,
2010,6,6,0,50,187,5.6,6.8,1.11,6.25,5.21,,1001.9,10.7,10.1,11.0,,
2010,6,6,1,50,180,5.4,6.1,1.04,5.88,4.97,,1002.1,10.9,10.0,11.1,,
2010,6,6,2,50,164,3.7,4.3,1.07,8.33,5.12,,1001.6,10.8,10.0,11.0,,
2010,6,6,3,50,177,4.5,5.5,0.97,7.69,4.8,,1000.8,11.2,10.0,11.4,,
2010,6,6,4,50,195,1.2,2.3,0.93,5.56,4.63,,999.9,11.0,9.9,11.1,,
2010,6,6,5,50,172,1.6,2.4,1.0,7.14,4.57,,999.9,10.9,10.0,11.1,,
2010,6,6,6,50,332,2.2,2.8,1.0,7.14,4.51,,999.9,10.0,9.7,10.2,,
2010,6,6,7,50,307,0.3,0.6,1.02,6.67,4.57,,1000.4,9.9,9.9,10.1,,
2010,6,6,8,50,151,2.2,3.8,0.93,6.67,4.96,,999.7,9.9,9.7,10.1,,
2010,6,6,9,50,176,3.2,3.6,1.04,7.14,5.07,,999.8,10.8,10.1,11.1,,
2010,6,6,10,50,240,2.1,2.3,0.93,6.25,4.88,,1001.1,10.9,10.1,11.1,,
2010,6,6,11,50,243,2.4,2.7,1.01,6.67,4.97,,1001.2,10.9,10.2,11.2,,
2010,6,6,12,50,202,2.0,2.6,1.04,6.25,5.19,,1001.4,10.9,10.2,11.1,,
2010,6,6,13,50,257,1.4,1.9,0.94,6.25,5.11,,1002.1,10.8,10.3,10.9,,
2010,6,6,14,50,175,0.9,1.6,0.86,6.25,5.23,,1001.3,10.8,10.1,11.0,,
2010,6,6,15,50,258,4.5,5.3,0.79,6.25,5.01,,1002.2,10.9,10.1,11.2,,
2010,6,6,16,50,115,2.7,3.1,0.8,5.88,5.0,,999.4,11.1,10.2,11.3,,
2010,6,6,17,50,47,1.8,2.3,0.76,7.14,4.8,,998.5,10.8,10.3,11.0,,
2010,6,6,18,50,103,4.4,5.1,0.8,6.67,4.91,,997.1,10.5,10.5,10.7,,
2010,6,6,19,50,122,7.2,8.8,0.77,7.14,4.97,,995.4,10.8,10.3,11.1,,
2010,6,6,20,50,140,8.1,9.5,0.93,7.14,3.83,,993.3,11.0,10.6,11.3,,
2010,6,6,21,50,178,9.7,12.0,1.32,6.67,4.12,,992.8,11.8,10.6,12.1,,
2010,6,6,22,50,198,7.6,8.9,1.36,7.14,4.5,,992.9,12.5,10.7,12.8,,
2010,6,6,23,50,207,9.3,11.2,1.45,6.67,4.53,,992.2,13.7,10.8,14.0,,
2010,6,7,0,50,216,8.3,10.3,1.58,7.69,4.54,,992.2,12.9,10.9,13.2,,
2010,6,7,1,50,218,7.0,8.0,1.68,6.67,4.84,,993.1,12.4,10.9,12.6,,
2010,6,7,2,50,253,6.0,7.0,1.7,5.88,5.07,,993.2,11.6,10.6,11.8,,
2010,6,7,3,50,258,6.6,7.7,1.95,7.69,5.63,,993.2,11.2,10.5,11.5,,
2010,6,7,4,50,246,5.5,6.3,1.89,7.14,5.55,,993.9,10.7,10.6,11.0,,
2010,6,7,5,50,261,4.8,6.3,1.94,7.69,5.84,,994.3,10.9,10.5,11.3,,
2010,6,7,6,50,297,4.9,6.3,2.21,8.33,6.34,,995.2,10.9,10.3,11.2,,
2010,6,7,7,50,286,5.1,6.6,2.22,8.33,6.38,,996.2,10.9,10.2,11.3,,
2010,6,7,8,50,315,6.9,8.4,2.02,8.33,6.21,,996.3,11.4,10.1,11.7,,
2010,6,7,9,50,292,5.2,6.1,2.03,9.09,6.48,,997.2,11.0,10.1,11.1,,
2010,6,7,10,50,293,6.3,7.7,1.69,7.69,6.03,,998.0,10.8,10.2,10.7,,
2010,6,7,11,50,294,6.1,7.2,1.83,8.33,6.19,,998.8,11.2,10.3,10.2,,
2010,6,7,12,50,316,6.7,8.4,1.62,9.09,5.85,,999.7,11.5,10.5,9.5,,
2010,6,7,13,50,343,3.3,4.9,1.68,8.33,6.28,,1000.9,11.6,10.6,9.1,,
2010,6,7,14,50,285,0.9,1.5,1.55,7.69,5.49,,1001.6,11.6,10.7,9.2,,
2010,6,7,15,50,232,1.8,2.3,1.68,8.33,6.14,,1002.1,12.0,10.9,10.0,,
2010,6,7,16,50,273,2.8,3.4,1.57,8.33,5.82,,1002.2,11.8,11.1,10.0,,
2010,6,7,17,50,208,1.8,3.1,1.58,7.69,6.02,,1002.2,12.7,11.2,10.4,,
2010,6,7,18,50,209,3.6,4.1,1.69,8.33,6.2,,1002.1,12.5,11.3,10.3,,
2010,6,7,19,50,219,6.9,7.8,1.72,8.33,6.07,,1002.4,12.8,11.4,10.8,,
2010,6,7,20,50,225,7.4,8.5,1.65,8.33,5.43,,1002.8,12.4,11.0,10.7,,
2010,6,7,21,50,249,7.3,8.7,1.8,9.09,6.27,,1002.9,13.2,11.5,10.2,,
2010,6,7,22,50,254,7.2,8.0,1.76,9.09,5.78,,1003.6,13.2,11.6,9.3,,
2010,6,7,23,50,261,5.6,6.5,1.43,9.09,5.76,,1004.4,12.8,11.6,8.9,,
2010,6,8,0,50,266,4.5,5.0,1.38,10.0,6.09,,1005.2,12.6,11.4,8.9,,
2010,6,8,1,50,269,3.8,4.5,1.54,9.09,6.65,,1006.3,12.3,11.2,9.0,,
2010,6,8,2,50,301,4.1,4.8,1.62,10.0,7.19,,1006.8,12.1,11.2,8.6,,
2010,6,8,3,50,287,6.0,7.1,1.51,10.0,7.16,,1007.1,12.4,11.2,8.0,,
2010,6,8,4,50,285,6.6,8.0,1.44,10.0,6.9,,1007.2,12.0,10.6,8.0,,
2010,6,8,5,50,277,5.8,6.6,1.51,9.09,6.84,,1007.5,11.6,10.1,7.9,,
2010,6,8,6,50,271,4.3,5.0,1.54,9.09,6.65,,1007.6,10.8,9.8,8.1,,
2010,6,8,7,50,288,6.0,7.2,1.67,9.09,6.73,,1007.6,10.4,9.7,8.1,,
2010,6,8,8,50,280,6.2,7.6,1.73,10.0,6.4,,1008.2,10.7,9.7,8.2,,
2010,6,8,9,50,277,6.1,7.2,1.75,9.09,6.26,,1008.6,11.2,9.7,8.2,,
2010,6,8,10,50,284,7.3,8.9,1.67,8.33,6.1,,1008.9,11.4,9.8,7.9,,
2010,6,8,11,50,286,7.4,8.5,1.47,9.09,5.85,,1009.6,11.1,10.0,8.1,,
2010,6,8,12,50,286,6.2,7.0,1.46,9.09,5.7,,1010.3,11.0,10.3,8.6,,
2010,6,8,13,50,279,4.7,5.4,1.51,10.0,6.19,,1010.8,11.0,10.3,8.8,,
2010,6,8,14,50,281,3.3,3.8,1.42,10.0,6.66,,1011.4,11.5,10.6,8.8,,
2010,6,8,15,50,244,3.9,4.7,1.2,10.0,6.69,,1011.6,11.8,10.9,8.4,,
2010,6,8,16,50,239,3.3,3.8,1.09,10.0,6.41,,1011.7,11.9,11.2,9.5,,
2010,6,8,17,50,239,3.6,4.5,1.11,9.09,6.58,,1011.6,12.5,11.1,8.7,,
2010,6,8,18,50,245,3.4,4.1,1.16,8.33,6.53,,1011.8,12.1,10.9,9.6,,
2010,6,8,19,50,242,3.6,4.2,1.1,9.09,6.26,,1011.7,12.1,10.8,9.7,,
2010,6,8,20,50,272,5.6,6.4,1.01,8.33,5.78,,1012.0,12.2,10.6,9.1,,
2010,6,8,21,50,268,3.8,4.5,0.99,9.09,5.17,,1012.6,11.5,10.5,9.9,,
2010,6,8,22,50,247,4.2,5.8,1.05,9.09,5.14,,1012.6,12.1,10.6,9.6,,
2010,6,8,23,50,258,3.5,3.8,1.05,9.09,5.98,,1013.2,12.0,11.1,10.0,,
2010,6,9,0,50,273,4.2,4.9,1.02,8.33,6.02,,1013.8,11.3,11.3,10.0,,
2010,6,9,1,50,313,2.3,2.9,1.04,9.09,5.93,,1014.6,11.2,11.0,9.9,,
2010,6,9,2,50,282,2.5,2.8,0.87,8.33,5.88,,1015.0,11.0,10.8,10.3,,
2010,6,9,3,50,292,3.3,4.0,0.8,9.09,5.86,,1015.4,11.3,11.0,10.8,,
2010,6,9,4,50,314,4.8,5.6,0.86,9.09,6.04,,1015.8,10.9,10.9,8.9,,
2010,6,9,5,50,329,3.8,4.6,0.81,8.33,6.13,,1016.1,10.2,10.5,8.5,,
2010,6,9,6,50,323,3.4,3.9,0.82,8.33,6.22,,1016.2,9.7,10.1,8.4,,
2010,6,9,7,50,332,4.5,5.1,0.73,7.69,6.01,,1016.9,9.4,9.8,8.0,,
2010,6,9,8,50,315,4.6,5.6,0.74,7.14,5.64,,1017.2,9.1,9.8,7.8,,
2010,6,9,9,50,328,4.4,5.2,0.72,7.14,5.3,,1017.5,9.7,9.7,7.6,,
2010,6,9,10,50,324,2.8,3.5,0.61,7.69,5.29,,1017.4,9.9,9.9,7.3,,
2010,6,9,11,50,310,1.8,2.4,0.67,7.69,5.9,,1017.5,10.2,10.1,7.4,,
2010,6,9,12,50,280,2.6,3.6,0.69,7.69,5.99,,1017.7,10.5,10.4,8.5,,
2010,6,9,13,50,265,3.0,3.8,0.73,9.09,6.28,,1017.6,10.6,10.5,8.9,,
2010,6,9,14,50,240,4.0,4.6,0.69,9.09,6.54,,1017.3,10.9,10.7,9.7,,
2010,6,9,15,50,237,4.4,5.2,0.7,9.09,6.02,,1017.4,11.3,10.9,9.5,,
2010,6,9,16,50,226,5.4,6.5,0.59,8.33,5.1,,1017.1,11.5,11.0,9.8,,
2010,6,9,17,50,219,5.4,6.3,0.6,8.33,4.36,,1016.4,11.8,11.0,9.5,,
2010,6,9,18,50,229,6.6,7.5,0.69,8.33,4.24,,1016.1,12.4,10.8,8.9,,
2010,6,9,19,50,229,6.2,7.3,0.7,8.33,3.94,,1015.9,12.3,10.8,9.4,,
2010,6,9,20,50,224,6.6,7.8,0.75,8.33,3.75,,1015.9,12.6,10.4,10.1,,
2010,6,9,21,50,238,6.4,7.4,0.82,3.45,3.5,,1015.4,12.7,10.6,10.0,,
2010,6,9,22,50,245,6.9,7.7,0.79,8.33,3.68,,1015.3,12.4,10.9,10.3,,
2010,6,9,23,50,243,6.0,6.9,0.8,8.33,3.76,,1015.1,12.0,10.7,10.4,,
2010,6,10,0,50,247,5.6,6.5,0.74,8.33,3.81,,1014.9,12.0,10.6,10.2,,
2010,6,10,1,50,239,5.4,6.2,0.7,8.33,4.43,,1015.5,11.9,10.6,10.3,,
2010,6,10,2,50,233,4.1,4.6,0.63,7.69,4.01,,1015.3,11.8,10.7,10.5,,
2010,6,10,3,50,225,4.1,4.6,0.6,8.33,4.47,,1015.2,11.7,10.6,10.8,,
2010,6,10,4,50,218,3.8,4.4,0.54,8.33,4.87,,1014.9,11.7,10.7,11.1,,
2010,6,10,5,50,230,5.1,5.8,0.56,8.33,4.62,,1014.6,11.9,10.5,11.0,,
2010,6,10,6,50,236,5.1,6.1,0.6,7.69,4.02,,1014.3,11.7,10.0,10.6,,
2010,6,10,7,50,234,3.7,4.2,0.66,7.69,3.98,,1014.0,11.3,9.6,10.5,,
2010,6,10,8,50,230,3.1,3.4,0.65,4.17,3.96,,1013.9,11.1,9.4,10.4,,
2010,6,10,9,50,207,4.0,4.3,0.67,4.0,3.83,,1014.1,10.8,9.5,10.9,,
2010,6,10,10,50,194,4.2,4.7,0.68,8.33,3.85,,1013.8,11.0,9.8,10.8,,
2010,6,10,11,50,206,4.9,5.5,0.6,7.69,3.98,,1014.1,11.1,10.1,11.2,,
2010,6,10,12,50,208,4.8,5.6,0.65,4.76,4.13,,1014.0,11.3,10.3,11.3,,
2010,6,10,13,50,185,1.5,1.8,0.66,5.56,4.35,,1014.0,11.4,10.5,11.3,,
2010,6,10,14,50,113,1.0,1.4,0.64,5.56,4.43,,1014.0,11.3,10.8,11.2,,
2010,6,10,15,50,176,3.6,4.0,0.56,5.26,4.49,,1013.8,11.5,10.9,11.1,,
2010,6,10,16,50,135,0.9,1.2,0.53,5.88,4.72,,1013.7,11.7,11.0,11.1,,
2010,6,10,17,50,91,2.0,2.3,0.53,5.88,4.87,,1013.7,11.6,11.2,10.9,,
2010,6,10,18,50,156,1.5,1.8,0.51,5.88,4.48,,1013.7,12.0,11.4,10.8,,
2010,6,10,19,50,108,0.9,1.3,0.48,5.56,4.24,,1013.5,12.1,11.1,10.8,,
2010,6,10,20,50,63,1.6,1.9,0.58,5.26,4.28,,1013.4,11.8,11.6,11.0,,
2010,6,10,21,50,50,0.7,1.0,0.59,5.26,4.36,,1013.4,11.4,11.2,10.9,,
2010,6,10,22,50,39,0.3,0.7,0.6,5.26,4.19,,1014.0,11.4,11.0,10.9,,
2010,6,10,23,50,28,0.4,0.7,0.6,4.76,4.32,,1014.1,11.0,11.7,10.5,,
2010,6,11,0,50,309,1.0,1.4,0.54,5.0,4.4,,1014.4,10.8,11.7,9.8,,
2010,6,11,1,50,326,1.7,2.2,0.5,5.0,4.6,,1015.0,11.2,11.5,9.4,,
2010,6,11,2,50,337,1.8,2.1,0.47,5.0,4.59,,1015.5,10.9,10.9,9.1,,
2010,6,11,3,50,310,1.4,1.9,0.45,5.0,4.62,,1015.6,11.0,10.7,8.7,,
2010,6,11,4,50,319,2.9,3.2,0.46,5.26,4.93,,1015.8,10.8,10.8,9.7,,
2010,6,11,5,50,331,4.2,4.5,0.42,5.26,4.91,,1016.1,10.6,10.5,9.2,,
2010,6,11,6,50,336,4.3,4.9,0.45,5.0,5.01,,1016.1,10.2,10.0,8.9,,
2010,6,11,7,50,356,4.0,4.5,0.57,8.33,5.5,,1015.8,9.4,9.8,9.0,,
2010,6,11,8,50,346,4.0,4.7,0.91,7.69,6.66,,1016.5,9.1,9.6,9.1,,
2010,6,11,9,50,309,1.1,1.8,1.3,8.33,6.99,,1017.7,10.2,9.2,8.9,,
2010,6,11,10,50,282,1.6,2.1,1.51,7.69,6.81,,1018.6,10.2,8.9,8.5,,
2010,6,11,11,50,301,1.9,2.5,1.66,8.33,7.2,,1019.2,10.2,9.5,9.3,,
2010,6,11,12,50,181,0.8,1.3,1.52,7.69,7.39,,1019.3,10.9,10.0,9.1,,
2010,6,11,13,50,252,1.6,1.9,1.47,7.69,7.34,,1019.7,11.1,10.7,9.8,,
2010,6,11,14,50,222,2.4,2.9,1.56,9.09,7.39,,1019.7,11.7,11.1,10.6,,
2010,6,11,15,50,235,4.2,5.0,1.57,7.69,7.18,,1019.7,12.1,11.5,10.9,,
2010,6,11,16,50,228,3.6,4.1,1.58,7.69,7.5,,1019.4,12.3,11.5,11.3,,
2010,6,11,17,50,227,3.8,4.5,1.35,10.0,7.42,,1019.4,12.7,11.6,10.7,,
2010,6,11,18,50,226,4.1,4.7,1.29,10.0,7.49,,1018.7,12.8,11.5,10.9,,
2010,6,11,19,50,261,6.3,7.3,1.17,9.09,6.74,,1019.1,12.8,11.0,9.9,,
2010,6,11,20,50,256,5.8,6.5,1.24,9.09,6.36,,1018.9,12.8,10.3,9.2,,
2010,6,11,21,50,252,6.5,7.3,1.3,9.09,6.11,,1018.5,12.9,10.0,8.8,,
2010,6,11,22,50,250,7.2,8.1,1.18,9.09,5.26,,1018.4,13.1,9.8,8.3,,
2010,6,11,23,50,245,6.1,6.7,1.09,8.33,5.1,,1018.7,12.3,9.6,9.5,,
2010,6,12,0,50,239,6.0,6.7,1.11,8.33,5.23,,1018.6,11.9,10.3,10.3,,
2010,6,12,1,50,242,5.6,6.4,1.07,7.69,5.41,,1018.7,12.0,10.3,9.7,,
2010,6,12,2,50,250,6.3,7.4,1.08,7.69,5.67,,1018.3,12.0,10.3,9.2,,
2010,6,12,3,50,246,5.7,6.4,0.9,7.69,4.87,,1018.3,11.7,10.3,10.8,,
2010,6,12,4,50,245,6.3,7.6,0.86,7.69,4.65,,1017.9,11.6,10.2,11.0,,
2010,6,12,5,50,253,5.5,6.2,0.88,7.69,4.93,,1017.7,11.5,9.9,10.8,,
2010,6,12,6,50,253,5.2,5.9,0.83,9.09,5.28,,1017.5,11.1,9.7,10.8,,
2010,6,12,7,50,251,4.5,5.1,0.82,8.33,5.16,,1017.5,10.7,9.5,10.6,,
2010,6,12,8,50,256,4.2,5.1,0.79,6.67,5.12,,1017.5,10.5,9.7,10.6,,
2010,6,12,9,50,260,3.9,4.5,0.8,9.09,5.04,,1017.6,10.7,9.7,10.2,,
2010,6,12,10,50,259,4.6,5.2,0.76,8.33,4.64,,1017.4,11.1,9.7,10.3,,
2010,6,12,11,50,267,3.8,4.4,0.77,8.33,4.58,,1017.4,10.9,9.8,10.3,,
2010,6,12,12,50,268,3.9,4.6,0.72,8.33,4.43,,1017.6,11.2,9.9,10.6,,
2010,6,12,13,50,276,4.5,5.2,0.69,8.33,5.07,,1017.6,11.3,9.9,10.7,,
2010,6,12,14,50,271,4.3,4.9,0.63,8.33,5.02,,1017.2,11.6,10.0,10.9,,
2010,6,12,15,50,277,3.4,3.8,0.61,7.69,5.38,,1017.2,12.0,10.1,11.0,,
2010,6,12,16,50,279,3.0,3.2,0.62,6.25,5.56,,1017.1,12.3,10.3,11.0,,
2010,6,12,17,50,290,3.5,3.9,0.55,9.09,5.63,,1016.9,12.4,10.5,11.2,,
2010,6,12,18,50,279,3.6,3.9,0.56,9.09,5.69,,1016.7,12.4,10.4,11.1,,
2010,6,12,19,50,277,3.2,3.6,0.52,6.25,5.42,,1016.6,12.6,10.4,11.1,,
2010,6,12,20,50,247,4.5,5.1,0.52,8.33,5.44,,1016.3,12.5,10.5,11.2,,
2010,6,12,21,50,252,4.9,5.5,0.48,8.33,4.89,,1016.0,12.3,10.5,11.2,,
2010,6,12,22,50,250,4.4,4.9,0.53,8.33,4.45,,1016.2,11.8,10.4,11.0,,
2010,6,12,23,50,252,4.3,4.8,0.54,7.69,3.9,,1016.0,11.8,10.3,10.9,,
2010,6,13,0,50,255,3.2,3.5,0.54,7.14,3.74,,1015.7,11.3,10.3,10.8,,
2010,6,13,1,50,241,3.9,4.3,0.53,7.69,4.02,,1016.0,11.1,9.8,10.7,,
2010,6,13,2,50,244,5.5,6.1,0.48,7.14,4.12,,1015.7,11.5,10.0,11.2,,
2010,6,13,3,50,250,5.0,5.6,0.51,7.69,4.17,,1015.6,11.6,9.9,11.6,,
2010,6,13,4,50,249,5.3,5.9,0.46,7.14,4.16,,1015.8,11.4,10.0,11.6,,
2010,6,13,5,50,295,1.7,2.2,0.48,8.33,4.45,,1015.8,10.9,10.3,11.0,,
2010,6,13,6,50,224,1.0,1.4,0.43,8.33,4.58,,1015.7,10.7,9.9,10.9,,
2010,6,13,7,50,236,3.6,4.2,0.45,6.67,4.94,,1015.8,10.7,9.8,10.9,,
2010,6,13,8,50,233,2.5,2.9,0.41,9.09,4.68,,1015.6,10.9,9.7,11.1,,
2010,6,13,9,50,227,2.0,2.4,0.39,7.69,4.39,,1015.9,11.5,10.0,11.2,,
2010,6,13,10,50,180,1.7,2.0,0.4,7.69,4.22,,1016.1,11.6,9.8,11.2,,
2010,6,13,11,50,168,2.1,2.7,0.43,7.14,4.07,,1016.1,11.6,9.9,11.2,,
2010,6,13,12,50,153,3.1,4.0,0.42,7.14,3.86,,1016.1,11.3,10.2,11.2,,
2010,6,13,13,50,160,3.5,3.9,0.41,7.69,3.98,,1015.9,10.7,10.2,10.7,,
2010,6,13,14,50,172,2.7,3.1,0.33,8.33,4.16,,1015.7,10.8,10.2,10.8,,
2010,6,13,15,50,184,4.4,5.1,0.33,8.33,4.44,,1015.2,11.3,11.0,11.3,,
2010,6,13,16,50,203,3.5,4.5,0.33,7.69,4.41,,1015.3,11.9,10.9,11.9,,
2010,6,13,17,50,209,2.9,3.4,0.34,6.67,4.63,,1015.1,12.2,11.2,12.2,,
2010,6,13,18,50,222,2.5,3.1,0.34,8.33,4.78,,1014.6,12.0,11.3,12.1,,
2010,6,13,19,50,226,3.3,3.9,0.34,7.69,4.64,,1013.8,12.3,11.2,12.3,,
2010,6,13,20,50,264,2.2,2.4,0.34,7.14,4.72,,1013.9,11.6,10.6,11.7,,
2010,6,13,21,50,264,2.7,2.9,0.34,8.33,4.78,,1013.7,11.4,10.7,11.5,,
2010,6,13,22,50,255,2.0,2.4,0.37,10.0,4.79,,1013.4,11.3,10.3,11.5,,
2010,6,13,23,50,44,2.3,2.8,0.35,8.33,4.67,,1013.3,10.8,10.3,11.0,,
2010,6,14,0,50,36,1.7,2.2,0.36,6.67,4.64,,1013.4,10.7,10.4,11.0,,
2010,6,14,1,50,107,2.7,3.2,0.33,6.67,4.66,,1013.2,10.5,10.3,10.7,,
2010,6,14,2,50,122,2.3,2.5,0.33,7.69,5.07,,1012.6,10.5,10.2,10.7,,
2010,6,14,3,50,134,1.0,1.3,0.3,7.69,5.17,,1012.5,10.7,10.5,10.9,,
2010,6,14,4,50,186,1.4,1.6,0.33,8.33,5.28,,1012.3,10.5,10.6,10.7,,
2010,6,14,5,50,164,2.0,2.4,0.34,6.25,5.16,,1011.9,10.6,10.4,10.8,,
2010,6,14,6,50,158,1.1,1.4,0.32,9.09,5.25,,1011.5,10.6,10.5,10.8,,
2010,6,14,7,50,180,0.0,0.2,0.38,9.09,5.52,,1011.0,10.6,10.4,10.8,,
2010,6,14,8,50,294,1.7,2.0,0.36,6.25,5.11,,1011.4,10.8,10.3,11.0,,
2010,6,14,9,50,195,0.3,0.6,0.37,9.09,4.83,,1011.2,11.0,10.1,11.2,,
2010,6,14,10,50,340,2.7,4.0,0.4,5.0,4.75,,1011.0,10.7,10.2,10.8,,
2010,6,14,11,50,77,0.8,1.4,0.4,4.35,4.62,,1010.3,9.9,10.1,10.1,,
2010,6,14,12,50,77,1.3,1.7,0.42,10.0,4.57,,1010.0,10.6,10.0,10.8,,
2010,6,14,13,50,148,0.5,0.6,0.37,10.0,4.28,,1009.6,11.0,10.1,11.3,,
2010,6,14,14,50,251,1.1,1.3,0.35,10.0,4.65,,1009.0,11.4,10.4,11.5,,
2010,6,14,15,50,234,0.9,1.1,0.32,6.25,5.08,,1008.7,12.2,11.0,12.1,,
2010,6,14,16,50,219,2.1,2.3,0.36,5.56,5.47,,1008.5,12.1,11.3,12.1,,
2010,6,14,17,50,196,3.1,3.4,0.38,7.14,5.58,,1007.7,11.6,11.3,11.6,,
2010,6,14,18,50,236,4.3,5.1,0.43,6.25,6.09,,1007.3,11.9,10.9,11.9,,
2010,6,14,19,50,256,5.4,6.3,0.49,6.25,5.45,,1006.9,11.6,10.7,11.7,,
2010,6,14,20,50,254,7.1,8.2,0.62,5.88,4.18,,1006.5,11.3,10.4,11.4,,
2010,6,14,21,50,264,6.8,7.8,0.65,5.88,4.04,,1006.3,11.2,10.4,11.4,,
