YYYY,MM,DD,hh,mm_mn,WD,WSPD,GST,WVHT,DPD,APD,MWD,BAR,ATMP,WTMP,DEWP,VIS,TIDE
2004,4,16,19,,,,,,,,,1018.9,1.2,2.6,999.0,,
2004,4,16,20,,,,,2.46,5.56,4.87,,1018.7,1.2,2.6,999.0,,
2004,4,16,21,,,,,2.52,5.56,5.06,,1018.8,1.8,2.6,999.0,,
2004,4,16,22,,,,,2.31,5.88,5.19,,1018.9,2.1,2.6,999.0,,
2004,4,16,23,,,,,2.26,5.56,5.28,,1019.3,2.6,2.6,999.0,,
2004,4,17,0,,,,,2.1,5.88,5.28,,1019.8,2.5,2.6,999.0,,
2004,4,17,1,,,,,1.94,6.25,5.05,,1020.0,2.7,2.6,999.0,,
2004,4,17,2,,,,,1.98,5.56,4.92,,1020.1,3.0,2.6,999.0,,
2004,4,17,3,,,,,1.84,7.14,4.93,,1019.9,3.2,2.6,999.0,,
2004,4,17,4,,,,,1.88,6.67,5.04,,1020.1,2.9,2.6,999.0,,
2004,4,17,5,,,,,1.69,7.14,4.84,,1020.0,2.7,2.6,999.0,,
2004,4,17,6,,,,,1.53,6.67,4.63,,1019.9,2.6,2.6,999.0,,
2004,4,17,7,,,,,1.51,7.14,4.82,,1020.3,2.4,2.5,999.0,,
2004,4,17,8,,,,,1.33,11.43,4.58,,1020.5,2.3,2.5,999.0,,
2004,4,17,9,,,,,1.23,11.43,4.69,,1021.0,2.4,2.5,999.0,,
2004,4,17,10,,,,,1.19,10.0,5.0,,1021.5,2.6,2.5,999.0,,
2004,4,17,11,,,,,1.12,10.81,5.46,,1021.7,2.3,2.5,999.0,,
2004,4,17,12,,,,,1.13,10.0,5.43,,1021.9,2.3,2.6,999.0,,
2004,4,17,13,,,,,1.04,10.81,5.28,,1021.3,2.3,2.6,999.0,,
2004,4,17,14,,,,,0.89,10.81,5.35,,1022.0,2.6,2.7,999.0,,
2004,4,17,15,,,,,0.95,10.81,5.6,,1022.0,3.1,2.8,999.0,,
2004,4,17,16,,,,,0.73,11.43,5.12,,1021.7,3.2,2.9,999.0,,
2004,4,17,17,,,,,0.66,11.43,5.17,,1021.5,3.8,3.0,999.0,,
2004,4,17,18,,,,,0.72,10.81,5.24,,1021.6,4.1,3.1,999.0,,
2004,4,17,19,,,,,0.72,10.81,5.23,,1020.5,4.2,3.1,999.0,,
2004,4,17,20,,,,,0.72,10.0,4.53,,1019.9,3.9,3.1,999.0,,
2004,4,17,21,,,,,0.74,11.43,4.27,,1019.2,3.7,3.0,999.0,,
2004,4,17,22,,,,,0.77,10.81,4.68,,1019.3,3.7,3.0,999.0,,
2004,4,17,23,,,,,0.78,10.81,4.62,,1018.7,3.6,3.0,999.0,,
2004,4,18,0,,,,,0.77,10.0,4.42,,1018.6,3.5,3.0,999.0,,
2004,4,18,1,,,,,0.78,10.0,4.61,,1018.7,3.5,3.0,999.0,,
2004,4,18,2,,,,,0.84,10.0,4.76,,1018.6,3.6,2.9,999.0,,
2004,4,18,3,,,,,0.83,10.0,5.28,,1017.8,3.5,2.9,999.0,,
2004,4,18,4,,,,,0.7,9.09,5.16,,1017.9,3.7,2.9,999.0,,
2004,4,18,5,,,,,0.64,10.0,5.04,,1018.4,3.7,2.9,999.0,,
2004,4,18,6,,,,,0.59,11.43,5.28,,1019.0,3.7,2.9,999.0,,
2004,4,18,7,,,,,0.63,10.81,5.35,,1019.5,4.6,2.9,999.0,,
2004,4,18,8,,,,,0.62,10.81,4.81,,1020.5,4.2,2.9,999.0,,
2004,4,18,9,,,,,0.59,10.81,4.15,,1021.9,4.9,2.7,999.0,,
2004,4,18,10,,,,,0.7,11.43,4.77,,1023.3,5.0,2.7,999.0,,
2004,4,18,11,,,,,0.73,10.81,4.23,,1024.9,5.5,2.7,999.0,,
2004,4,18,12,,,,,0.81,10.0,4.7,,1025.8,4.9,2.8,999.0,,
2004,4,18,13,,,,,0.79,10.0,5.28,,1026.2,5.0,3.0,999.0,,
2004,4,18,14,,,,,0.77,9.09,5.14,,1026.5,5.8,3.4,999.0,,
2004,4,18,15,,,,,0.87,10.0,5.39,,1027.1,5.5,3.8,999.0,,
2004,4,18,16,,,,,0.96,10.0,5.79,,1027.7,4.8,3.6,999.0,,
2004,4,18,17,,,,,0.87,6.25,5.77,,1027.8,5.5,3.6,999.0,,
2004,4,18,18,,,,,0.81,6.25,5.66,,1028.0,5.4,3.8,999.0,,
2004,4,18,19,,,,,0.72,5.88,5.35,,1027.9,5.6,3.8,999.0,,
2004,4,18,20,,,,,0.79,10.81,5.59,,1027.8,5.1,3.7,999.0,,
2004,4,18,21,,,,,0.71,10.81,5.17,,1028.3,5.2,3.6,999.0,,
2004,4,18,22,,,,,0.84,10.81,5.41,,1028.3,4.8,3.5,999.0,,
2004,4,18,23,,,,,0.8,10.81,5.3,,1028.6,4.7,3.4,999.0,,
2004,4,19,0,,,,,0.81,10.81,5.35,,1029.3,4.7,3.4,999.0,,
2004,4,19,1,,,,,0.76,10.0,5.57,,1029.8,4.6,3.1,999.0,,
2004,4,19,2,,,,,0.76,5.56,5.4,,1029.3,4.4,3.3,999.0,,
2004,4,19,3,,,,,0.77,9.09,5.63,,1028.3,4.5,3.4,999.0,,
2004,4,19,4,,,,,0.76,9.09,5.54,,1027.7,4.1,3.3,999.0,,
2004,4,19,5,,,,,0.75,5.56,5.51,,1027.3,4.4,3.3,999.0,,
2004,4,19,6,,,,,0.75,10.81,5.88,,1026.8,3.9,3.2,999.0,,
2004,4,19,7,,,,,0.7,10.81,5.61,,1024.8,4.5,3.2,999.0,,
2004,4,19,8,,,,,0.66,5.88,4.83,,1023.4,5.1,3.1,999.0,,
2004,4,19,9,,,,,0.69,6.25,4.4,,1022.6,4.7,3.3,999.0,,
2004,4,19,10,,,,,0.8,6.25,4.22,,1023.7,4.3,3.2,999.0,,
2004,4,19,11,,,,,0.88,6.25,4.28,,1021.7,4.5,3.2,999.0,,
2004,4,19,12,,,,,0.96,3.7,4.21,,1020.9,4.0,3.2,999.0,,
2004,4,19,13,,,,,0.81,3.57,3.81,,1018.2,4.3,3.1,999.0,,
2004,4,19,14,,,,,0.99,3.85,3.94,,1016.6,4.2,3.1,999.0,,
2004,4,19,15,,,,,0.98,3.85,3.79,,1015.0,4.1,2.9,999.0,,
2004,4,19,16,,,,,1.07,4.17,3.79,,1013.2,3.8,3.1,999.0,,
2004,4,19,17,,,,,1.12,4.76,4.07,,1012.1,4.0,2.9,999.0,,
2004,4,19,18,,,,,1.39,5.56,4.44,,1010.6,4.0,3.0,999.0,,
2004,4,19,19,,,,,1.45,6.25,4.68,,1009.3,4.0,3.0,999.0,,
2004,4,19,20,,,,,1.47,5.88,4.88,,1008.6,4.2,3.0,999.0,,
2004,4,19,21,,,,,1.43,6.25,4.99,,1006.3,5.1,3.0,999.0,,
2004,4,19,22,,,,,1.61,6.25,5.2,,1006.2,5.1,3.1,999.0,,
2004,4,19,23,,,,,2.0,6.25,5.43,,1004.8,6.5,3.0,999.0,,
2004,4,20,0,,,,,1.96,6.25,5.13,,1003.4,6.8,3.0,999.0,,
2004,4,20,1,,,,,2.71,7.14,5.4,,1002.1,7.5,3.0,999.0,,
2004,4,20,2,,,,,3.05,7.14,5.71,,1001.7,6.7,3.0,999.0,,
2004,4,20,3,,,,,3.4,7.69,5.93,,1000.9,6.2,3.0,999.0,,
2004,4,20,4,,,,,3.01,7.69,5.75,,1000.1,6.1,3.0,999.0,,
2004,4,20,5,,,,,3.34,8.33,6.41,,1000.2,5.9,3.0,999.0,,
2004,4,20,6,,,,,3.0,8.33,6.53,,1001.2,5.6,3.0,999.0,,
2004,4,20,7,,,,,2.88,9.09,6.49,,1000.3,5.4,2.9,999.0,,
2004,4,20,8,,,,,2.88,9.09,6.54,,1000.8,5.2,2.9,999.0,,
2004,4,20,9,,,,,2.66,9.09,6.63,,1002.4,5.6,2.8,999.0,,
2004,4,20,10,,,,,2.31,9.09,6.22,,1004.7,6.6,2.8,999.0,,
2004,4,20,11,,,,,2.28,8.33,5.65,,1006.4,7.9,2.8,999.0,,
2004,4,20,12,,,,,2.48,8.33,5.9,,1009.0,5.8,2.8,999.0,,
2004,4,20,13,,,,,2.76,8.33,5.95,,1009.9,5.6,2.8,999.0,,
2004,4,20,14,,,,,2.11,7.69,5.61,,1011.3,5.3,2.8,999.0,,
2004,4,20,15,,,,,1.9,8.33,5.77,,1012.1,5.4,3.0,999.0,,
2004,4,20,16,,,,,2.08,7.69,6.41,,1012.3,5.9,3.2,999.0,,
2004,4,20,17,,,,,1.86,7.69,6.13,,1012.5,6.5,3.3,999.0,,
2004,4,20,18,,,,,1.68,7.69,5.99,,1012.9,7.6,3.4,999.0,,
2004,4,20,19,,,,,1.52,8.33,5.98,,1013.4,6.1,3.4,999.0,,
2004,4,20,20,,,,,1.5,8.33,6.1,,1013.8,7.4,3.4,999.0,,
2004,4,20,21,,,,,1.24,7.69,5.61,,1014.5,7.4,3.4,999.0,,
2004,4,20,22,,,,,1.11,8.33,5.27,,1015.7,8.2,3.3,999.0,,
2004,4,20,23,,,,,1.11,8.33,5.31,,1016.6,6.7,3.1,999.0,,
2004,4,21,0,,,,,1.14,7.69,5.63,,1017.9,6.1,3.0,999.0,,
2004,4,21,1,,,,,1.06,7.69,5.61,,1019.0,6.0,3.1,999.0,,
2004,4,21,2,,,,,0.98,7.14,5.43,,1019.8,6.0,3.4,999.0,,
2004,4,21,3,,,,,0.95,7.69,5.47,,1020.3,5.5,3.1,999.0,,
2004,4,21,4,,,,,1.02,7.69,5.79,,1021.6,5.1,3.1,999.0,,
2004,4,21,5,,,,,1.08,7.69,5.75,,1022.8,4.4,3.1,999.0,,
2004,4,21,6,,,,,1.02,8.33,5.47,,1023.4,3.9,3.0,999.0,,
2004,4,21,7,,,,,0.89,9.09,5.26,,1023.7,3.7,3.0,999.0,,
2004,4,21,8,,,,,0.84,9.09,5.34,,1024.8,3.4,3.0,999.0,,
2004,4,21,9,,,,,0.79,8.33,5.1,,1025.3,3.0,2.9,999.0,,
2004,4,21,10,,,,,0.81,8.33,5.27,,1025.2,3.0,2.8,999.0,,
2004,4,21,11,,,,,0.75,7.69,5.5,,1025.9,3.3,2.8,999.0,,
2004,4,21,12,,,,,0.71,7.69,5.62,,1026.5,3.4,2.9,999.0,,
2004,4,21,13,,,,,0.78,8.33,5.78,,1027.1,3.3,3.0,999.0,,
2004,4,21,14,,,,,0.75,7.69,6.01,,1027.9,3.7,3.2,999.0,,
2004,4,21,15,,,,,0.72,7.69,6.18,,1028.2,3.9,3.8,999.0,,
2004,4,21,16,,,,,0.75,8.33,6.39,,1027.9,4.0,3.8,999.0,,
2004,4,21,17,,,,,0.7,7.69,6.35,,1027.3,3.9,3.6,999.0,,
2004,4,21,18,,,,,0.69,7.69,5.73,,1026.9,3.9,3.4,999.0,,
2004,4,21,19,,,,,0.71,8.33,4.73,,1026.2,3.8,3.4,999.0,,
2004,4,21,20,,,,,0.79,7.69,4.31,,1025.9,3.7,3.4,999.0,,
2004,4,21,21,,,,,0.88,7.69,4.44,,1025.2,3.7,3.4,999.0,,
2004,4,21,22,,,,,1.0,8.33,4.53,,1025.6,3.8,3.3,999.0,,
2004,4,21,23,,,,,1.11,4.17,4.37,,1025.2,3.8,3.4,999.0,,
2004,4,22,0,,,,,1.24,4.35,4.48,,1025.1,3.7,3.4,999.0,,
2004,4,22,1,,,,,1.21,4.35,4.18,,1024.9,3.7,3.4,999.0,,
2004,4,22,2,,,,,1.14,4.35,4.04,,1024.7,3.7,3.5,999.0,,
2004,4,22,3,,,,,1.25,4.55,4.18,,1023.8,3.8,3.3,999.0,,
2004,4,22,4,,,,,1.2,4.55,4.12,,1023.1,3.9,3.3,999.0,,
2004,4,22,5,,,,,1.3,4.55,4.14,,1022.6,3.9,3.3,999.0,,
2004,4,22,6,,,,,1.41,4.76,4.24,,1021.6,4.3,3.2,999.0,,
2004,4,22,7,,,,,1.46,5.26,4.28,,1020.8,4.6,3.2,999.0,,
2004,4,22,8,,,,,1.44,5.0,4.44,,1020.7,4.5,3.2,999.0,,
2004,4,22,9,,,,,1.62,5.56,4.6,,1019.5,4.7,3.2,999.0,,
2004,4,22,10,,,,,1.55,5.26,4.59,,1018.5,4.9,3.1,999.0,,
2004,4,22,11,,,,,1.75,5.26,4.76,,1017.9,4.9,3.2,999.0,,
2004,4,22,12,,,,,1.58,5.88,4.72,,1017.1,5.7,3.2,999.0,,
2004,4,22,13,,,,,1.83,5.56,4.82,,1016.5,6.1,3.2,999.0,,
2004,4,22,14,,,,,1.8,5.88,4.65,,1015.7,6.2,3.2,999.0,,
2004,4,22,15,,,,,1.71,5.56,4.66,,1015.7,6.4,3.2,999.0,,
2004,4,22,16,,,,,1.72,5.88,4.7,,1015.7,5.4,3.1,999.0,,
2004,4,22,17,,,,,1.96,6.25,5.1,,1015.0,5.4,3.2,999.0,,
2004,4,22,18,,,,,1.56,5.88,4.72,,1015.2,4.7,3.2,999.0,,
2004,4,22,19,,,,,1.54,6.25,4.98,,1014.4,4.9,3.2,999.0,,
2004,4,22,20,,,,,1.44,6.25,5.08,,1014.2,4.7,3.3,999.0,,
2004,4,22,21,,,,,1.4,6.25,5.13,,1013.3,4.6,3.3,999.0,,
2004,4,22,22,,,,,1.24,6.25,4.82,,1013.7,4.7,3.3,999.0,,
2004,4,22,23,,,,,1.25,6.25,4.95,,1014.3,4.2,3.2,999.0,,
2004,4,23,0,,,,,1.29,6.67,4.81,,1014.1,4.2,3.0,999.0,,
2004,4,23,1,,,,,1.28,5.88,4.76,,1014.8,3.8,2.9,999.0,,
2004,4,23,2,,,,,1.42,5.88,4.81,,1015.5,4.2,2.9,999.0,,
2004,4,23,3,,,,,1.16,5.88,4.72,,1016.2,3.9,2.9,999.0,,
2004,4,23,4,,,,,1.31,5.88,4.86,,1016.5,4.1,3.0,999.0,,
2004,4,23,5,,,,,1.14,5.88,4.97,,1017.1,4.3,3.1,999.0,,
2004,4,23,6,,,,,1.25,6.25,5.28,,1017.3,6.2,3.2,999.0,,
2004,4,23,7,,,,,1.17,5.88,5.25,,1017.5,6.0,3.2,999.0,,
2004,4,23,8,,,,,1.09,6.25,5.29,,1018.2,5.4,3.1,999.0,,
2004,4,23,9,,,,,1.01,6.25,5.2,,1018.8,4.7,3.0,999.0,,
2004,4,23,10,,,,,0.96,6.25,5.32,,1021.0,5.3,3.0,999.0,,
2004,4,23,11,,,,,0.83,6.67,5.03,,1021.8,4.7,3.0,999.0,,
2004,4,23,12,,,,,0.96,5.88,5.36,,1022.3,3.8,3.0,999.0,,
2004,4,23,13,,,,,0.97,6.25,4.42,,1022.4,3.7,3.0,999.0,,
2004,4,23,14,,,,,0.92,6.25,4.26,,1022.8,3.3,3.0,999.0,,
2004,4,23,15,,,,,0.85,6.25,4.31,,1022.5,3.2,3.0,999.0,,
2004,4,23,16,,,,,0.84,5.88,4.52,,1022.7,3.2,3.0,999.0,,
2004,4,23,17,,,,,0.77,5.56,4.59,,1022.5,3.2,3.0,999.0,,
2004,4,23,18,,,,,0.76,5.88,4.84,,1022.3,3.3,3.1,999.0,,
2004,4,23,19,,,,,0.75,7.14,5.14,,1022.3,3.8,3.3,999.0,,
2004,4,23,20,,,,,0.78,6.67,5.16,,1021.9,4.9,3.4,999.0,,
2004,4,23,21,,,,,0.73,7.69,5.3,,1022.1,4.0,3.5,999.0,,
2004,4,23,22,,,,,0.65,7.14,5.01,,1021.3,4.0,3.5,999.0,,
2004,4,23,23,,,,,0.64,7.69,4.96,,1021.6,3.7,3.7,999.0,,
2004,4,24,0,,,,,0.7,7.14,5.2,,1021.9,3.3,3.5,999.0,,
2004,4,24,1,,,,,0.62,7.14,5.29,,1021.8,3.5,3.2,999.0,,
2004,4,24,2,,,,,0.67,7.14,5.86,,1021.6,3.2,3.3,999.0,,
2004,4,24,3,,,,,0.55,6.25,5.77,,1021.4,3.0,3.2,999.0,,
2004,4,24,4,,,,,0.49,7.69,5.99,,1020.3,3.0,3.1,999.0,,
2004,4,24,5,,,,,0.51,6.67,6.1,,1020.2,3.5,3.3,999.0,,
2004,4,24,6,,,,,0.5,6.67,5.9,,1020.0,3.6,3.2,999.0,,
2004,4,24,7,,,,,0.52,6.67,5.75,,1019.1,3.4,3.2,999.0,,
2004,4,24,8,,,,,0.51,7.69,5.87,,1018.1,3.3,3.1,999.0,,
2004,4,24,9,,,,,0.49,7.14,5.59,,1017.7,2.9,3.1,999.0,,
2004,4,24,10,,,,,0.47,9.09,5.19,,1017.4,3.0,3.1,999.0,,
2004,4,24,11,,,,,0.45,7.69,4.66,,1017.9,3.1,3.1,999.0,,
2004,4,24,12,,,,,0.46,7.69,4.76,,1016.9,2.9,3.1,999.0,,
2004,4,24,13,,,,,0.53,7.14,3.82,,1016.3,2.5,3.1,999.0,,
2004,4,24,14,,,,,0.56,2.94,3.47,,1015.4,2.3,3.1,999.0,,
2004,4,24,15,,,,,0.68,3.13,3.45,,1014.7,2.1,3.1,999.0,,
2004,4,24,16,,,,,0.7,3.45,3.67,,1013.9,2.0,3.1,999.0,,
2004,4,24,17,,,,,0.69,6.25,3.81,,1012.5,2.2,3.1,999.0,,
2004,4,24,18,,,,,0.69,3.45,3.61,,1011.8,2.5,3.1,999.0,,
2004,4,24,19,,,,,0.76,6.67,3.55,,1011.5,3.1,3.2,999.0,,
2004,4,24,20,,,,,0.76,3.45,3.67,,1011.1,3.2,3.2,999.0,,
2004,4,24,21,,,,,0.84,3.45,3.63,,1011.3,4.1,3.2,999.0,,
2004,4,24,22,,,,,0.91,4.0,3.93,,1011.5,4.5,3.1,999.0,,
2004,4,24,23,,,,,0.83,3.85,3.51,,1012.1,6.6,3.1,999.0,,
2004,4,25,0,,,,,1.59,5.0,4.14,,1013.7,5.8,3.1,999.0,,
2004,4,25,1,,,,,2.03,5.26,4.57,,1015.0,4.9,3.1,999.0,,
2004,4,25,2,,,,,1.94,5.26,4.5,,1016.4,4.1,3.1,999.0,,
2004,4,25,3,,,,,2.18,5.26,4.59,,1017.8,2.6,3.1,999.0,,
2004,4,25,5,,,,,2.32,5.56,4.76,,1019.9,0.3,3.0,999.0,,
2004,4,25,6,,,,,2.08,5.56,4.69,,1020.5,-0.6,2.9,999.0,,
2004,4,25,7,,,,,2.07,5.26,4.6,,1020.8,-1.2,2.9,999.0,,
2004,4,25,8,,,,,1.88,4.76,4.51,,1022.0,-1.6,2.8,999.0,,
2004,4,25,9,,,,,1.9,5.0,4.49,,1023.5,-1.9,2.8,999.0,,
2004,4,25,10,,,,,1.85,4.76,4.42,,1024.7,-2.3,2.8,999.0,,
2004,4,25,11,,,,,1.48,4.55,4.09,,1025.8,-2.6,2.8,999.0,,
2004,4,25,12,,,,,1.37,4.55,3.95,,1026.8,-2.8,2.8,999.0,,
2004,4,25,13,,,,,1.2,4.35,3.78,,1027.3,-2.5,2.8,999.0,,
2004,4,25,14,,,,,1.09,4.0,3.7,,1027.8,-1.9,2.8,999.0,,
2004,4,25,15,,,,,0.85,4.0,3.58,,1027.4,-1.0,2.8,999.0,,
2004,4,25,16,,,,,0.7,3.7,3.56,,1027.2,0.0,2.9,999.0,,
2004,4,25,17,,,,,0.56,4.17,3.58,,1026.9,0.6,3.1,999.0,,
2004,4,25,18,,,,,0.46,4.35,3.66,,1026.5,1.2,3.4,999.0,,
2004,4,25,19,,,,,0.38,2.86,3.54,,1026.0,1.9,3.5,999.0,,
2004,4,25,20,,,,,0.36,2.74,3.27,,1026.0,2.7,3.4,999.0,,
2004,4,25,21,,,,,0.42,2.94,3.03,,1025.9,2.9,3.3,999.0,,
2004,4,25,22,,,,,0.54,3.23,3.09,,1025.8,3.0,3.2,999.0,,
2004,4,25,23,,,,,0.57,3.33,3.32,,1025.7,3.1,3.1,999.0,,
2004,4,26,0,,,,,0.59,3.57,3.31,,1025.6,2.9,3.0,999.0,,
2004,4,26,1,,,,,0.63,4.0,3.47,,1025.4,2.8,3.0,999.0,,
2004,4,26,2,,,,,0.54,3.85,3.34,,1025.5,2.9,3.0,999.0,,
2004,4,26,3,,,,,0.63,3.85,3.33,,1025.4,2.9,3.1,999.0,,
2004,4,26,4,,,,,0.6,3.57,3.41,,1025.2,3.0,3.1,999.0,,
2004,4,26,5,,,,,0.57,3.45,3.24,,1024.9,3.0,3.1,999.0,,
2004,4,26,6,,,,,0.59,3.7,3.32,,1024.6,3.0,3.0,999.0,,
2004,4,26,7,,,,,0.63,3.45,3.32,,1024.3,3.0,3.1,999.0,,
2004,4,26,8,,,,,0.64,4.0,3.39,,1023.9,2.8,3.2,999.0,,
2004,4,26,9,,,,,0.73,3.85,3.48,,1023.1,2.5,3.2,999.0,,
2004,4,26,10,,,,,0.75,4.17,3.62,,1022.5,2.4,3.1,999.0,,
2004,4,26,11,,,,,0.75,4.76,3.7,,1022.5,2.5,3.1,999.0,,
2004,4,26,12,,,,,0.75,4.76,3.72,,1022.0,2.6,3.1,999.0,,
2004,4,26,13,,,,,0.84,4.76,3.81,,1021.3,2.8,3.0,999.0,,
2004,4,26,14,,,,,0.89,4.76,3.75,,1020.4,3.0,3.0,999.0,,
2004,4,26,15,,,,,1.01,4.76,3.77,,1020.3,3.0,2.9,999.0,,
2004,4,26,16,,,,,1.21,4.35,3.94,,1018.9,2.8,2.9,999.0,,
2004,4,26,17,,,,,1.25,4.35,3.94,,1017.6,2.9,2.9,999.0,,
2004,4,26,18,,,,,1.22,4.76,3.89,,1016.2,3.0,3.0,999.0,,
2004,4,26,19,,,,,1.22,4.35,3.86,,1015.2,3.3,3.0,999.0,,
2004,4,26,20,,,,,1.19,4.76,3.88,,1014.7,3.5,3.1,999.0,,
2004,4,26,21,,,,,1.21,5.0,3.93,,1013.3,3.6,3.0,999.0,,
2004,4,26,22,,,,,1.17,4.55,4.02,,1013.0,3.9,3.0,999.0,,
2004,4,26,23,,,,,1.19,5.26,4.2,,1012.2,3.9,3.1,999.0,,
2004,4,27,0,,,,,1.23,5.88,4.49,,1011.7,4.1,3.1,999.0,,
2004,4,27,1,,,,,1.27,5.88,4.79,,1011.2,3.8,3.0,999.0,,
2004,4,27,2,,,,,1.47,6.25,5.12,,1010.6,3.7,3.0,999.0,,
2004,4,27,3,,,,,1.5,6.25,5.14,,1009.9,3.5,3.1,999.0,,
2004,4,27,4,,,,,1.65,6.67,5.46,,1009.8,3.5,3.0,999.0,,
2004,4,27,5,,,,,1.61,7.14,5.35,,1008.9,3.4,3.0,999.0,,
2004,4,27,6,,,,,1.6,6.67,5.28,,1007.1,3.4,3.0,999.0,,
2004,4,27,7,,,,,1.43,6.67,5.06,,1006.5,3.3,3.0,999.0,,
2004,4,27,8,,,,,1.46,7.14,5.3,,1005.6,3.3,3.0,999.0,,
2004,4,27,9,,,,,1.17,7.14,4.99,,1004.7,3.4,3.1,999.0,,
2004,4,27,10,,,,,1.15,6.67,5.1,,1004.4,3.4,3.1,999.0,,
2004,4,27,11,,,,,1.1,6.67,5.19,,1002.8,3.3,3.1,999.0,,
2004,4,27,12,,,,,1.08,6.67,5.13,,1004.2,3.3,3.1,999.0,,
2004,4,27,13,,,,,1.15,6.67,5.34,,1003.8,3.4,3.0,999.0,,
2004,4,27,14,,,,,1.09,6.67,5.3,,1002.7,3.4,3.1,999.0,,
2004,4,27,15,,,,,1.1,6.67,5.42,,1003.1,3.4,3.1,999.0,,
2004,4,27,16,,,,,1.08,6.25,5.36,,1002.8,3.4,3.2,999.0,,
2004,4,27,17,,,,,0.97,5.88,5.13,,1002.5,3.5,3.3,999.0,,
2004,4,27,18,,,,,1.03,5.88,5.26,,1002.3,3.6,3.5,999.0,,
2004,4,27,19,,,,,1.12,6.25,5.39,,1002.7,3.6,3.4,999.0,,
2004,4,27,20,,,,,0.92,6.67,5.18,,1003.1,3.6,3.3,999.0,,
2004,4,27,21,,,,,1.0,6.25,5.4,,1002.9,3.7,3.4,999.0,,
2004,4,27,22,,,,,1.24,6.25,5.86,,1003.1,3.7,3.5,999.0,,
2004,4,27,23,,,,,1.21,7.14,5.96,,1003.6,3.6,3.4,999.0,,
2004,4,28,0,,,,,1.34,7.69,6.29,,1003.9,3.6,3.4,999.0,,
2004,4,28,1,,,,,1.28,7.69,6.22,,1004.7,3.5,3.2,999.0,,
2004,4,28,2,,,,,1.34,7.69,6.38,,1005.8,3.5,3.3,999.0,,
2004,4,28,3,,,,,1.26,7.14,6.14,,1005.4,3.5,3.3,999.0,,
2004,4,28,4,,,,,1.33,7.69,6.28,,1005.2,3.5,3.3,999.0,,
2004,4,28,5,,,,,1.24,7.14,6.34,,1005.2,3.5,3.3,999.0,,
2004,4,28,6,,,,,1.43,8.33,6.64,,1004.8,3.5,3.2,999.0,,
2004,4,28,7,,,,,1.82,7.69,7.31,,1004.7,3.2,3.2,999.0,,
2004,4,28,8,,,,,1.88,9.09,7.51,,1004.0,3.0,3.2,999.0,,
2004,4,28,9,,,,,2.0,9.09,7.94,,1004.1,3.3,3.3,999.0,,
2004,4,28,10,,,,,1.76,10.0,7.66,,1005.0,4.7,3.3,999.0,,
2004,4,28,11,,,,,1.96,9.09,7.92,,1005.1,4.3,3.3,999.0,,
2004,4,28,12,,,,,1.62,10.0,7.63,,1006.5,4.4,3.3,999.0,,
2004,4,28,13,,,,,1.59,10.81,7.44,,1007.1,4.3,3.3,999.0,,
2004,4,28,14,,,,,1.84,10.81,7.85,,1007.6,5.1,3.4,999.0,,
2004,4,28,15,,,,,1.67,10.0,7.71,,1008.1,5.2,3.4,999.0,,
2004,4,28,16,,,,,1.73,10.0,7.64,,1008.0,5.4,3.8,999.0,,
2004,4,28,17,,,,,1.72,10.0,7.78,,1008.2,5.4,4.7,999.0,,
2004,4,28,18,,,,,1.54,10.0,7.51,,1008.5,6.0,4.3,999.0,,
2004,4,28,19,,,,,1.58,8.33,7.44,,1009.0,6.7,4.7,999.0,,
2004,4,28,20,,,,,1.58,9.09,7.54,,1009.8,7.5,5.0,999.0,,
2004,4,28,21,,,,,1.4,9.09,7.1,,1010.7,6.8,4.7,999.0,,
2004,4,28,22,,,,,1.49,9.09,6.7,,1011.8,7.4,4.3,999.0,,
2004,4,28,23,,,,,1.45,10.0,5.53,,1013.6,6.3,3.7,999.0,,
2004,4,29,0,,,,,1.53,10.0,5.19,,1015.8,6.2,3.5,999.0,,
2004,4,29,1,,,,,1.53,9.09,5.22,,1017.6,5.5,3.5,999.0,,
2004,4,29,2,,,,,1.48,9.09,5.38,,1019.3,5.0,3.5,999.0,,
2004,4,29,3,,,,,1.31,10.0,5.39,,1020.8,4.9,3.3,999.0,,
2004,4,29,4,,,,,1.51,10.0,6.35,,1022.1,4.4,3.3,999.0,,
2004,4,29,5,,,,,1.35,9.09,6.48,,1022.6,4.6,3.3,999.0,,
2004,4,29,6,,,,,1.36,9.09,6.8,,1023.6,3.9,3.3,999.0,,
2004,4,29,7,,,,,1.27,8.33,6.78,,1024.3,3.7,3.2,999.0,,
2004,4,29,8,,,,,1.44,10.0,7.04,,1025.1,3.6,3.2,999.0,,
2004,4,29,9,,,,,1.41,9.09,7.01,,1025.8,3.8,3.3,999.0,,
2004,4,29,10,,,,,1.32,10.0,7.02,,1026.4,3.7,3.2,999.0,,
2004,4,29,11,,,,,1.25,10.0,6.82,,1027.1,3.8,3.3,999.0,,
2004,4,29,12,,,,,1.23,10.0,7.25,,1027.1,4.0,3.3,999.0,,
2004,4,29,13,,,,,1.08,10.0,7.17,,1026.9,4.1,3.4,999.0,,
2004,4,29,14,,,,,1.08,9.09,6.83,,1027.9,4.3,3.5,999.0,,
2004,4,29,15,,,,,0.97,9.09,6.02,,1027.8,4.3,3.6,999.0,,
2004,4,29,16,,,,,0.98,10.0,5.31,,1027.5,4.6,3.5,999.0,,
