#YY_#yr,MM_mo,DD_dy,hh_hr,mm_mn,WDIR_degT,WSPD_m/s,GST_m/s,WVHT_m,DPD_sec,APD_sec,MWD_deg,PRES_hPa,ATMP_degC,WTMP_degC,DEWP_degC,VIS_nmi,TIDE_ft
2010,5,11,23,50,214,5.9,7.1,0.67,3.85,3.35,,1024.9,8.3,7.1,2.4,,
2010,5,12,0,50,212,7.0,8.3,0.64,3.85,3.32,,1025.1,8.1,7.0,3.3,,
2010,5,12,1,50,206,4.9,5.7,0.64,3.85,3.33,,1025.3,7.9,6.9,4.2,,
2010,5,12,2,50,221,3.3,4.0,0.56,4.17,3.49,,1025.2,8.0,6.9,4.6,,
2010,5,12,3,50,202,4.2,4.6,0.61,3.85,3.61,,1024.8,7.9,6.9,5.3,,
2010,5,12,4,50,194,4.6,5.6,0.51,4.17,3.56,,1024.3,7.9,6.9,5.5,,
2010,5,12,5,50,189,4.8,5.6,0.56,4.0,3.57,,1023.8,7.8,6.9,5.7,,
2010,5,12,6,50,194,4.6,5.5,0.58,4.17,3.66,,1023.3,7.7,7.0,5.9,,
2010,5,12,7,50,208,4.2,4.7,0.58,4.55,3.65,,1023.5,7.6,7.0,5.9,,
2010,5,12,8,50,298,1.4,1.7,0.54,4.17,3.81,,1023.3,6.6,6.9,5.5,,
2010,5,12,9,50,356,0.5,0.8,0.49,4.76,3.72,,1023.4,6.6,6.9,5.3,,
2010,5,12,10,50,199,0.8,1.3,0.5,4.55,3.72,,1023.4,7.2,6.9,4.3,,
2010,5,12,11,50,217,1.7,2.1,0.51,4.17,3.69,,1023.3,6.4,6.9,5.0,,
2010,5,12,12,50,229,2.4,3.0,0.53,4.76,3.86,,1022.9,6.1,6.9,4.7,,
2010,5,12,13,50,211,2.6,3.0,0.51,4.76,3.86,,1022.4,6.7,7.1,4.2,,
2010,5,12,14,50,201,4.6,6.3,0.5,4.35,3.8,,1022.0,7.5,7.2,4.6,,
2010,5,12,15,50,210,10.5,12.2,0.63,4.55,3.34,,1021.4,9.1,7.0,4.5,,
2010,5,12,16,50,208,10.2,12.4,0.97,4.17,3.52,,1021.2,8.7,7.0,4.6,,
2010,5,12,17,50,203,8.3,9.6,0.84,4.17,3.48,,1021.0,8.8,7.1,4.3,,
2010,5,12,18,50,199,8.2,9.4,0.88,4.17,3.58,,1020.5,8.8,6.9,3.8,,
2010,5,12,19,50,197,8.5,9.9,0.78,3.7,3.38,,1019.9,8.8,6.9,3.8,,
2010,5,12,20,50,200,7.9,9.2,0.84,4.17,3.46,,1019.7,8.7,7.2,4.1,,
2010,5,12,21,50,202,8.0,9.2,0.79,4.0,3.39,,1020.0,8.8,7.2,4.3,,
2010,5,12,22,50,208,8.2,9.3,0.77,4.0,3.37,,1020.1,8.7,7.4,4.5,,
2010,5,12,23,50,213,7.0,8.3,0.72,4.0,3.26,,1020.0,8.5,7.4,5.0,,
2010,5,13,0,50,221,6.9,7.8,0.6,3.45,3.29,,1020.2,8.4,7.4,5.4,,
2010,5,13,1,50,233,5.6,7.0,0.48,3.45,3.17,,1020.4,8.2,7.4,5.8,,
2010,5,13,2,50,10,1.2,2.1,0.43,4.17,3.39,,1021.0,8.7,7.3,5.0,,
2010,5,13,3,50,10,4.7,6.0,0.4,4.17,3.67,,1021.5,8.0,7.3,5.5,,
2010,5,13,4,50,17,6.3,7.5,0.36,4.17,3.4,,1022.0,7.8,7.3,5.6,,
2010,5,13,5,50,18,7.5,9.1,0.43,2.6,2.89,,1022.4,8.4,7.1,2.7,,
2010,5,13,6,50,8,4.7,5.6,0.44,2.74,2.85,,1023.4,7.8,6.9,2.4,,
2010,5,13,7,50,338,2.8,3.5,0.32,9.09,3.27,,1023.5,7.3,6.8,2.8,,
2010,5,13,8,50,335,3.5,4.1,0.26,9.09,3.65,,1023.6,7.1,6.8,1.8,,
2010,5,13,9,50,306,2.5,3.5,0.24,,4.17,,1024.6,6.9,6.8,-0.2,,
2010,5,13,10,50,323,1.9,2.2,0.23,,4.5,,1024.8,7.0,6.8,0.6,,
2010,5,13,11,50,295,3.8,5.2,0.23,,4.55,,1024.9,7.7,6.9,0.7,,
2010,5,13,12,50,326,3.5,4.1,0.21,,3.86,,1024.5,9.0,7.0,0.1,,
2010,5,13,13,50,326,4.1,4.8,0.24,,4.1,,1024.2,9.8,7.3,-1.0,,
2010,5,13,14,50,345,3.5,4.1,0.25,10.0,3.88,,1023.8,10.5,7.5,-2.6,,
2010,5,13,15,50,307,4.2,8.2,0.23,,3.61,,1023.1,11.3,7.7,-2.7,,
2010,5,13,16,50,216,3.5,4.3,0.2,,3.09,,1022.5,10.4,7.8,1.2,,
2010,5,13,17,50,206,8.3,10.0,0.24,,2.86,,1021.6,9.3,7.8,2.9,,
2010,5,13,18,50,200,6.8,7.8,0.46,2.74,2.88,,1021.4,9.6,7.8,2.6,,
2010,5,13,19,50,187,6.4,7.7,0.54,3.23,2.98,,1020.8,9.2,7.8,2.7,,
2010,5,13,20,50,185,5.7,6.6,0.69,3.45,3.34,,1020.2,9.2,7.9,4.4,,
2010,5,13,21,50,185,5.4,6.3,0.62,4.0,3.41,,1020.2,9.3,7.9,5.6,,
2010,5,13,22,50,212,3.6,4.5,0.6,3.85,3.52,,1020.3,9.5,7.8,5.8,,
2010,5,13,23,50,273,2.5,3.1,0.58,4.0,3.67,,1020.5,13.9,7.8,1.7,,
2010,5,14,0,50,119,0.4,0.8,0.54,4.0,3.82,,1020.5,11.9,7.7,3.0,,
2010,5,14,1,50,219,2.3,2.8,0.49,4.17,3.99,,1020.5,11.3,7.6,3.0,,
2010,5,14,2,50,247,1.4,1.9,0.47,3.85,4.07,,1020.3,12.1,7.6,1.9,,
2010,5,14,3,50,290,1.5,2.1,0.47,9.09,4.24,,1020.0,10.8,7.6,2.4,,
2010,5,14,4,50,265,2.6,2.8,0.43,9.09,4.32,,1020.0,10.4,7.6,1.9,,
2010,5,14,5,50,252,2.7,3.3,0.46,9.09,4.64,,1020.1,10.2,7.6,2.4,,
2010,5,14,6,50,252,3.7,3.9,0.48,8.33,4.93,,1020.3,9.3,7.5,5.2,,
2010,5,14,7,50,231,6.4,9.2,0.44,8.33,4.78,,1020.1,10.7,7.5,3.8,,
2010,5,14,8,50,236,7.3,8.1,0.5,8.33,3.47,,1020.6,10.5,7.4,4.6,,
2010,5,14,9,50,248,3.8,4.1,0.49,8.33,3.68,,1020.2,9.2,7.5,5.8,,
2010,5,14,10,50,248,3.3,3.8,0.48,8.33,4.05,,1020.3,9.3,7.5,6.1,,
2010,5,14,11,50,241,2.5,2.8,0.5,8.33,4.2,,1019.3,9.6,7.6,5.5,,
2010,5,14,12,50,229,2.9,3.3,0.47,8.33,4.62,,1018.8,9.2,7.7,6.3,,
2010,5,14,13,50,222,2.8,3.2,0.46,8.33,4.73,,1018.6,9.3,7.8,6.3,,
2010,5,14,14,50,221,3.8,4.3,0.4,10.0,4.86,,1018.4,9.3,7.8,6.5,,
2010,5,14,15,50,217,3.6,4.0,0.41,9.09,4.8,,1017.9,9.6,8.1,6.3,,
2010,5,14,16,50,213,2.1,2.5,0.38,6.67,4.8,,1017.2,9.6,8.5,6.4,,
2010,5,14,17,50,164,3.4,3.6,0.37,10.0,4.9,,1016.0,9.7,8.7,6.7,,
2010,5,14,18,50,180,4.3,4.9,0.38,10.0,4.96,,1015.6,9.6,8.7,8.2,,
2010,5,14,19,50,186,3.8,4.4,0.39,9.09,4.41,,1015.2,9.7,8.5,8.6,,
2010,5,14,20,50,202,5.6,6.8,0.38,8.33,4.43,,1014.7,10.3,8.4,8.9,,
2010,5,14,21,50,175,4.2,4.8,0.38,8.33,3.71,,1014.3,10.4,8.3,8.8,,
2010,5,14,22,50,154,3.6,4.1,0.4,8.33,3.69,,1013.4,10.1,8.7,8.9,,
2010,5,14,23,50,168,4.0,4.4,0.43,8.33,3.8,,1013.3,10.2,8.7,9.4,,
2010,5,15,0,50,162,4.2,5.0,0.42,9.09,3.98,,1013.1,9.8,9.0,9.3,,
2010,5,15,1,50,192,4.0,4.6,0.43,7.14,4.3,,1012.9,10.1,9.5,9.7,,
2010,5,15,2,50,211,2.2,3.1,0.48,8.33,4.3,,1011.8,10.1,9.6,9.8,,
2010,5,15,3,50,198,3.3,3.8,0.43,8.33,4.16,,1011.1,10.5,9.3,10.4,,
2010,5,15,4,50,302,1.1,1.5,0.44,10.81,3.78,,1010.4,9.7,9.2,9.6,,
2010,5,15,5,50,284,1.1,2.2,0.44,10.81,4.19,,1009.7,10.1,9.1,10.0,,
2010,5,15,6,50,189,3.5,3.9,0.45,10.0,4.1,,1008.6,10.1,8.9,10.0,,
2010,5,15,7,50,27,1.2,1.6,0.43,10.0,4.33,,1009.0,9.2,8.7,9.1,,
2010,5,15,8,50,16,2.6,3.6,0.43,9.09,4.38,,1008.9,8.9,8.3,8.9,,
2010,5,15,9,50,307,1.6,2.3,0.46,9.09,4.83,,1009.1,9.4,8.2,9.4,,
2010,5,15,10,50,162,0.6,1.0,0.46,9.09,4.67,,1009.4,8.8,8.2,8.8,,
2010,5,15,11,50,254,3.1,4.2,0.48,9.09,4.95,,1009.4,10.6,8.3,10.6,,
2010,5,15,12,50,321,5.6,7.9,0.44,9.09,4.99,,1009.5,12.7,8.5,10.2,,
2010,5,15,13,50,338,8.0,10.9,0.4,7.69,3.83,,1009.5,13.3,8.3,8.2,,
2010,5,15,14,50,330,8.0,9.3,0.57,9.09,3.43,,1010.2,13.7,7.9,7.1,,
2010,5,15,15,50,310,8.2,10.8,0.57,2.94,3.18,,1010.6,14.4,8.3,6.3,,
2010,5,15,16,50,320,10.3,13.2,0.63,3.23,3.08,,1010.8,14.4,8.2,5.4,,
2010,5,15,17,50,328,8.5,9.8,0.6,3.13,3.03,,1011.2,14.4,8.2,5.6,,
2010,5,15,18,50,329,6.1,7.5,0.56,2.86,2.95,,1012.2,13.7,8.0,6.4,,
2010,5,15,19,50,322,7.9,9.5,0.41,10.0,2.99,,1012.8,14.7,8.1,6.5,,
2010,5,15,20,50,311,7.8,9.1,0.45,10.0,3.6,,1013.6,14.9,8.3,6.5,,
2010,5,15,21,50,316,6.7,8.9,0.34,10.0,3.21,,1014.2,14.8,8.1,6.7,,
2010,5,15,22,50,309,6.2,8.9,0.4,10.0,4.02,,1014.8,14.5,8.2,6.5,,
2010,5,15,23,50,301,4.5,5.4,0.35,10.0,4.42,,1015.5,13.7,8.1,6.7,,
2010,5,16,0,50,313,3.7,4.5,0.34,9.09,5.25,,1016.0,13.0,8.4,6.7,,
2010,5,16,1,50,303,5.2,5.9,0.36,10.81,6.44,,1016.3,13.5,8.4,7.2,,
2010,5,16,2,50,303,3.9,4.4,0.33,10.81,6.53,,1016.1,12.3,8.3,7.3,,
2010,5,16,3,50,299,4.2,4.7,0.31,10.0,5.93,,1016.3,12.1,8.3,7.4,,
2010,5,16,4,50,293,4.0,4.5,0.28,10.81,6.46,,1016.3,10.9,8.3,7.5,,
2010,5,16,5,50,309,2.8,3.0,0.28,10.81,6.69,,1016.4,10.3,8.2,7.5,,
2010,5,16,6,50,290,0.5,1.2,0.29,10.0,6.82,,1016.9,9.8,8.3,7.4,,
2010,5,16,7,50,259,1.3,1.9,0.29,10.0,6.96,,1017.3,9.5,8.4,7.3,,
2010,5,16,8,50,304,2.5,2.9,0.32,10.0,7.32,,1017.4,9.7,8.3,7.2,,
2010,5,16,9,50,292,4.6,5.2,0.28,9.09,7.06,,1017.3,9.7,8.2,7.2,,
2010,5,16,10,50,310,4.6,5.0,0.32,9.09,5.31,,1017.3,10.4,8.2,6.4,,
2010,5,16,11,50,303,3.9,4.7,0.34,10.0,7.09,,1017.2,10.6,8.2,6.6,,
2010,5,16,12,50,322,4.9,5.9,0.27,9.09,5.86,,1016.9,12.0,8.3,6.8,,
2010,5,16,13,50,317,6.9,8.7,0.36,8.33,4.4,,1016.1,13.5,8.4,5.6,,
2010,5,16,14,50,322,7.1,10.4,0.43,9.09,3.35,,1015.8,14.8,8.4,4.0,,
2010,5,16,15,50,317,8.1,10.5,0.44,2.6,3.1,,1014.9,15.8,8.5,1.2,,
2010,5,16,16,50,309,7.6,10.3,0.46,2.74,3.11,,1014.1,16.0,8.7,-0.1,,
2010,5,16,17,50,312,9.9,13.0,0.58,2.74,3.01,,1013.6,17.0,8.8,-2.3,,
2010,5,16,18,50,312,9.6,11.8,0.54,3.03,2.96,,1013.4,17.2,8.8,-2.1,,
2010,5,16,19,50,329,6.3,7.6,0.47,2.74,2.92,,1013.7,15.3,8.8,1.1,,
2010,5,16,20,50,343,7.4,8.6,0.49,2.86,2.96,,1014.1,15.4,8.7,0.9,,
2010,5,16,21,50,335,7.8,9.8,0.51,2.94,2.86,,1014.6,15.3,8.5,1.0,,
2010,5,16,22,50,336,6.8,7.7,0.43,2.74,2.88,,1015.1,15.3,8.4,0.8,,
2010,5,16,23,50,332,6.2,7.2,0.41,2.74,3.07,,1015.8,14.8,8.4,1.0,,
2010,5,17,0,50,284,3.9,4.4,0.35,8.33,3.55,,1016.4,14.2,8.4,0.7,,
2010,5,17,1,50,287,3.8,4.1,0.29,7.69,4.8,,1016.9,12.4,8.8,2.3,,
2010,5,17,2,50,292,3.4,4.0,0.3,7.69,5.97,,1017.1,13.0,8.8,-0.2,,
2010,5,17,3,50,276,4.3,4.7,0.29,7.14,6.09,,1016.9,12.1,9.0,1.5,,
2010,5,17,4,50,259,5.0,5.5,0.32,6.25,6.23,,1017.0,10.7,9.0,3.0,,
2010,5,17,5,50,264,5.1,5.7,0.29,6.67,5.98,,1016.9,10.9,9.0,2.4,,
2010,5,17,6,50,264,5.3,5.9,0.31,6.25,5.7,,1017.1,10.4,8.9,2.8,,
2010,5,17,7,50,296,4.5,5.5,0.32,6.67,5.61,,1017.5,10.8,8.9,0.7,,
2010,5,17,8,50,265,2.3,3.1,0.35,6.67,5.76,,1017.8,9.8,8.9,2.5,,
2010,5,17,9,50,299,3.1,3.8,0.32,5.56,5.85,,1018.6,10.3,8.8,2.2,,
2010,5,17,10,50,319,4.5,5.2,0.28,7.14,5.64,,1019.2,11.3,8.6,0.5,,
2010,5,17,11,50,35,2.4,3.0,0.26,7.69,5.44,,1020.3,10.7,8.6,3.2,,
2010,5,17,12,50,29,1.2,1.6,0.23,,5.13,,1020.8,11.4,9.2,2.2,,
2010,5,17,13,50,358,1.4,1.6,0.25,,4.61,,1020.6,13.5,10.0,-1.4,,
2010,5,17,14,50,64,2.0,2.1,0.22,,4.91,,1020.5,14.8,10.8,-3.2,,
2010,5,17,15,50,155,3.4,3.8,0.22,,5.43,,1020.4,14.2,10.2,1.9,,
2010,5,17,16,50,155,4.2,4.6,0.23,,5.4,,1020.0,12.0,10.2,6.5,,
2010,5,17,17,50,171,4.8,5.7,0.21,,4.86,,1019.7,11.7,10.2,5.9,,
2010,5,17,18,50,192,4.7,5.1,0.21,,4.9,,1019.4,11.9,10.5,6.2,,
2010,5,17,19,50,198,5.1,6.1,0.22,,3.43,,1019.1,11.5,10.4,7.3,,
2010,5,17,20,50,217,6.0,7.1,0.26,5.88,2.89,,1019.4,11.1,10.3,7.8,,
2010,5,17,21,50,217,6.4,7.1,0.34,2.6,2.81,,1019.7,11.0,10.5,7.4,,
2010,5,17,22,50,223,4.4,5.3,0.4,3.23,2.98,,1020.0,10.6,9.6,7.4,,
2010,5,17,23,50,235,3.5,4.0,0.41,3.23,3.18,,1020.2,10.3,9.3,7.9,,
2010,5,18,0,50,223,2.8,3.2,0.41,3.45,3.32,,1020.5,10.3,9.1,7.9,,
2010,5,18,1,50,217,3.1,3.5,0.39,3.45,3.34,,1020.9,10.0,9.0,8.2,,
2010,5,18,2,50,223,2.6,2.9,0.35,3.7,3.4,,1020.7,10.0,8.9,8.2,,
2010,5,18,3,50,195,1.6,2.0,0.34,3.33,3.38,,1020.9,9.7,8.9,8.5,,
2010,5,18,4,50,122,2.2,2.6,0.33,3.57,3.51,,1020.6,10.1,8.8,8.8,,
2010,5,18,5,50,139,2.5,2.7,0.32,3.45,3.63,,1020.4,10.2,8.8,9.0,,
2010,5,18,6,50,154,2.7,2.9,0.34,3.7,3.62,,1020.5,10.2,8.9,9.2,,
2010,5,18,7,50,182,1.1,1.5,0.37,3.57,3.72,,1020.6,10.3,9.1,9.4,,
2010,5,18,8,50,192,1.5,1.7,0.35,4.0,3.87,,1020.6,9.9,9.2,8.9,,
2010,5,18,9,50,165,1.9,2.2,0.31,3.85,3.53,,1020.8,9.7,9.3,8.8,,
2010,5,18,10,50,193,2.0,2.3,0.33,3.57,3.56,,1021.1,10.0,9.3,9.0,,
2010,5,18,11,50,201,3.3,3.8,0.33,3.7,3.52,,1021.1,9.9,9.3,9.2,,
2010,5,18,12,50,215,1.1,1.4,0.3,3.7,3.37,,1021.4,9.9,9.4,9.2,,
2010,5,18,13,50,190,1.4,1.6,0.29,3.57,3.48,,1021.4,10.2,9.8,9.4,,
2010,5,18,14,50,161,2.5,3.0,0.27,3.23,3.42,,1021.2,10.4,9.8,9.7,,
2010,5,18,15,50,169,4.1,4.6,0.26,3.33,3.47,,1021.4,10.5,9.7,9.5,,
2010,5,18,16,50,168,4.2,4.6,0.24,,3.35,,1021.2,10.7,9.7,9.7,,
2010,5,18,17,50,175,3.5,4.0,0.22,,3.49,,1020.9,10.8,9.7,9.3,,
2010,5,18,18,50,174,4.1,4.7,0.22,,3.52,,1020.7,10.8,9.8,8.4,,
2010,5,18,19,50,168,2.8,3.2,0.25,12.9,3.73,,1020.2,10.5,9.8,9.0,,
2010,5,18,20,50,152,2.3,2.7,0.25,,3.51,,1019.8,10.4,9.6,8.6,,
2010,5,18,21,50,116,1.3,1.5,0.29,12.9,3.59,,1020.0,10.5,9.8,8.7,,
2010,5,18,22,50,141,3.1,3.8,0.27,3.13,3.2,,1020.0,10.3,9.7,8.8,,
2010,5,18,23,50,142,2.5,3.0,0.32,3.23,3.3,,1019.9,10.1,9.6,9.2,,
2010,5,19,0,50,139,3.1,3.7,0.33,3.45,3.33,,1019.6,10.1,9.5,9.7,,
2010,5,19,1,50,131,2.9,3.4,0.35,3.57,3.21,,1019.6,10.0,9.4,9.5,,
2010,5,19,2,50,119,2.9,3.2,0.37,3.85,3.27,,1018.8,9.9,9.4,9.5,,
2010,5,19,3,50,112,2.2,2.8,0.38,3.7,3.4,,1018.6,9.9,9.4,9.5,,
2010,5,19,4,50,100,2.5,3.0,0.43,4.0,3.5,,1018.0,9.8,9.5,9.6,,
2010,5,19,5,50,57,3.9,4.7,0.39,4.17,3.66,,1017.1,9.6,9.5,9.5,,
2010,5,19,6,50,72,6.2,7.6,0.41,4.35,3.6,,1016.3,9.6,9.7,9.3,,
2010,5,19,7,50,50,7.7,9.5,0.5,4.35,2.99,,1015.3,9.5,9.8,9.4,,
2010,5,19,8,50,45,8.3,9.6,0.63,3.03,3.03,,1014.7,9.3,9.8,9.2,,
2010,5,19,9,50,31,8.7,10.3,0.74,3.45,3.18,,1014.1,9.2,9.7,9.1,,
2010,5,19,10,50,32,9.0,11.0,0.78,3.33,3.24,,1013.9,9.5,9.7,9.4,,
2010,5,19,11,50,53,8.9,13.0,0.88,3.7,3.41,,1014.0,10.0,9.6,9.9,,
2010,5,19,12,50,55,11.0,13.1,1.15,4.55,3.71,,1013.2,9.9,9.5,9.8,,
2010,5,19,13,50,53,11.9,14.2,1.3,4.76,3.84,,1012.1,9.8,9.4,9.7,,
2010,5,19,14,50,51,11.9,14.2,1.58,5.0,4.11,,1011.8,9.7,9.4,9.6,,
2010,5,19,15,50,42,11.8,14.5,1.7,5.0,4.25,,1010.8,10.0,9.3,9.9,,
2010,5,19,16,50,31,9.3,11.3,1.8,8.33,4.84,,1009.7,10.2,9.2,10.1,,
2010,5,19,17,50,26,9.6,11.2,2.14,8.33,5.49,,1008.7,10.4,9.6,10.3,,
2010,5,19,18,50,19,8.6,10.4,1.9,8.33,5.21,,1008.3,10.8,9.7,10.7,,
2010,5,19,19,50,10,7.6,9.0,1.67,7.69,4.98,,1008.1,10.8,9.7,10.7,,
2010,5,19,20,50,7,6.9,7.9,1.63,7.69,5.16,,1007.8,10.8,9.6,10.8,,
2010,5,19,21,50,2,6.8,8.1,1.74,8.33,5.37,,1007.9,11.2,9.6,11.1,,
2010,5,19,22,50,1,7.1,8.5,1.81,8.33,5.6,,1007.9,11.5,9.6,11.4,,
2010,5,19,23,50,1,7.3,8.7,1.96,8.33,5.77,,1007.8,11.5,9.7,10.9,,
2010,5,20,0,50,354,6.2,7.8,1.87,7.14,6.0,,1008.4,11.3,9.7,10.5,,
2010,5,20,1,50,341,5.0,6.0,2.03,7.14,6.27,,1008.6,11.2,9.8,10.5,,
2010,5,20,2,50,310,4.9,6.3,1.93,7.69,6.57,,1008.6,11.7,9.8,10.9,,
2010,5,20,3,50,318,4.1,5.4,2.1,8.33,6.73,,1008.5,11.4,9.8,10.4,,
2010,5,20,4,50,321,1.4,2.3,2.12,9.09,7.17,,1008.6,11.2,9.8,10.2,,
2010,5,20,5,50,251,3.9,4.7,1.99,9.09,7.21,,1008.6,10.6,9.6,10.2,,
2010,5,20,6,50,242,4.5,5.2,1.57,8.33,6.98,,1008.8,10.4,9.5,10.2,,
2010,5,20,7,50,249,3.5,4.4,1.67,9.09,7.3,,1008.5,10.0,9.4,9.9,,
2010,5,20,8,50,265,3.9,4.6,1.57,9.09,7.43,,1008.9,9.7,9.6,9.6,,
2010,5,20,9,50,267,4.2,4.8,1.51,10.0,7.52,,1009.4,9.6,9.8,9.5,,
2010,5,20,10,50,243,3.3,4.0,1.31,10.0,7.32,,1009.6,9.8,9.8,9.4,,
2010,5,20,11,50,241,4.0,4.5,1.34,9.09,7.55,,1009.8,10.0,9.7,9.6,,
2010,5,20,12,50,222,3.8,4.3,1.36,9.09,7.67,,1009.6,10.7,9.7,10.1,,
2010,5,20,13,50,218,5.5,6.4,1.22,10.0,7.52,,1009.6,11.2,9.7,10.4,,
2010,5,20,14,50,221,6.4,7.5,1.34,9.09,7.03,,1009.3,12.1,9.8,10.5,,
2010,5,20,15,50,215,6.2,7.0,1.22,9.09,6.44,,1009.0,12.3,9.9,10.5,,
2010,5,20,16,50,221,6.1,7.0,1.34,9.09,6.68,,1008.7,13.4,10.0,10.4,,
2010,5,20,17,50,206,6.2,7.1,1.33,9.09,6.6,,1008.3,12.9,10.2,10.4,,
2010,5,20,18,50,189,5.8,7.3,1.28,9.09,6.44,,1008.2,13.6,10.3,10.6,,
2010,5,20,19,50,199,4.7,5.2,1.23,9.09,6.48,,1008.0,13.4,10.4,10.7,,
2010,5,20,20,50,189,2.5,3.1,1.11,9.09,6.51,,1008.5,15.5,10.7,10.6,,
2010,5,20,21,50,348,2.6,4.0,1.21,9.09,6.59,,1008.9,18.5,10.6,10.7,,
2010,5,20,22,50,334,4.4,5.4,1.01,9.09,6.3,,1009.7,19.8,10.4,9.8,,
2010,5,20,23,50,319,5.4,6.9,1.02,9.09,6.52,,1010.7,21.1,10.2,9.3,,
2010,5,21,0,50,334,2.2,2.8,1.13,8.33,6.58,,1011.9,22.4,10.2,8.7,,
2010,5,21,1,50,329,2.9,3.6,1.03,8.33,6.39,,1013.0,22.7,10.2,9.6,,
2010,5,21,2,50,229,1.1,2.0,1.05,8.33,6.39,,1013.4,18.6,10.0,9.7,,
2010,5,21,3,50,299,4.2,4.6,1.01,7.69,6.24,,1013.8,20.8,10.0,10.4,,
2010,5,21,4,50,310,4.4,5.0,1.03,8.33,6.27,,1014.2,19.7,10.4,10.7,,
2010,5,21,5,50,322,3.4,3.9,0.99,7.69,6.2,,1014.5,16.7,10.1,10.7,,
2010,5,21,6,50,313,1.3,1.7,0.92,7.69,6.09,,1015.4,14.3,10.1,10.4,,
2010,5,21,7,50,353,3.4,3.9,0.86,8.33,6.06,,1016.2,13.5,10.1,10.7,,
2010,5,21,8,50,356,1.9,2.2,0.87,9.09,6.03,,1017.3,13.1,10.2,10.7,,
2010,5,21,9,50,13,2.6,3.3,0.8,8.33,6.07,,1018.5,13.0,10.3,9.3,,
2010,5,21,10,50,20,3.3,4.0,0.79,8.33,6.52,,1019.6,12.4,10.2,7.4,,
2010,5,21,11,50,10,3.9,4.4,0.77,9.09,6.36,,1020.5,11.8,10.3,6.9,,
2010,5,21,12,50,7,3.7,4.3,0.73,9.09,6.33,,1021.3,12.0,10.2,6.2,,
2010,5,21,13,50,16,3.4,3.8,0.67,8.33,6.17,,1021.8,12.5,10.8,5.4,,
2010,5,21,14,50,61,0.9,1.2,0.7,8.33,6.66,,1022.3,12.7,12.3,7.1,,
2010,5,21,15,50,114,1.4,2.0,0.72,8.33,6.62,,1022.4,14.0,12.7,5.4,,
2010,5,21,16,50,137,2.9,3.3,0.75,9.09,7.15,,1022.4,13.6,12.4,7.2,,
2010,5,21,17,50,148,4.3,4.8,0.79,9.09,7.17,,1022.2,12.6,11.3,6.8,,
2010,5,21,18,50,147,4.4,5.3,0.86,8.33,6.93,,1021.9,12.5,11.0,6.7,,
2010,5,21,19,50,149,4.9,5.7,0.76,9.09,6.71,,1021.5,12.5,11.2,6.2,,
2010,5,21,20,50,156,5.2,6.1,0.76,8.33,5.93,,1021.6,12.6,11.3,5.7,,
2010,5,21,21,50,210,4.7,5.3,0.73,6.25,5.36,,1022.1,12.2,11.6,6.9,,
2010,5,21,22,50,209,3.9,4.7,0.68,9.09,5.45,,1022.6,12.1,11.4,7.4,,
2010,5,21,23,50,218,3.9,4.8,0.59,8.33,5.52,,1023.4,11.8,11.3,8.0,,
2010,5,22,0,50,224,3.8,4.7,0.42,9.09,4.57,,1024.1,11.6,11.1,8.5,,
2010,5,22,1,50,233,2.5,3.2,0.66,9.09,6.13,,1024.6,11.4,11.1,8.8,,
2010,5,22,2,50,225,2.5,3.7,0.65,9.09,6.14,,1024.7,11.4,10.7,8.6,,
2010,5,22,3,50,204,1.4,1.6,0.67,9.09,5.92,,1025.1,11.3,10.9,8.7,,
2010,5,22,4,50,148,0.7,1.1,0.79,8.33,6.6,,1025.4,11.0,11.0,9.2,,
2010,5,22,5,50,153,0.9,1.1,0.71,8.33,6.24,,1025.2,11.2,11.0,9.1,,
2010,5,22,6,50,135,2.2,2.6,0.75,8.33,6.32,,1025.2,11.0,10.7,9.0,,
2010,5,22,7,50,130,2.4,2.8,0.68,8.33,6.25,,1025.2,11.0,10.4,9.1,,
2010,5,22,8,50,137,3.4,4.1,0.64,9.09,6.17,,1025.0,10.9,10.5,9.4,,
2010,5,22,9,50,163,3.2,3.9,0.61,9.09,6.09,,1025.7,11.3,10.5,9.0,,
2010,5,22,10,50,150,3.7,4.1,0.57,8.33,5.96,,1026.1,11.7,10.5,8.3,,
2010,5,22,11,50,146,3.4,3.7,0.56,14.81,6.13,,1026.6,11.7,10.5,8.4,,
2010,5,22,12,50,158,3.7,4.2,0.57,12.9,6.17,,1027.1,11.5,10.6,8.8,,
2010,5,22,13,50,166,2.9,3.6,0.55,9.09,5.76,,1027.3,11.6,10.8,8.7,,
2010,5,22,14,50,161,2.1,2.4,0.51,8.33,5.57,,1027.5,11.7,11.0,8.9,,
2010,5,22,15,50,122,1.8,2.3,0.48,8.33,5.89,,1027.5,12.0,11.5,9.0,,
2010,5,22,16,50,120,1.9,2.3,0.53,8.33,6.18,,1027.3,12.1,11.4,9.1,,
2010,5,22,17,50,155,3.1,3.6,0.53,8.33,5.92,,1027.0,12.2,11.4,9.0,,
2010,5,22,18,50,150,3.2,4.0,0.54,7.69,6.23,,1026.3,12.0,10.9,9.0,,
2010,5,22,19,50,151,3.3,3.8,0.48,7.14,4.68,,1025.8,12.0,11.0,9.4,,
2010,5,22,20,50,135,2.1,2.5,0.54,7.14,4.99,,1025.5,11.9,11.3,10.1,,
