YYYY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
1999 01 11 14 259  9.4 10.8  1.50 10.00  5.48 999 1014.2  -4.5 999.0 999.0 99.0
1999 01 11 15 257  9.1 11.5  1.50 11.11  5.53 999 1015.0  -4.6 999.0 999.0 99.0
1999 01 11 16 255  8.5 10.9  1.66 10.00  6.52 999 1014.9  -4.5 999.0 999.0 99.0
1999 01 11 17 266  9.8 11.8  1.41 10.00  5.52 999 1014.4  -4.3 999.0 999.0 99.0
1999 01 11 18 268  8.4 11.3  1.34 11.11  5.95 999 1014.6  -4.0 999.0 999.0 99.0
1999 01 11 19 261  8.3 11.8  1.42 11.11  6.04 999 1014.8  -3.9 999.0 999.0 99.0
1999 01 11 20 274 10.2 12.4  1.41 11.11  6.22 999 1015.4  -3.4 999.0 999.0 99.0
1999 01 11 21 272 10.8 13.9  1.31 11.11  5.41 999 1016.3  -4.0 999.0 999.0 99.0
1999 01 11 22 269  9.8 12.1  1.29 11.11  4.92 999 1017.5  -4.6 999.0 999.0 99.0
1999 01 11 23 264 10.8 14.2  1.25 11.11  5.06 999 1018.8  -5.0 999.0 999.0 99.0
1999 01 12 00 263 11.2 14.5  1.31 11.11  5.21 999 1019.9  -5.7 999.0 999.0 99.0
1999 01 12 01 262  9.7 12.4  1.18 11.11  4.90 999 1020.4  -6.0 999.0 999.0 99.0
1999 01 12 02 255  8.3 11.9  1.29 11.11  6.14 999 1020.8  -6.2 999.0 999.0 99.0
1999 01 12 03 250  9.3 11.6  1.22 11.11  5.23 999 1021.1  -6.3 999.0 999.0 99.0
1999 01 12 04 263  6.6  9.2  1.15 11.11  5.43 999 1021.0  -6.8 999.0 999.0 99.0
1999 01 12 05 237  6.2  8.1  1.08 10.00  5.84 999 1020.8  -6.7 999.0 999.0 99.0
1999 01 12 06 235  7.7  9.1  1.10 11.11  5.80 999 1021.0  -6.7 999.0 999.0 99.0
1999 01 12 07 229  7.8 10.5  1.18 11.11  5.47 999 1020.4  -6.1 999.0 999.0 99.0
1999 01 12 08 198  6.2  8.2  1.08 11.11  5.26 999 1018.8  -5.9 999.0 999.0 99.0
1999 01 12 09 188  8.8 12.1  1.00 10.00  4.74 999 1016.8  -4.5 999.0 999.0 99.0
1999 01 12 10 196 10.8 12.7  1.35  4.35  4.44 999 1016.2  -3.6 999.0 999.0 99.0
1999 01 12 11 188  9.7 11.8  1.55  4.76  4.50 999 1014.4  -2.1 999.0 999.0 99.0
1999 01 12 12 178 10.5 12.9  1.64  5.00  4.59 999 1012.6   -.9 999.0 999.0 99.0
1999 01 12 13 304  5.2  7.0  2.07  5.88  5.19 999 1012.4  -4.0 999.0 999.0 99.0
1999 01 12 14 312  4.3  5.7  1.86  6.67  5.37 999 1011.7  -5.4 999.0 999.0 99.0
1999 01 12 15 292  4.7  6.3  2.53  7.69  6.24 999 1012.5  -5.8 999.0 999.0 99.0
1999 01 12 16 252  5.1  6.9  2.18  7.14  6.25 999 1012.2  -4.5 999.0 999.0 99.0
1999 01 12 17 231  6.5  7.6  2.24  7.69  6.37 999 1011.5  -2.4 999.0 999.0 99.0
1999 01 12 18 249  5.2  6.8  2.22  7.69  6.33 999 1011.5  -1.4 999.0 999.0 99.0
1999 01 12 19 247  5.6  6.5  2.14  7.69  6.25 999 1012.1    .3 999.0 999.0 99.0
1999 01 12 20 217  5.9  7.4  2.11  7.69  6.23 999 1012.6   1.8 999.0 999.0 99.0
1999 01 12 21 226  5.3  6.4  2.02  7.69  6.14 999 1013.0   2.7 999.0 999.0 99.0
1999 01 12 22 325  2.5  3.4  1.87  8.33  6.04 999 1014.7   1.2 999.0 999.0 99.0
1999 01 12 23 340  3.1  4.3  1.94  7.69  6.18 999 1016.0   1.3 999.0 999.0 99.0
1999 01 13 00  10  4.5  5.5  1.73  9.09  6.35 999 1017.1    .5 999.0 999.0 99.0
1999 01 13 01  28  4.4  5.2  1.45  8.33  6.02 999 1017.6    .4 999.0 999.0 99.0
1999 01 13 02  16  4.3  5.5  1.37  7.69  6.02 999 1018.2    .0 999.0 999.0 99.0
1999 01 13 03  37  3.6  4.8  1.29  8.33  5.97 999 1019.1   -.6 999.0 999.0 99.0
1999 01 13 04  49  5.5  6.4  1.33  7.69  6.01 999 1018.5    .0 999.0 999.0 99.0
1999 01 13 05  34  5.5  6.8  1.27  7.69  5.81 999 1019.3    .5 999.0 999.0 99.0
1999 01 13 06   7  6.4  7.4  1.20  9.09  5.67 999 1018.9  -1.8 999.0 999.0 99.0
1999 01 13 07  11  7.7  9.3  1.11 10.00  5.39 999 1018.6  -2.3 999.0 999.0 99.0
1999 01 13 08  31  6.9  8.2  1.13 11.11  5.21 999 1018.0  -2.0 999.0 999.0 99.0
1999 01 13 09   6  6.2  7.4  1.16  8.33  5.00 999 1017.8  -1.9 999.0 999.0 99.0
1999 01 13 10   5  7.6  8.8  1.22  9.09  5.04 999 1017.3  -2.9 999.0 999.0 99.0
1999 01 13 11   5  7.2  8.1  1.20 10.00  4.89 999 1016.4  -2.9 999.0 999.0 99.0
1999 01 13 12  18  3.5  4.0  1.14 10.00  4.59 999 1016.2  -3.1 999.0 999.0 99.0
1999 01 13 13 360  3.5  4.2  1.12 10.00  5.03 999 1016.0  -3.4 999.0 999.0 99.0
1999 01 13 14 350  3.7  4.7  1.06 10.00  4.67 999 1016.2  -3.9 999.0 999.0 99.0
1999 01 13 15 359  3.5  4.3  1.17 10.00  4.36 999 1016.1  -3.9 999.0 999.0 99.0
1999 01 13 16 348  4.3  5.0  1.20 10.00  4.16 999 1016.8  -4.6 999.0 999.0 99.0
1999 01 13 17 358  4.3  5.1  1.41  4.35  4.22 999 1017.7  -5.0 999.0 999.0 99.0
1999 01 13 18  15  3.4  4.1  1.37  4.35  4.24 999 1018.2  -4.8 999.0 999.0 99.0
1999 01 13 19 360  3.4  4.5  1.30  4.76  4.31 999 1020.3  -4.4 999.0 999.0 99.0
1999 01 13 20   4  3.0  3.7  1.22  4.76  4.48 999 1021.8  -3.6 999.0 999.0 99.0
1999 01 13 21   7  3.4  4.0  1.14  9.09  4.65 999 1023.5  -3.6 999.0 999.0 99.0
1999 01 13 22   7  3.7  4.6  1.14  9.09  4.55 999 1025.3  -3.5 999.0 999.0 99.0
1999 01 13 23 348  5.3  6.2  1.32  3.45  4.26 999 1027.0  -4.8 999.0 999.0 99.0
1999 01 14 00 350  5.8  7.1  1.34  4.00  4.36 999 1028.9  -6.6 999.0 999.0 99.0
1999 01 14 01 350  7.2  8.4  1.35  4.00  4.34 999 1030.5  -8.5 999.0 999.0 99.0
1999 01 14 02 353 12.0 15.1  1.38  4.00  4.33 999 1031.8  -9.6 999.0 999.0 99.0
1999 01 14 03 355 13.1 15.4  1.52  4.00  4.34 999 1033.3 -11.2 999.0 999.0 99.0
1999 01 14 04   1 11.9 15.3  1.55  4.00  4.29 999 1034.8 -11.8 999.0 999.0 99.0
1999 01 14 05   3 12.7 15.8  1.63  6.67  4.50 999 1036.0 -12.7 999.0 999.0 99.0
1999 01 14 06   8 13.3 16.7  1.55  5.56  4.43 999 1036.6 -13.6 999.0 999.0 99.0
1999 01 14 07   2 14.0 17.5  1.71  4.76  4.44 999 1037.5 -14.9 999.0 999.0 99.0
1999 01 14 08   7 15.3 18.5  2.05  6.25  4.84 999 1038.5 -15.0 999.0 999.0 99.0
1999 01 14 09   4 13.3 17.0  1.92  5.00  4.87 999 1039.7 -16.2 999.0 999.0 99.0
1999 01 14 10   9 11.9 15.3  1.95  4.76  4.87 999 1040.8 -16.8 999.0 999.0 99.0
1999 01 14 11  16 11.4 14.3  1.71  6.67  4.92 999 1041.8 -17.6 999.0 999.0 99.0
1999 01 14 12  17 12.2 16.0  1.95  6.67  5.13 999 1042.2 -17.5 999.0 999.0 99.0
1999 01 14 13  22 11.9 15.2  1.96  6.67  5.19 999 1043.2 -17.9 999.0 999.0 99.0
1999 01 14 14  19 11.4 14.2  1.97  6.25  5.00 999 1044.8 -17.7 999.0 999.0 99.0
1999 01 14 15  13 10.7 14.7  2.05  6.67  5.17 999 1045.3 -17.7 999.0 999.0 99.0
1999 01 14 16  18  9.0 12.1  2.05  6.67  5.32 999 1045.0 -16.7 999.0 999.0 99.0
1999 01 14 17  15  8.7 11.1  1.85  7.69  5.28 999 1043.8 -16.6 999.0 999.0 99.0
1999 01 14 18 355  9.1 12.2  1.67  8.33  5.29 999 1043.4 -15.4 999.0 999.0 99.0
1999 01 14 19 353  8.2 11.8  1.64  7.14  5.23 999 1042.8 -14.1 999.0 999.0 99.0
1999 01 14 20   7  7.3  9.5  1.45  9.09  5.11 999 1042.6 -13.6 999.0 999.0 99.0
1999 01 14 21  19  7.2  9.4  1.40  7.14  5.02 999 1042.6 -13.0 999.0 999.0 99.0
1999 01 14 22  28  8.3 10.5  1.40  9.09  5.12 999 1041.9 -12.6 999.0 999.0 99.0
1999 01 14 23  26  8.3  9.8  1.29  7.14  4.93 999 1042.1 -12.5 999.0 999.0 99.0
1999 01 15 00  16  8.7 12.0  1.33  5.26  4.76 999 1041.6 -12.4 999.0 999.0 99.0
1999 01 15 01  14 10.3 13.1  1.40  5.00  4.57 999 1040.7 -12.2 999.0 999.0 99.0
1999 01 15 02  15 11.1 13.8  1.47  4.55  4.40 999 1039.2 -11.4 999.0 999.0 99.0
1999 01 15 03  19 11.7 13.9  1.62  5.56  4.59 999 1038.0 -11.6 999.0 999.0 99.0
1999 01 15 04  19 11.0 13.3  1.71  5.56  4.68 999 1037.5 -11.4 999.0 999.0 99.0
1999 01 15 05  19 10.7 13.3  1.79  6.67  4.81 999 1036.4 -10.8 999.0 999.0 99.0
1999 01 15 06  20 10.9 13.0  2.07  6.67  5.04 999 1035.0 -10.3 999.0 999.0 99.0
1999 01 15 07  19 11.8 14.5  2.03  5.88  5.01 999 1033.5  -9.9 999.0 999.0 99.0
1999 01 15 08  12 11.9 14.3  2.19  6.25  5.11 999 1032.5  -9.4 999.0 999.0 99.0
1999 01 15 09  17 11.5 14.0  2.10  7.14  5.04 999 1030.4  -8.9 999.0 999.0 99.0
1999 01 15 10  11 11.3 13.9  2.33  6.67  5.24 999 1029.0  -8.6 999.0 999.0 99.0
1999 01 15 11   8 11.9 13.9  2.86  7.69  5.81 999 1027.0  -8.7 999.0 999.0 99.0
1999 01 15 12  12 11.5 13.5  3.06  8.33  5.97 999 1026.5  -7.8 999.0 999.0 99.0
1999 01 15 13  12 11.8 13.9  2.85  9.09  5.89 999 1026.0  -6.5 999.0 999.0 99.0
1999 01 15 14   5 11.2 13.9  3.39  9.09  6.38 999 1025.3  -4.4 999.0 999.0 99.0
1999 01 15 15  20  7.3  9.8  3.70  9.09  6.83 999 1017.9  -2.1 999.0 999.0 99.0
1999 01 15 16 350  1.1  1.3  4.36 10.00  7.59 999 1015.0   -.9 999.0 999.0 99.0
1999 01 15 17 348   .9  1.8  3.81 10.00  7.31 999 1011.5   3.2 999.0 999.0 99.0
1999 01 15 18 176 10.7 17.7  4.16 10.00  7.39 999 1009.3   7.5 999.0 999.0 99.0
1999 01 15 19 171  6.4 11.7  4.64 10.00  7.79 999 1006.7   7.6 999.0 999.0 99.0
1999 01 15 20 143 15.7 20.1  4.89 10.00  7.54 999 1003.0   8.0 999.0 999.0 99.0
1999 01 15 21 143 14.7 18.1  4.18 10.00  7.10 999 1001.5   8.1 999.0 999.0 99.0
1999 01 15 22 159 13.3 16.5  5.40 11.11  7.69 999 1000.6   8.5 999.0 999.0 99.0
1999 01 15 23 153 12.5 15.6  4.42 10.00  7.29 999  998.5   8.0 999.0 999.0 99.0
1999 01 16 00 169 15.2 18.1  4.07 10.00  6.91 999  996.8   8.5 999.0 999.0 99.0
1999 01 16 01 200 11.3 14.1  4.60 10.00  7.44 999  997.4   7.3 999.0 999.0 99.0
1999 01 16 02 224  7.4  9.5  3.75 10.00  6.99 999  998.4   5.3 999.0 999.0 99.0
1999 01 16 03 236 10.9 14.6  3.34 10.00  7.04 999  999.4   3.9 999.0 999.0 99.0
1999 01 16 04 248 12.7 16.9  3.23  9.09  7.11 999 1000.0   3.1 999.0 999.0 99.0
1999 01 16 05 255 13.1 16.3  2.98 10.00  6.92 999 1000.4   2.0 999.0 999.0 99.0
1999 01 16 06 257 12.1 14.9  2.65 10.00  6.88 999 1001.2   1.1 999.0 999.0 99.0
1999 01 16 07 252 11.4 14.7  2.32 10.00  6.57 999 1002.7   -.1 999.0 999.0 99.0
1999 01 16 08 256 12.4 16.5  2.54 10.00  6.68 999 1003.7  -1.3 999.0 999.0 99.0
1999 01 16 09 256 11.4 14.7  2.36 10.00  6.44 999 1005.4  -1.8 999.0 999.0 99.0
1999 01 16 10 254 13.1 17.5  2.27 10.00  6.09 999 1006.4  -2.6 999.0 999.0 99.0
1999 01 16 11 260 11.7 14.4  1.95 10.00  5.64 999 1007.1  -3.1 999.0 999.0 99.0
1999 01 16 12 249 10.2 12.3  1.77  9.09  5.81 999 1008.3  -3.1 999.0 999.0 99.0
1999 01 16 13 234 11.2 14.1  1.85 10.00  5.53 999 1009.0  -3.4 999.0 999.0 99.0
1999 01 16 14 231 11.6 14.0  1.50 10.00  4.89 999 1009.6  -3.6 999.0 999.0 99.0
1999 01 16 15 246 12.0 15.1  1.53 10.00  5.12 999 1010.4  -3.5 999.0 999.0 99.0
1999 01 16 16 248  9.4 11.4  1.44 10.00  4.86 999 1010.5  -3.0 999.0 999.0 99.0
1999 01 16 17 248  7.7  9.1  1.45  9.09  5.01 999 1009.4  -2.4 999.0 999.0 99.0
1999 01 16 18 220  8.7 10.6  1.42 10.00  5.48 999 1009.1  -1.5 999.0 999.0 99.0
1999 01 16 19 214 10.7 13.0  1.67 11.11  5.45 999 1009.2  -1.5 999.0 999.0 99.0
1999 01 16 20 216  9.9 12.4  1.72 11.11  5.37 999 1009.6   -.6 999.0 999.0 99.0
1999 01 16 21 220  9.5 11.2  1.95 12.50  5.95 999 1009.7   -.5 999.0 999.0 99.0
1999 01 16 22 215  9.7 11.4  1.90 12.50  6.05 999 1009.1    .0 999.0 999.0 99.0
1999 01 16 23 225 11.9 14.0  2.01 11.11  5.92 999 1009.2    .0 999.0 999.0 99.0
1999 01 17 00 221 10.0 12.2  1.80 10.00  5.61 999 1009.0    .6 999.0 999.0 99.0
1999 01 17 01 212 10.8 12.9  1.65  5.26  5.15 999 1008.3   1.5 999.0 999.0 99.0
1999 01 17 02 220 11.1 13.9  1.66 11.11  5.14 999 1007.9   1.7 999.0 999.0 99.0
1999 01 17 03 219 10.7 13.0  1.75  6.25  5.30 999 1008.1   1.4 999.0 999.0 99.0
1999 01 17 04 225 10.6 12.5  1.62  6.25  5.05 999 1008.2   1.8 999.0 999.0 99.0
1999 01 17 05 231 10.1 12.7  1.65  6.25  5.22 999 1008.8   2.1 999.0 999.0 99.0
1999 01 17 06 222  9.6 10.8  1.54  6.25  5.04 999 1009.0   2.4 999.0 999.0 99.0
1999 01 17 07 232  9.3 11.0  1.63  6.67  5.34 999 1010.3   2.0 999.0 999.0 99.0
1999 01 17 08 225  9.7 11.8  1.68  6.25  5.37 999 1011.0   2.3 999.0 999.0 99.0
1999 01 17 09 234  9.7 12.0  1.62  5.56  5.19 999 1011.9   2.2 999.0 999.0 99.0
1999 01 17 10 238  7.6  9.1  1.47 10.00  5.28 999 1013.4   1.3 999.0 999.0 99.0
1999 01 17 11 229  8.4  9.9  1.40 10.00  5.33 999 1014.3   2.0 999.0 999.0 99.0
1999 01 17 12 228  9.9 11.7  1.53  7.14  5.38 999 1015.1   1.7 999.0 999.0 99.0
1999 01 17 13 229  9.6 11.4  1.45  6.25  5.23 999 1016.5   2.2 999.0 999.0 99.0
1999 01 17 14 231  9.8 11.6  1.33  6.67  4.91 999 1017.6   2.6 999.0 999.0 99.0
1999 01 17 15 226  8.6 10.1  1.17  5.26  4.75 999 1018.6   3.6 999.0 999.0 99.0
1999 01 17 16 238  6.3  7.4  1.02 11.11  4.82 999 1019.6   4.7 999.0 999.0 99.0
1999 01 17 17 241  6.4  7.3   .94 10.00  5.00 999 1019.3   5.1 999.0 999.0 99.0
1999 01 17 18 257  5.8  7.1   .85 10.00  5.21 999 1019.8   5.6 999.0 999.0 99.0
1999 01 17 19 214  3.1  4.0   .79 10.00  5.20 999 1021.0   5.7 999.0 999.0 99.0
1999 01 17 20 218  2.8  3.6   .77 10.00  5.24 999 1021.7   6.3 999.0 999.0 99.0
1999 01 17 21 245  2.1  2.7   .78 10.00  5.46 999 1022.7   5.9 999.0 999.0 99.0
1999 01 17 22 228  1.6  2.2   .83 10.00  5.98 999 1023.7   4.9 999.0 999.0 99.0
1999 01 17 23 220  3.4  3.9   .85 10.00  6.14 999 1024.3   4.4 999.0 999.0 99.0
1999 01 18 00 228  3.7  4.3   .89 10.00  6.40 999 1025.1   4.5 999.0 999.0 99.0
1999 01 18 01 280  1.8  2.3   .78 11.11  5.78 999 1025.4   4.0 999.0 999.0 99.0
1999 01 18 02  69  1.2  1.8   .74 11.11  6.05 999 1025.8   3.3 999.0 999.0 99.0
1999 01 18 03  19   .3   .6   .76 10.00  5.95 999 1025.7   3.9 999.0 999.0 99.0
1999 01 18 04  61  1.7  1.9   .63 11.11  5.63 999 1025.7   3.8 999.0 999.0 99.0
1999 01 18 05  89  1.3  1.6   .63 10.00  5.64 999 1026.1   3.8 999.0 999.0 99.0
1999 01 18 06 104  2.8  3.2   .65 10.00  6.18 999 1025.7   4.1 999.0 999.0 99.0
1999 01 18 07 104  3.4  3.8   .57 10.00  5.97 999 1025.8   4.4 999.0 999.0 99.0
1999 01 18 08 114  3.5  4.0   .66  9.09  6.09 999 1026.0   4.4 999.0 999.0 99.0
1999 01 18 09 108  4.8  5.4   .66 10.00  5.35 999 1025.6   4.5 999.0 999.0 99.0
1999 01 18 10 123  5.2  5.9   .64  9.09  4.80 999 1025.3   4.6 999.0 999.0 99.0
1999 01 18 11 116  4.3  4.9   .76  9.09  4.99 999 1025.1   4.4 999.0 999.0 99.0
1999 01 18 12 127  3.6  4.2   .72 10.00  5.03 999 1025.1   4.4 999.0 999.0 99.0
1999 01 18 13 131  4.2  4.8   .70  8.33  4.82 999 1024.6   4.4 999.0 999.0 99.0
1999 01 18 14 130  4.4  4.9   .72  7.69  4.96 999 1024.4   5.0 999.0 999.0 99.0
1999 01 18 15 145  4.3  5.0   .67  7.69  4.73 999 1023.7   5.2 999.0 999.0 99.0
1999 01 18 16 142  5.5  6.2   .68 10.00  4.57 999 1022.6   4.8 999.0 999.0 99.0
1999 01 18 17 127  3.4  4.1   .69  3.70  4.27 999 1021.9   4.7 999.0 999.0 99.0
1999 01 18 18 102  3.8  4.3   .68 10.00  4.37 999 1020.2   4.7 999.0 999.0 99.0
1999 01 18 19  83  3.8  4.2   .75  3.57  4.27 999 1019.1   4.7 999.0 999.0 99.0
1999 01 18 20  89  4.8  5.5   .75  3.85  4.26 999 1017.7   4.8 999.0 999.0 99.0
1999 01 18 21 100  6.3  7.3   .82  3.85  4.20 999 1015.7   5.1 999.0 999.0 99.0
1999 01 18 22  96  5.0  6.2   .98  3.85  4.14 999 1013.6   5.6 999.0 999.0 99.0
1999 01 18 23 139  8.9 11.5  1.19  4.55  4.16 999 1011.0   6.7 999.0 999.0 99.0
1999 01 19 00 137 11.1 13.8  1.78  5.00  4.67 999 1008.5   7.0 999.0 999.0 99.0
1999 01 19 01 143 13.4 15.8  2.12  5.56  4.80 999 1005.8   7.6 999.0 999.0 99.0
1999 01 19 02 141 13.6 16.9  2.46  5.88  5.15 999 1002.2   8.1 999.0 999.0 99.0
1999 01 19 03 143 14.6 17.8  2.89  6.67  5.61 999  999.0   8.3 999.0 999.0 99.0
1999 01 19 04 203 16.9 22.7  3.21  7.69  5.90 999  999.7   8.7 999.0 999.0 99.0
1999 01 19 05 211  3.4  4.0  2.65  7.69  5.90 999  999.8   6.3 999.0 999.0 99.0
1999 01 19 06 211 10.0 11.9  2.60  7.69  6.09 999 1001.9   5.8 999.0 999.0 99.0
1999 01 19 07 223  9.1 10.7  2.33  7.69  5.87 999 1003.3   5.4 999.0 999.0 99.0
1999 01 19 08 227  9.5 11.2  2.30  7.69  6.01 999 1004.1   4.4 999.0 999.0 99.0
1999 01 19 09 223  8.9 10.6  2.08  8.33  6.11 999 1005.1   3.8 999.0 999.0 99.0
1999 01 19 10 209 10.2 12.2  1.87  8.33  5.73 999 1005.5   3.8 999.0 999.0 99.0
1999 01 19 11 211  7.6  8.9  1.91  7.69  6.11 999 1006.0   3.6 999.0 999.0 99.0
1999 01 19 12 215  9.2 11.1  1.68  7.69  5.52 999 1006.2   3.9 999.0 999.0 99.0
1999 01 19 13 213 10.1 11.5  1.70  7.69  5.36 999 1006.6   3.7 999.0 999.0 99.0
1999 01 19 14 205 10.0 11.7  1.66  7.14  4.97 999 1007.2   4.2 999.0 999.0 99.0
1999 01 19 15 206 11.4 14.1  1.70  7.14  4.97 999 1006.9   4.5 999.0 999.0 99.0
1999 01 19 16 204 11.5 14.1  1.89  7.14  5.22 999 1006.5   4.8 999.0 999.0 99.0
1999 01 19 17 203 10.9 13.6  1.86  6.67  4.97 999 1005.8   4.7 999.0 999.0 99.0
1999 01 19 18 200  8.9 10.5  1.81  6.25  5.17 999 1005.5   4.8 999.0 999.0 99.0
1999 01 19 19 213  7.2  8.7  1.69  7.14  5.27 999 1005.6   5.3 999.0 999.0 99.0
1999 01 19 20 243 10.1 12.6  1.52  7.69  5.35 999 1005.9   6.2 999.0 999.0 99.0
1999 01 19 21 242 12.9 16.6  1.41  6.25  4.81 999 1006.4   4.9 999.0 999.0 99.0
1999 01 19 22 235 10.6 12.5  1.44  6.67  4.88 999 1007.2   3.9 999.0 999.0 99.0
1999 01 19 23 224 11.0 13.6  1.46  8.33  5.05 999 1008.0   3.6 999.0 999.0 99.0
1999 01 20 00 225  9.4 11.1  1.52  8.33  5.42 999 1009.0   3.6 999.0 999.0 99.0
1999 01 20 01 228 11.7 14.2  1.60  9.09  5.47 999 1008.9   3.4 999.0 999.0 99.0
1999 01 20 02 219  8.9 11.3  1.74  9.09  5.44 999 1009.7   3.0 999.0 999.0 99.0
1999 01 20 03 225 11.7 15.0  1.73  9.09  5.28 999 1009.3   2.6 999.0 999.0 99.0
1999 01 20 04 232 12.1 14.9  1.65  8.33  5.12 999 1009.5   2.4 999.0 999.0 99.0
1999 01 20 05 228 12.0 14.6  1.57 10.00  4.99 999 1009.8   2.2 999.0 999.0 99.0
1999 01 20 06 226 11.7 14.0  1.45  5.26  4.80 999 1009.5   2.1 999.0 999.0 99.0
1999 01 20 07 233 11.7 13.9  1.44  5.26  4.72 999 1010.5   1.9 999.0 999.0 99.0
1999 01 20 08 234 11.1 12.9  1.43  5.56  4.67 999 1011.0   1.7 999.0 999.0 99.0
1999 01 20 09 237 11.9 13.8  1.36  9.09  4.64 999 1011.3   1.7 999.0 999.0 99.0
1999 01 20 10 239 11.3 13.1  1.18  9.09  4.37 999 1011.8   1.7 999.0 999.0 99.0
1999 01 20 11 240 10.3 12.4  1.15  9.09  4.75 999 1012.6   1.5 999.0 999.0 99.0
1999 01 20 12 233  9.5 11.0  1.13  9.09  4.75 999 1013.8   1.3 999.0 999.0 99.0
1999 01 20 13 234  8.9 10.2  1.12  9.09  4.60 999 1014.6   1.5 999.0 999.0 99.0
1999 01 20 14 239  6.8  8.4  1.03  8.33  4.76 999 1014.8   1.4 999.0 999.0 99.0
1999 01 20 15 252  9.0 10.3   .98  9.09  5.02 999 1014.6   2.5 999.0 999.0 99.0
1999 01 20 16 245  7.6  8.8   .87  9.09  4.46 999 1014.4   3.1 999.0 999.0 99.0
1999 01 20 17 228  7.2  8.5   .81 10.00  4.43 999 1014.2   3.7 999.0 999.0 99.0
1999 01 20 18 203  8.2  9.4   .81  9.09  4.34 999 1013.5   3.8 999.0 999.0 99.0
1999 01 20 19 252  7.0  8.2   .76  9.09  4.53 999 1013.6   4.9 999.0 999.0 99.0
1999 01 20 20 252  8.2  9.5   .75  8.33  4.59 999 1014.0   4.9 999.0 999.0 99.0
1999 01 20 21 255  6.6  8.2   .69 10.00  4.04 999 1015.0   4.7 999.0 999.0 99.0
1999 01 20 22 266  5.4  6.1   .73  9.09  4.43 999 1015.8   4.2 999.0 999.0 99.0
1999 01 20 23 260  6.7  8.0   .69  9.09  4.77 999 1016.5   4.1 999.0 999.0 99.0
1999 01 21 00 259  6.9  8.1   .65  8.33  4.92 999 1017.3   3.6 999.0 999.0 99.0
1999 01 21 01 243  4.7  5.4   .65  8.33  4.86 999 1017.7   3.3 999.0 999.0 99.0
1999 01 21 02 250  5.4  6.2   .62  8.33  5.00 999 1018.0   2.9 999.0 999.0 99.0
1999 01 21 03 245  6.0  6.8   .56  8.33  4.84 999 1018.2   2.4 999.0 999.0 99.0
1999 01 21 04 257  6.3  7.2   .53  8.33  4.75 999 1018.5   2.0 999.0 999.0 99.0
1999 01 21 05 257  4.5  5.3   .54 10.00  4.79 999 1019.2   1.0 999.0 999.0 99.0
1999 01 21 06 260  4.3  5.0   .54 10.00  5.01 999 1019.4   1.1 999.0 999.0 99.0
1999 01 21 07 289  2.0  2.6   .50 10.00  4.70 999 1020.3    .5 999.0 999.0 99.0
1999 01 21 08 293  1.9  2.4   .49  9.09  4.68 999 1020.7    .3 999.0 999.0 99.0
1999 01 21 09 277  1.6  2.0   .47 10.00  4.78 999 1020.9    .0 999.0 999.0 99.0
1999 01 21 10 209   .9  1.4   .48  9.09  4.48 999 1021.1    .1 999.0 999.0 99.0
1999 01 21 11 279  2.0  2.4   .49  9.09  4.47 999 1022.1    .1 999.0 999.0 99.0
1999 01 21 12 262  1.0  1.4   .46  8.33  4.39 999 1022.5   -.3 999.0 999.0 99.0
1999 01 21 13 251  1.9  2.3   .44  8.33  4.98 999 1023.3    .1 999.0 999.0 99.0
1999 01 21 14 245  1.8  2.4   .51  8.33  5.28 999 1024.0    .1 999.0 999.0 99.0
1999 01 21 15 243  2.2  2.8   .54  9.09  5.57 999 1024.0    .1 999.0 999.0 99.0
1999 01 21 16 211   .7  1.1   .44  8.33  5.33 999 1023.5   1.0 999.0 999.0 99.0
1999 01 21 17 166  1.7  2.2   .44  6.67  5.33 999 1023.0   1.2 999.0 999.0 99.0
1999 01 21 18 212  1.2  1.7   .48  7.69  5.58 999 1022.9   1.5 999.0 999.0 99.0
1999 01 21 19 150  1.1  1.8   .46  8.33  5.32 999 1022.9   1.8 999.0 999.0 99.0
1999 01 21 20 184  2.1  2.8   .42  6.25  5.40 999 1023.7   2.3 999.0 999.0 99.0
1999 01 21 21 170  2.5  2.9   .38 10.00  5.92 999 1024.0   2.8 999.0 999.0 99.0
1999 01 21 22 170  4.0  4.9   .38 10.00  6.05 999 1024.1   3.2 999.0 999.0 99.0
1999 01 21 23 174  3.5  4.2   .43  9.09  5.21 999 1024.2   3.4 999.0 999.0 99.0
1999 01 22 00 176  3.2  3.8   .40  8.33  5.73 999 1024.5   3.6 999.0 999.0 99.0
1999 01 22 01 178  2.6  3.1   .39  9.09  6.04 999 1024.7   3.7 999.0 999.0 99.0
1999 01 22 02 197  1.5  1.7   .46  8.33  6.31 999 1025.4   3.5 999.0 999.0 99.0
1999 01 22 03 351  2.6  3.0   .47  8.33  5.71 999 1025.8   2.3 999.0 999.0 99.0
1999 01 22 04 357  1.6  2.0   .49  9.09  6.27 999 1026.0   2.6 999.0 999.0 99.0
1999 01 22 05   5  2.0  2.3   .46 10.00  6.45 999 1026.1   2.5 999.0 999.0 99.0
1999 01 22 06  49  1.7  2.0   .44 10.00  5.99 999 1025.9   3.1 999.0 999.0 99.0
1999 01 22 07 346  3.8  4.2   .41  9.09  5.84 999 1026.5   2.4 999.0 999.0 99.0
