#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2010 11 29 09 50 291  2.1  2.6  0.28 10.00  4.94 999 1031.5   2.8   8.6  -1.5 99.0 99.00
2010 11 29 10 50  28  1.1  2.3  0.26  9.09  4.69 999 1032.0   3.2   8.6  -2.1 99.0 99.00
2010 11 29 11 50  23  1.8  3.1  0.21 99.00  4.61 999 1032.8   3.3   8.5  -2.1 99.0 99.00
2010 11 29 12 50 333  1.3  2.3  0.27  9.09  5.20 999 1033.6   3.5   8.5  -2.0 99.0 99.00
2010 11 29 13 50   8  1.2  1.9  0.30 10.00  5.28 999 1034.4   3.4   8.3  -2.0 99.0 99.00
2010 11 29 14 50 116  0.3  0.7  0.29  9.09  5.11 999 1034.7   3.9   8.3  -1.9 99.0 99.00
2010 11 29 15 50  19  0.2  0.6  0.31  9.09  5.57 999 1034.2   4.1   8.5  -2.0 99.0 99.00
2010 11 29 16 50 154  1.8  2.8  0.28  8.33  5.18 999 1033.7   4.6   8.5  -1.2 99.0 99.00
2010 11 29 17 50 215  2.8  3.9  0.31 10.00  5.21 999 1033.3   4.9   8.7  -1.1 99.0 99.00
2010 11 29 18 50 201  3.2  4.5  0.31  8.33  5.09 999 1033.2   5.2   8.9  -0.6 99.0 99.00
2010 11 29 19 50 197  3.0  4.5  0.28 10.00  4.70 999 1033.4   5.3   8.9  -0.1 99.0 99.00
2010 11 29 20 50 184  3.5  5.0  0.29 10.81  5.07 999 1033.5   5.2   8.8   0.7 99.0 99.00
2010 11 29 21 50 178  4.2  5.4  0.28 10.00  5.57 999 1033.6   5.5   8.8   1.3 99.0 99.00
2010 11 29 22 50 200  3.1  4.1  0.26 10.81  4.87 999 1033.9   5.7   8.6   2.2 99.0 99.00
2010 11 29 23 50 192  2.5  3.1  0.24 99.00  4.87 999 1034.1   5.7   8.6   2.0 99.0 99.00
2010 11 30 00 50 187  2.6  3.3  0.30 10.00  6.44 999 1034.1   5.7   8.7   1.8 99.0 99.00
2010 11 30 01 50 199  2.5  3.5  0.34 12.12  6.56 999 1034.2   5.8   8.8   2.2 99.0 99.00
2010 11 30 02 50 175  2.6  3.4  0.32 13.79  7.33 999 1033.9   5.9   8.4   2.3 99.0 99.00
2010 11 30 03 50 178  3.1  3.9  0.39 14.81  8.52 999 1033.8   6.1   7.9   2.5 99.0 99.00
2010 11 30 04 50 201  3.1  4.1  0.37 14.81  8.19 999 1033.9   6.1   7.8   2.0 99.0 99.00
2010 11 30 05 50 311  1.6  2.4  0.44 14.81  7.91 999 1033.6   4.8   7.8   3.2 99.0 99.00
2010 11 30 06 50 325  2.0  2.5  0.43 14.81  7.98 999 1033.8   4.0   7.7   2.8 99.0 99.00
2010 11 30 07 50   9  1.8  2.3  0.45 14.81  8.19 999 1033.7   4.6   7.7   3.3 99.0 99.00
2010 11 30 08 50  54  1.4  2.0  0.46 14.81  8.55 999 1033.6   5.4   7.6   3.4 99.0 99.00
2010 11 30 09 50 105  1.1  1.7  0.58 13.79  9.38 999 1033.4   5.9   7.6   3.6 99.0 99.00
2010 11 30 10 50 265  0.1  0.5  0.65 13.79  9.42 999 1033.4   6.2   7.6   3.7 99.0 99.00
2010 11 30 11 50 234  3.6  5.2  0.76 12.90  8.51 999 1033.8   6.6   7.7   4.6 99.0 99.00
2010 11 30 12 50 315  1.6  2.4  0.82 12.90  8.49 999 1034.4   3.4   7.7   3.3 99.0 99.00
2010 11 30 13 50 307  0.7  1.4  0.93 12.90  8.89 999 1034.5   4.3   7.9   3.8 99.0 99.00
2010 11 30 14 50 121  0.2  0.7  0.95 13.79  9.28 999 1034.1   6.1   8.0   3.7 99.0 99.00
2010 11 30 15 50 146  1.4  2.1  0.94 13.79  8.49 999 1033.3   6.1   8.0   4.2 99.0 99.00
2010 11 30 16 50 177  1.5  1.9  0.76 14.81  7.82 999 1032.7   6.7   8.5   4.7 99.0 99.00
2010 11 30 17 50 181  4.1  4.8  0.82 14.81  8.63 999 1032.6   7.4   8.6   3.8 99.0 99.00
2010 11 30 18 50 167  4.0  5.2  0.77 14.81  7.88 999 1031.9   7.3   8.3   3.9 99.0 99.00
2010 11 30 19 50 152  4.5  5.7  0.88 14.81  7.81 999 1031.4   7.4   8.2   4.5 99.0 99.00
2010 11 30 20 50 157  6.2  7.1  0.87 13.79  5.89 999 1030.9   7.3   8.1   4.3 99.0 99.00
2010 11 30 21 50 158  5.8  7.4  0.89 14.81  5.78 999 1030.6   7.3   8.1   4.7 99.0 99.00
2010 11 30 22 50 155  6.2  7.5  1.00 13.79  5.92 999 1030.3   7.4   8.0   4.8 99.0 99.00
2010 11 30 23 50 156  6.6  7.7  0.99 13.79  5.15 999 1030.2   7.5   8.0   4.9 99.0 99.00
2010 12 01 00 50 153  6.7  7.8  1.14 12.90  5.51 999 1029.9   7.7   8.1   5.4 99.0 99.00
2010 12 01 01 50 152  6.5  8.0  1.43 12.90  6.14 999 1029.4   7.6   8.2   5.5 99.0 99.00
2010 12 01 02 50 155  6.4  8.2  1.44 12.90  5.87 999 1029.2   7.5   8.3   5.4 99.0 99.00
2010 12 01 03 50 147  6.3  7.9  1.46 12.90  5.91 999 1029.0   7.6   8.3   6.0 99.0 99.00
2010 12 01 04 50 133  6.2  7.6  1.30 13.79  5.34 999 1028.0   7.7   8.3   6.4 99.0 99.00
2010 12 01 05 50 129  7.1  8.5  1.22 12.90  5.12 999 1027.5   7.8   8.1   6.8 99.0 99.00
2010 12 01 06 50 134  7.6  8.9  1.03 13.79  4.28 999 1027.1   7.9   8.1   7.2 99.0 99.00
2010 12 01 07 50 126  7.7  9.2  1.09 14.81  4.38 999 1026.5   7.9   8.1   7.5 99.0 99.00
2010 12 01 08 50 124  8.2  9.5  1.29 13.79  4.65 999 1025.7   8.1   8.2   8.0 99.0 99.00
2010 12 01 09 50 129  8.2  9.6  1.20  4.76  4.21 999 1024.7   8.2   8.3   8.1 99.0 99.00
2010 12 01 10 50 127  8.9 10.5  1.35 13.79  4.43 999 1023.9   8.3   8.4   8.2 99.0 99.00
2010 12 01 11 50 118  8.6 10.4  1.36 12.90  4.49 999 1022.7   8.4   8.4   8.1 99.0 99.00
2010 12 01 12 50 116 10.0 11.9  1.52 12.90  4.76 999 1021.8   8.4   8.5   8.3 99.0 99.00
2010 12 01 13 50 121  9.5 11.3  1.77  6.25  4.83 999 1021.8   8.6   8.5   8.5 99.0 99.00
2010 12 01 14 50 118 10.9 13.4  1.93  5.88  5.06 999 1020.9   8.6   8.5   8.5 99.0 99.00
2010 12 01 15 50 121 10.6 12.4  2.04  6.25  5.14 999 1020.0   8.7   8.5   8.4 99.0 99.00
2010 12 01 16 50 121 11.1 12.8  2.17  6.67  5.22 999 1018.6   8.8   8.6   8.3 99.0 99.00
2010 12 01 17 50 118 10.9 13.3  2.12  6.25  4.97 999 1017.0   8.8   8.6   8.4 99.0 99.00
2010 12 01 18 50 118 10.5 12.3  2.14  6.67  4.93 999 1016.0   9.0   8.6   8.0 99.0 99.00
2010 12 01 19 50 114 11.7 14.5  2.26  6.67  5.07 999 1014.2   9.1   8.6   7.8 99.0 99.00
2010 12 01 20 50 116 12.5 15.3  2.50  6.25  5.32 999 1012.6   9.0   8.5   7.8 99.0 99.00
2010 12 01 21 50 119 12.1 15.0  2.67  6.67  5.42 999 1011.6   9.6   8.5   7.1 99.0 99.00
2010 12 01 22 50 118 13.1 15.0  2.75  7.14  5.50 999 1010.2  10.1   8.5   6.8 99.0 99.00
2010 12 01 23 50 123 13.1 16.4  3.02  7.69  5.71 999 1009.5  10.2   8.5   6.8 99.0 99.00
2010 12 02 00 50 123 15.0 19.0  3.49  8.33  6.08 999 1007.5   9.8   8.5   7.5 99.0 99.00
2010 12 02 01 50 122 15.6 19.9  4.20  7.69  6.38 999 1005.7   9.6   8.5   8.6 99.0 99.00
2010 12 02 02 50 124 16.2 20.7  4.13  9.09  6.66 999 1004.1   9.1   8.6   9.1 99.0 99.00
2010 12 02 03 50 135 14.2 17.5  4.42  9.09  6.82 999 1004.9   9.0   8.6   9.0 99.0 99.00
2010 12 02 04 50 150 12.4 15.1  3.83  9.09  6.33 999 1005.3   9.2   8.7   9.2 99.0 99.00
2010 12 02 05 50 147 11.9 14.5  4.65  9.09  7.05 999 1004.6   9.4   8.7   9.4 99.0 99.00
2010 12 02 06 50 157  8.8 10.8  4.11 10.00  7.11 999 1004.8   9.7   8.9   9.7 99.0 99.00
2010 12 02 07 50 161  7.5  9.4  4.04  9.09  6.99 999 1004.7   9.8   8.8   9.8 99.0 99.00
2010 12 02 08 50 220  8.6 10.9  3.88  9.09  7.09 999 1004.9   9.2   8.8   9.2 99.0 99.00
2010 12 02 09 50 239  8.6 10.4  3.35  9.09  6.75 999 1005.8   7.6   8.6   7.5 99.0 99.00
2010 12 02 10 50 246 10.0 13.0  3.18  9.09  6.94 999 1006.6   6.0   8.5   5.6 99.0 99.00
2010 12 02 11 50 254  9.3 11.7  2.91  9.09  6.87 999 1007.9   5.6   8.5   4.8 99.0 99.00
2010 12 02 12 50 269  9.1 11.5  2.55  9.09  6.56 999 1009.2   5.7   8.5   4.4 99.0 99.00
2010 12 02 13 50 285  7.0  8.5  2.24  8.33  6.61 999 1010.7   5.6   8.5   3.8 99.0 99.00
2010 12 02 14 50 290  6.3  7.9  2.01  8.33  6.87 999 1011.6   5.9   8.6   3.7 99.0 99.00
2010 12 02 15 50 292  5.4  7.0  1.82  8.33  6.75 999 1011.9   6.5   8.7   3.7 99.0 99.00
2010 12 02 16 50 326  5.3  7.2  1.71  8.33  6.82 999 1011.9   7.2   8.8   3.5 99.0 99.00
2010 12 02 17 50 338  2.7  4.0  1.62  7.69  6.76 999 1012.3   7.4   8.8   3.4 99.0 99.00
2010 12 02 18 50 338  4.3  5.8  1.50  7.69  6.72 999 1012.2   7.9   8.8   3.4 99.0 99.00
2010 12 02 19 50 346  5.5  6.5  1.54  7.69  6.61 999 1012.8   8.1   8.8   3.3 99.0 99.00
2010 12 02 20 50   3  6.8  7.9  1.41  7.69  6.34 999 1013.5   7.7   8.7   2.1 99.0 99.00
2010 12 02 21 50 356  8.2  9.6  1.22  7.69  4.95 999 1014.1   7.2   8.7   1.7 99.0 99.00
2010 12 02 22 50 356  9.4 11.1  1.24  7.69  4.65 999 1013.8   6.2   8.6   1.5 99.0 99.00
2010 12 02 23 50 346  9.8 11.7  1.20  7.14  4.48 999 1014.9   5.2   8.6   0.6 99.0 99.00
2010 12 03 00 50 338  8.8 10.6  1.00  7.14  4.19 999 1015.2   4.7   8.6  -0.3 99.0 99.00
2010 12 03 01 50 339  8.5 10.4  0.90 10.00  4.35 999 1014.9   4.3   8.6  -0.5 99.0 99.00
2010 12 03 02 50 315  6.0  7.5  0.78  9.09  4.35 999 1015.0   3.6   8.6  -1.1 99.0 99.00
2010 12 03 03 50 317  5.9  8.0  0.69 10.00  5.10 999 1014.9   3.2   8.6  -0.8 99.0 99.00
2010 12 03 04 50 327  5.1  6.2  0.68 10.00  5.75 999 1014.9   3.0   8.6  -0.7 99.0 99.00
2010 12 03 05 50 336  5.7  6.7  0.66  9.09  5.87 999 1014.5   3.1   8.6  -0.3 99.0 99.00
2010 12 03 06 50 350  6.6  8.1  0.71  8.33  6.16 999 1014.1   3.2   8.6  -0.5 99.0 99.00
2010 12 03 07 50 348  6.5  7.9  0.67  8.33  5.74 999 1013.7   3.1   8.6  -1.1 99.0 99.00
2010 12 03 08 50 335  5.7  7.4  0.72 10.00  5.83 999 1013.7   2.9   8.6  -0.9 99.0 99.00
2010 12 03 09 50 332  6.7  8.5  0.73  9.09  4.61 999 1013.3   2.6   8.6  -1.1 99.0 99.00
2010 12 03 10 50 328  5.8  7.2  0.60  6.67  4.37 999 1013.3   2.4   8.6  -0.8 99.0 99.00
2010 12 03 11 50 323  5.6  6.8  0.65 12.90  5.06 999 1013.2   2.1   8.6  -0.9 99.0 99.00
2010 12 03 12 50 331  6.1  7.5  0.75 12.12  5.53 999 1012.9   2.0   8.6  -1.0 99.0 99.00
2010 12 03 13 50 326  6.2  7.8  0.73 12.12  4.85 999 1012.9   2.2   8.6  -1.2 99.0 99.00
2010 12 03 14 50 327  7.6  9.8  0.68 11.43  4.04 999 1012.3   2.7   8.6  -1.5 99.0 99.00
2010 12 03 15 50 334  7.4  8.9  0.75 11.43  4.40 999 1011.4   3.3   8.6  -1.2 99.0 99.00
2010 12 03 16 50 338  6.6  8.3  0.66 10.81  4.66 999 1010.6   4.0   8.5  -1.3 99.0 99.00
2010 12 03 17 50 330  6.9  8.5  0.70 10.81  5.21 999 1009.9   4.7   8.6  -1.0 99.0 99.00
2010 12 03 18 50 312  6.0  7.3  0.69 10.00  4.86 999 1009.7   5.1   8.6  -0.7 99.0 99.00
2010 12 03 19 50 322  6.3  7.6  0.62 10.81  4.68 999 1009.6   5.3   8.6   0.0 99.0 99.00
2010 12 03 20 50 329  8.6 10.0  0.57 10.00  3.36 999 1009.3   5.2   8.6  -0.2 99.0 99.00
2010 12 03 21 50 326  7.2 10.2  0.55  8.33  3.31 999 1009.1   5.0   8.6  -0.5 99.0 99.00
2010 12 03 22 50 325  9.2 10.9  0.66  9.09  3.48 999 1008.8   4.7   8.5  -0.5 99.0 99.00
2010 12 03 23 50 328  8.8 10.6  0.69  3.03  3.69 999 1008.5   4.5   8.5  -0.2 99.0 99.00
2010 12 04 00 50 340 11.0 14.2  0.74 12.90  3.52 999 1007.3   3.3   8.5   0.9 99.0 99.00
2010 12 04 01 50 331 10.0 12.0  0.84 12.12  3.77 999 1007.2   2.7   8.5   1.8 99.0 99.00
2010 12 04 02 50 324  9.4 11.7  0.84 12.90  3.76 999 1006.6   2.8   8.5   2.0 99.0 99.00
2010 12 04 03 50 317  9.3 11.4  0.76 11.43  3.87 999 1006.0   2.9   8.5   2.1 99.0 99.00
2010 12 04 04 50 319 11.1 13.4  0.83 12.12  3.68 999 1004.7   3.1   8.5   1.8 99.0 99.00
2010 12 04 05 50 319 10.1 12.7  0.82 10.81  3.29 999 1004.0   3.1   8.5   2.0 99.0 99.00
2010 12 04 06 50 317 10.8 14.0  0.87 10.81  3.54 999 1003.8   2.2   8.4   2.1 99.0 99.00
2010 12 04 07 50 313  9.3 10.9  0.76 10.00  3.36 999 1003.5   1.8   8.4   1.7 99.0 99.00
2010 12 04 08 50 310 10.3 12.2  0.72 10.00  3.11 999 1002.6   1.9   8.3   1.8 99.0 99.00
2010 12 04 09 50 312 10.4 12.9  0.70  3.03  3.08 999 1002.0   2.5   8.3   2.4 99.0 99.00
2010 12 04 10 50 312 10.6 13.3  0.77  3.13  3.24 999 1001.6   2.0   8.3   1.9 99.0 99.00
2010 12 04 11 50 308  8.4 11.1  0.73 12.90  3.52 999 1001.7   2.2   8.3   2.1 99.0 99.00
2010 12 04 12 50 293  6.4  8.1  0.60 12.12  3.95 999 1002.1   2.2   8.2   2.1 99.0 99.00
2010 12 04 13 50 290  5.8  7.3  0.60 12.90  4.66 999 1002.2   2.7   8.2   1.9 99.0 99.00
2010 12 04 14 50 283  6.0  7.4  0.60 11.43  4.62 999 1002.0   3.1   8.2   0.7 99.0 99.00
2010 12 04 15 50 289  5.9  7.4  0.63 11.43  4.93 999 1001.3   3.3   8.3   0.6 99.0 99.00
2010 12 04 16 50 302  5.1  6.5  0.77 12.90  5.55 999 1001.0   4.1   8.2   0.1 99.0 99.00
2010 12 04 17 50 290  4.6  6.0  0.62 10.81  5.06 999 1000.4   4.7   8.2   0.8 99.0 99.00
2010 12 04 18 50 319  6.3  7.8  0.77 12.12  5.49 999 1000.1   5.4   8.2   0.4 99.0 99.00
2010 12 04 19 50 312  8.2  9.7  0.77 12.12  5.29 999 1000.1   5.3   8.1  -0.3 99.0 99.00
2010 12 04 20 50 333  7.3  8.7  0.70 10.00  4.74 999 1000.4   4.7   8.1  -0.1 99.0 99.00
2010 12 04 21 50 331  8.1  9.8  0.66 12.12  3.86 999 1000.6   4.1   8.1  -0.3 99.0 99.00
2010 12 04 22 50 333  8.2 10.2  0.70 13.79  3.94 999 1000.8   3.6   8.1  -0.1 99.0 99.00
2010 12 04 23 50 323  9.4 10.9  0.73 12.90  3.76 999 1000.4   2.6   8.1  -1.5 99.0 99.00
2010 12 05 00 50 314  6.4  8.2  0.62 12.90  4.02 999 1000.4   1.8   8.1  -2.2 99.0 99.00
2010 12 05 01 50 304  5.4  6.7  0.71 12.90  5.31 999 1000.1   1.4   8.1  -1.9 99.0 99.00
2010 12 05 02 50 304  5.3  6.6  0.70 12.12  5.78 999  999.7   1.1   8.1  -1.8 99.0 99.00
2010 12 05 03 50 302  5.0  6.5  0.72 12.90  6.20 999  999.4   0.7   8.1  -2.0 99.0 99.00
2010 12 05 04 50 302  5.2  6.6  0.87 12.12  7.16 999  999.0   0.5   8.1  -2.2 99.0 99.00
2010 12 05 05 50 302  5.4  6.4  0.83 12.12  7.44 999  999.0   0.2   8.1  -2.5 99.0 99.00
2010 12 05 06 50 296  5.3  6.5  0.80 12.12  7.93 999  999.5   0.1   7.9  -2.9 99.0 99.00
2010 12 05 07 50 283  5.6  6.8  0.79 12.12  8.08 999  999.5  -0.1   7.9  -3.1 99.0 99.00
2010 12 05 08 50 287  5.0  5.8  0.76 12.12  7.52 999  999.3  -0.2   7.8  -2.7 99.0 99.00
2010 12 05 09 50 293  4.6  5.6  0.74 12.90  7.36 999  999.0  -0.1   7.9  -2.8 99.0 99.00
2010 12 05 10 50 312  4.7  5.9  0.74 12.12  7.13 999  998.8   0.1   7.7  -3.0 99.0 99.00
2010 12 05 11 50 308  3.9  5.1  0.74 13.79  7.00 999  999.1   0.2   7.7  -3.2 99.0 99.00
2010 12 05 12 50 308  4.8  6.3  0.78 12.90  7.09 999  999.0   0.2   7.7  -3.0 99.0 99.00
2010 12 05 13 50 306  5.0  6.6  0.68 13.79  6.19 999  999.0   0.3   7.7  -3.1 99.0 99.00
2010 12 05 14 50 308  4.2  5.6  0.71 12.90  6.58 999  999.0   0.3   7.7  -3.2 99.0 99.00
2010 12 05 15 50 312  3.9  5.4  0.88 12.12  7.78 999  998.8   0.5   7.7  -3.7 99.0 99.00
2010 12 05 16 50 308  3.8  5.6  0.90 12.12  8.13 999  998.4   0.5   7.7  -3.5 99.0 99.00
2010 12 05 17 50 331  4.0  5.7  1.07 12.12  9.26 999  998.0   0.6   7.7  -3.6 99.0 99.00
2010 12 05 18 50 321  4.4  6.2  0.95 11.43  9.48 999  997.6   0.7   7.7  -3.6 99.0 99.00
2010 12 05 19 50 315  4.5  6.3  1.23 11.43  9.82 999  997.6   0.8   7.6  -3.5 99.0 99.00
2010 12 05 20 50 315  5.2  7.5  1.05 10.81  8.77 999  997.8   1.0   7.6  -3.0 99.0 99.00
2010 12 05 21 50 322  5.5  6.7  1.14  9.09  8.48 999  998.3   0.8   7.6  -3.1 99.0 99.00
2010 12 05 22 50 334  5.0  7.3  1.21 13.79  8.76 999  998.8   0.7   7.5  -2.9 99.0 99.00
2010 12 05 23 50 342  4.7  6.7  1.20 13.79  8.05 999  999.1   0.1   7.6  -2.6 99.0 99.00
2010 12 06 00 50 329  5.6  7.3  1.10 12.90  7.24 999  998.5  -0.3   7.6  -2.8 99.0 99.00
2010 12 06 01 50 330  6.8  8.9  1.00 12.90  6.68 999  998.1  -0.8   7.6  -3.3 99.0 99.00
2010 12 06 02 50 331  7.2  9.0  0.91 12.90  5.60 999  997.5  -0.9   7.6  -4.0 99.0 99.00
2010 12 06 03 50 324  7.0  9.7  0.95 10.81  5.65 999  997.3  -0.9   7.7  -4.5 99.0 99.00
2010 12 06 04 50 330  7.8 10.2  1.09 12.12  6.10 999  996.1  -0.8   7.6  -4.9 99.0 99.00
2010 12 06 05 50 316  8.7 10.7  0.94 12.12  5.22 999  995.4  -1.4   7.6  -5.8 99.0 99.00
2010 12 06 06 50 319  9.5 11.5  1.36 12.12  6.10 999  994.6  -1.5   7.7  -6.0 99.0 99.00
2010 12 06 07 50 318  7.7  9.8  1.23 12.90  5.78 999  993.9  -1.4   7.7  -5.9 99.0 99.00
2010 12 06 08 50 304  7.0  9.2  1.26 13.79  6.57 999  993.4  -2.0   7.8  -5.8 99.0 99.00
2010 12 06 09 50 294  6.8  8.1  1.25 13.79  7.01 999  992.5  -2.3   7.7  -6.4 99.0 99.00
2010 12 06 10 50 292  6.8  8.8  1.17 12.90  6.85 999  991.5  -2.2   7.7  -6.6 99.0 99.00
2010 12 06 11 50 290  7.6  9.7  1.00 10.81  6.04 999  990.1  -1.8   7.7  -6.1 99.0 99.00
2010 12 06 12 50 277 10.2 12.2  0.93 13.79  4.42 999  988.9  -1.0   7.7  -5.6 99.0 99.00
2010 12 06 13 50 277  9.9 12.0  0.71 13.79  3.40 999  988.0  -1.0   7.6  -5.8 99.0 99.00
2010 12 06 14 50 278 10.6 13.2  0.81 12.90  3.80 999  986.7  -0.6   7.6  -4.9 99.0 99.00
2010 12 06 15 50 277 10.5 12.7  0.78  3.57  3.27 999  985.4  -0.4   7.7  -4.3 99.0 99.00
2010 12 06 16 50 277 10.3 12.0  0.91  4.35  3.60 999  984.6  -0.2   7.7  -4.2 99.0 99.00
2010 12 06 17 50 275  9.4 12.0  0.89  4.76  3.55 999  984.0  -0.2   7.7  -3.6 99.0 99.00
2010 12 06 18 50 260 10.1 12.9  0.88  4.35  3.56 999  983.6   0.2   7.8  -3.4 99.0 99.00
2010 12 06 19 50 261 10.8 13.4  0.98  3.70  3.55 999  984.1   0.0   7.8  -3.9 99.0 99.00
2010 12 06 20 50 264 11.5 14.2  1.09  3.57  3.58 999  984.8  -0.2   7.8  -4.4 99.0 99.00
2010 12 06 21 50 264 12.4 14.9  1.09  4.55  3.63 999  985.1  -0.2   7.8  -4.7 99.0 99.00
2010 12 06 22 50 271 13.4 16.2  1.22  3.70  3.59 999  985.2  -0.4   8.0  -3.7 99.0 99.00
2010 12 06 23 50 264 12.5 15.4  1.25  3.85  3.72 999  985.5  -0.3   8.2  -3.7 99.0 99.00
2010 12 07 00 50 266 11.7 14.7  1.27  4.76  3.83 999  985.9  -0.3   8.3  -4.7 99.0 99.00
2010 12 07 01 50 265 11.3 13.8  1.22  5.26  3.82 999  986.3  -0.5   8.2  -5.1 99.0 99.00
2010 12 07 02 50 269 12.5 15.8  1.27  5.56  3.89 999  986.3  -0.5   8.2  -5.3 99.0 99.00
2010 12 07 03 50 270 11.5 14.1  1.19  5.00  3.85 999  986.7  -0.6   8.2  -5.4 99.0 99.00
2010 12 07 04 50 268 11.4 13.7  1.11  5.00  3.73 999  987.1  -0.9   8.3  -6.0 99.0 99.00
2010 12 07 05 50 262 10.3 12.7  1.14  5.00  4.07 999  987.7  -0.9   8.2  -5.9 99.0 99.00
2010 12 07 06 50 256 10.6 13.6  1.23 12.90  4.13 999  988.2  -1.2   8.1  -5.7 99.0 99.00
2010 12 07 07 50 256 10.1 12.5  1.08  5.56  3.82 999  988.7  -1.4   8.1  -6.0 99.0 99.00
2010 12 07 08 50 252 10.0 13.3  1.23 12.12  4.25 999  989.1  -1.4   8.1  -6.0 99.0 99.00
2010 12 07 09 50 247 10.2 12.9  1.20 12.12  4.10 999  989.3  -1.3   8.1  -5.9 99.0 99.00
2010 12 07 10 50 245  9.1 11.4  1.08 12.90  4.22 999  990.0  -1.5   8.2  -6.7 99.0 99.00
2010 12 07 11 50 237  8.5 11.1  1.06  4.76  3.93 999  990.4  -1.3   8.3  -6.3 99.0 99.00
2010 12 07 12 50 238  8.8 11.7  0.99  4.35  3.95 999  990.9  -1.4   8.3  -6.6 99.0 99.00
2010 12 07 13 50 254  9.1 12.0  1.06 12.90  4.21 999  991.0  -1.3   8.0  -6.5 99.0 99.00
2010 12 07 14 50 266  7.7 10.5  1.03 10.00  4.28 999  991.6  -1.3   7.8  -7.1 99.0 99.00
2010 12 07 15 50 271  8.0 11.8  1.08 11.43  4.70 999  991.3  -0.6   7.8  -6.5 99.0 99.00
2010 12 07 16 50 271  9.8 12.0  1.06 12.12  4.25 999  991.1  -0.2   7.9  -6.5 99.0 99.00
2010 12 07 17 50 266 10.0 13.2  0.88  4.55  3.53 999  991.2  -0.1   7.9  -6.6 99.0 99.00
2010 12 07 18 50 272  8.3 10.6  0.97 10.00  3.90 999  991.9   0.2   7.9  -7.0 99.0 99.00
2010 12 07 19 50 270  9.7 12.3  1.09 12.12  4.66 999  992.5   0.3   8.1  -6.0 99.0 99.00
2010 12 07 20 50 280  9.8 11.9  0.87 12.12  3.90 999  993.5   0.2   8.0  -6.3 99.0 99.00
2010 12 07 21 50 281  9.9 12.6  0.93 11.43  4.16 999  994.3  -0.1   8.1  -6.6 99.0 99.00
2010 12 07 22 50 281  8.5 11.1  0.94 10.81  4.40 999  995.1  -0.3   8.1  -6.5 99.0 99.00
2010 12 07 23 50 281  9.5 11.8  0.89 10.00  4.10 999  996.0  -0.5   8.4  -6.5 99.0 99.00
2010 12 08 00 50 283  8.3 10.7  0.92 10.81  4.55 999  996.7  -0.9   8.5  -6.7 99.0 99.00
2010 12 08 01 50 281  7.9 10.8  0.71 10.00  3.99 999  997.1  -1.1   8.4  -6.9 99.0 99.00
2010 12 08 02 50 279  7.7  9.5  0.67 10.00  3.60 999  997.5  -1.5   8.5  -7.6 99.0 99.00
2010 12 08 03 50 275  7.9  9.6  0.64 12.12  3.74 999  998.0  -1.6   8.5  -7.8 99.0 99.00
2010 12 08 04 50 280  7.9  9.7  0.71 12.12  3.79 999  998.1  -2.0   8.3  -7.9 99.0 99.00
2010 12 08 05 50 285  7.6  9.3  0.81 12.90  4.32 999  998.1  -2.3   8.4  -8.1 99.0 99.00
2010 12 08 06 50 273  7.7  9.5  0.78 12.12  4.63 999  998.5  -2.2   8.3  -8.2 99.0 99.00
2010 12 08 07 50 280  7.9 10.0  0.72 12.12  4.34 999  999.0  -2.2   8.3  -8.6 99.0 99.00
2010 12 08 08 50 275  8.6 11.0  0.85 10.81  4.64 999  999.5  -2.2   8.3  -8.1 99.0 99.00
2010 12 08 09 50 295  6.6  8.5  0.99 10.81  5.56 999  999.9  -2.6   8.3  -8.9 99.0 99.00
2010 12 08 10 50 279  7.3 10.0  0.96 12.12  5.64 999 1001.2  -2.6   8.3  -9.3 99.0 99.00
2010 12 08 11 50 278  7.8 10.3  0.86 12.90  5.35 999 1001.8  -2.5   8.3  -9.2 99.0 99.00
2010 12 08 12 50 279  8.6 10.8  0.72 12.12  4.60 999 1002.4  -2.8   8.3  -9.1 99.0 99.00
2010 12 08 13 50 275  8.7 10.9  0.83  9.09  3.98 999 1002.9  -2.9   8.1  -9.2 99.0 99.00
2010 12 08 14 50 291  7.3  9.8  0.72 12.90  4.13 999 1003.7  -2.7   7.9 -10.0 99.0 99.00
2010 12 08 15 50 305  5.9  7.7  0.65 12.90  3.97 999 1003.7  -2.3   7.9 -10.0 99.0 99.00
2010 12 08 16 50 277  6.5  9.0  0.74 12.12  4.73 999 1003.5  -1.7   8.1  -9.8 99.0 99.00
2010 12 08 17 50 290  6.2  9.9  0.73 16.00  4.79 999 1003.6  -1.1   8.1  -9.8 99.0 99.00
2010 12 08 18 50 269  8.1 10.2  0.69 12.12  3.88 999 1004.1  -0.7   8.3  -8.8 99.0 99.00
2010 12 08 19 50 279  9.3 11.7  0.79 16.00  3.99 999 1005.1  -0.8   8.0  -8.7 99.0 99.00
2010 12 08 20 50 280 10.2 12.8  0.76 12.12  3.45 999 1006.2  -1.1   7.8  -8.3 99.0 99.00
2010 12 08 21 50 278 11.1 13.5  0.87 10.81  3.62 999 1007.5  -1.9   7.8  -8.7 99.0 99.00
